ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_57393	Eukaryota	Haptophyta	Isochrysidales__c	Isochrysidales	NA	NA	NA
ASV_57394	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_57395	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	NA	NA	NA
ASV_57396	Eukaryota	Haptophyta	Isochrysidales__c	Isochrysidales	NA	NA	NA
ASV_57397	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	Eutonina indicans
ASV_57398	Eukaryota	Mollusca	Gastropoda	Planorbidae__o	NA	NA	NA
ASV_57399	Eukaryota	Annelida	Clitellata	Enchytraeida	NA	NA	NA
ASV_574	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_5740	Eukaryota	Porifera	Demospongiae	Bubarida	NA	NA	NA
ASV_57400	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	NA
ASV_57401	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_57402	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_57403	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_57405	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_57406	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_57407	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_57408	Eukaryota	Haptophyta	Isochrysidales__c	Isochrysidales	NA	NA	NA
ASV_57409	Eukaryota	Streptophyta	Magnoliopsida	Geraniales	NA	NA	NA
ASV_5741	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
