Value	Sample	TerminalTaxa
109	MP_E446_2B_PCR1	Amphipoda
120	MP_E446_2B_PCR1	Pinnixa
27	MP_E446_2B_PCR1	Elusimicrobiota
38	MP_E446_2B_PCR1	Oweniidae
1395	MP_E446_2B_PCR1	Rajidae
6594	MP_E446_2B_PCR1	Calanoida
373	MP_E446_2B_PCR1	Luidia foliolata
48	MP_E446_2B_PCR1	Tellinidae
652	MP_E446_2B_PCR1	Osmeriformes
4	MP_E446_2B_PCR1	Parasagitta elegans
70	MP_E446_2B_PCR1	Lyonsiidae__o
5051	MP_E446_2B_PCR1	Mytilus
17	MP_E446_2B_PCR1	Latrunculiidae
83	MP_E446_2B_PCR1	Mytilus californianus
158	MP_E446_2B_PCR1	Alcyonidiidae
172	MP_E446_2B_PCR1	Magelonidae
272	MP_E446_2B_PCR1	Gallus
23	MP_E446_2B_PCR1	Candidae
344	MP_E446_2B_PCR1	Ophiuroidea
74	MP_E446_2B_PCR1	Molpadida
37	MP_E446_2B_PCR1	Anaspidacea
95	MP_E446_2B_PCR1	Lepraliellidae
77	MP_E446_2B_PCR1	Phidolopora pacifica
34	MP_E446_2B_PCR1	Cricotopus
30	MP_E446_2B_PCR1	Humilaria kennerleyi
15	MP_E446_2B_PCR1	Bacteria
5	MP_E446_2B_PCR1	Acetomicrobiaceae
4	MP_E446_2B_PCR1	Pseudomonadales
3	MP_E446_2B_PCR1	Aequorea coerulescens
2	MP_E446_2B_PCR1	Mariniblastus
147	MP_E446_2B_PCR1	Patinopecten caurinus
971	MP_E446_2B_PCR1	Fredericella
504	MP_E446_2B_PCR1	Mytilidae
90	MP_E446_2B_PCR1	Axinella
225	MP_E446_2B_PCR1	Micrura wilsoni
12	MP_E446_2B_PCR1	Cochlodesma
140	MP_E446_2B_PCR1	Thermobia
109	MP_E446_2B_PCR1	Galeommatida
31636	MP_E446_3B_PCR1	Eukaryota
1172	MP_E446_3B_PCR1	Unknown
3638	MP_E446_3B_PCR1	Picozoa
1859	MP_E446_3B_PCR1	Candidatus Karelsulcia__f
5285	MP_E446_3B_PCR1	Poecilosclerida
5	MP_E446_3B_PCR1	Chuniphyes multidentata
103	MP_E446_3B_PCR1	Cheilostomatida
2053	MP_E446_3B_PCR1	Echinoidea
373	MP_E446_3B_PCR1	Dendroceratida
1184	MP_E446_3B_PCR1	Axinellida
1	MP_E446_3B_PCR1	candidate division WOR_3
115	MP_E446_3B_PCR1	Pseudocalanus elongatus
7126	MP_E446_3B_PCR1	Acartia longiremis
563	MP_E446_3B_PCR1	Thysanoessa
213	MP_E446_3B_PCR1	Balanomorpha
7	MP_E446_3B_PCR1	Carybdeida
89	MP_E446_3B_PCR1	Demospongiae
149	MP_E446_3B_PCR1	Ophiopholis mirabilis
5	MP_E446_3B_PCR1	Dictyodendrillidae
53	MP_E446_3B_PCR1	Stichopodidae
563	MP_E446_3B_PCR1	Aphragmophora
17	MP_E446_3B_PCR1	Siphonophorae
4	MP_E446_3B_PCR1	Spongillida
35974	MP_E446_3B_PCR1	Actinopteri
11	MP_E446_3B_PCR1	Coleoptera
1160	MP_E446_3B_PCR1	Saccoglossus
169	MP_E446_3B_PCR1	Euphausia pacifica
61	MP_E446_3B_PCR1	Monostilifera
5	MP_E446_3B_PCR1	Candidatus Woesebacteria
568	MP_E446_3B_PCR1	Sagittidae
443	MP_E446_3B_PCR1	Petrasma pervernicosa
1065	MP_E446_3B_PCR1	Chordata
800	MP_E446_3B_PCR1	Centropagidae
108	MP_E446_3B_PCR1	Celleporina souleae
143	MP_E446_3B_PCR1	Tubulanus sp_ 3 TCH_2015
13	MP_E446_3B_PCR1	Amphipoda
13	MP_E446_3B_PCR1	Oweniidae
1773	MP_E446_3B_PCR1	Phocoena phocoena
4	MP_E446_3B_PCR1	Calanoida
65	MP_E446_3B_PCR1	Tellinidae
1891	MP_E446_3B_PCR1	Osmeriformes
57	MP_E446_3B_PCR1	Prosorhochmidae
10310	MP_E446_3B_PCR1	Mytilus
90	MP_E446_3B_PCR1	Mytilus californianus
5	MP_E446_3B_PCR1	Candidatus Pseudothioglobus__f__o
16	MP_E446_3B_PCR1	Clathria prolifera
2	MP_E446_3B_PCR1	Chlorophyceae
33	MP_E446_3B_PCR1	Porella
33	MP_E446_3B_PCR1	Decapoda
626	MP_E446_3B_PCR1	Ophiuroidea
3	MP_E446_3B_PCR1	Sinonovacula
80	MP_E446_3B_PCR1	Molpadida
57	MP_E446_3B_PCR1	Macoma
2	MP_E446_3B_PCR1	Anaspidacea
19	MP_E446_3B_PCR1	Cochlodesma
108	MP_E446_3B_PCR1	Oshurkovia littoralis
11	MP_E446_3B_PCR1	Lucinida
5	MP_E446_3B_PCR1	Alphaproteobacteria
3	MP_E446_3B_PCR1	Crangon sp_ UF_53625
340	MP_E446_3B_PCR1	Asteroidea
25	MP_E446_3B_PCR1	Tresus
3934	MP_E449_1B_PCR1	Eukaryota
5	MP_E449_1B_PCR1	Enteroctopus
133	MP_E449_1B_PCR1	Unknown
411	MP_E449_1B_PCR1	Picozoa
9	MP_E449_1B_PCR1	Candidatus Karelsulcia__f
302	MP_E449_1B_PCR1	Poecilosclerida
9	MP_E449_1B_PCR1	Cheilostomatida
629	MP_E449_1B_PCR1	Echinoidea
75	MP_E449_1B_PCR1	Dendroceratida
2	MP_E449_1B_PCR1	Anomiidae
64	MP_E449_1B_PCR1	Axinellida
342	MP_E449_1B_PCR1	Dendronotus
34	MP_E449_1B_PCR1	Pseudocalanus elongatus
2099	MP_E449_1B_PCR1	Acartia longiremis
55098	MP_E449_1B_PCR1	Balanomorpha
4	MP_E449_1B_PCR1	Suberitida
7	MP_E449_1B_PCR1	Demospongiae
20	MP_E449_1B_PCR1	Romancheinidae
20	MP_E449_1B_PCR1	Callyspongia
4	MP_E449_1B_PCR1	Crella
32	MP_E449_1B_PCR1	Aphragmophora
41273	MP_E449_1B_PCR1	Actinopteri
908	MP_E449_1B_PCR1	Saccoglossus
29	MP_E449_1B_PCR1	Euphausia pacifica
6	MP_E449_1B_PCR1	Anthozoa
7	MP_E449_1B_PCR1	Monostilifera
23	MP_E449_1B_PCR1	Sagittidae
20	MP_E449_1B_PCR1	Asteriidae
55	MP_E449_1B_PCR1	Centropagidae
28	MP_E449_1B_PCR1	Celleporina souleae
12	MP_E449_1B_PCR1	Dendrochirotida
1	MP_E449_1B_PCR1	Lineus flavescens
7	MP_E449_1B_PCR1	Amphipoda
460	MP_E449_1B_PCR1	Cephalothrix
672	MP_E449_1B_PCR1	Oweniidae
246	MP_E449_1B_PCR1	Carinoma mutabilis
301	MP_E449_1B_PCR1	Rajidae
15	MP_E449_1B_PCR1	Calanoida
4	MP_E449_1B_PCR1	Tellinidae
25	MP_E449_1B_PCR1	Cephalopoda
713	MP_E449_1B_PCR1	Osmeriformes
18	MP_E449_1B_PCR1	Glebocarcinus oregonensis
2	MP_E449_1B_PCR1	Celleporella hyalina
1	MP_E449_1B_PCR1	Aoroides columbiae
63433	MP_E449_1B_PCR1	Mytilus
3	MP_E449_1B_PCR1	Cerebratulus
3	MP_E449_1B_PCR1	Dermasterias imbricata
12	MP_E449_1B_PCR1	Moerella
54	MP_E449_1B_PCR1	Crassadoma gigantea
3	MP_E449_1B_PCR1	Crella elegans
4	MP_E449_1B_PCR1	Nemertea
166	MP_E449_1B_PCR1	Ophiuroidea
317	MP_E449_1B_PCR1	Sinonovacula
45	MP_E449_1B_PCR1	Molpadida
4	MP_E449_1B_PCR1	Macoma
9	MP_E449_1B_PCR1	Anaspidacea
22	MP_E449_1B_PCR1	Mytilidae
2	MP_E449_1B_PCR1	Siliqua alta
13	MP_E449_1B_PCR1	Microporella cf_ ciliata AW214
85	MP_E449_1B_PCR1	Carinoma hamanako
2	MP_E449_1B_PCR1	Ischyroceridae
6	MP_E449_1B_PCR1	Maculaura
4	MP_E449_1B_PCR1	Riserius sp_ no eyes
2262	MP_E449_2B_PCR1	Eukaryota
16	MP_E449_2B_PCR1	Enteroctopus
204	MP_E449_2B_PCR1	Unknown
416	MP_E449_2B_PCR1	Picozoa
6	MP_E449_2B_PCR1	Candidatus Karelsulcia__f
386	MP_E449_2B_PCR1	Poecilosclerida
26	MP_E449_2B_PCR1	Cheilostomatida
458	MP_E449_2B_PCR1	Echinoidea
146	MP_E449_2B_PCR1	Dendroceratida
93	MP_E449_2B_PCR1	Axinellida
51	MP_E449_2B_PCR1	Pseudocalanus elongatus
801	MP_E449_2B_PCR1	Acartia longiremis
7	MP_E449_2B_PCR1	Thysanoessa
241	MP_E449_2B_PCR1	Balanomorpha
2	MP_E449_2B_PCR1	Carybdeida
14	MP_E449_2B_PCR1	Rhynchozoon sp_ MHD_2004
120	MP_E449_2B_PCR1	Perciformes
1	MP_E449_2B_PCR1	Suberitida
8	MP_E449_2B_PCR1	Demospongiae
5	MP_E449_2B_PCR1	Ophiopholis mirabilis
8	MP_E449_2B_PCR1	Callyspongia
28	MP_E449_2B_PCR1	Sclerodactylidae
7	MP_E449_2B_PCR1	Aphragmophora
15812	MP_E449_2B_PCR1	Actinopteri
4	MP_E449_2B_PCR1	Heteronemertea
1558	MP_E449_2B_PCR1	Saccoglossus
21	MP_E449_2B_PCR1	Euphausia pacifica
1	MP_E449_2B_PCR1	Gemmatimonadales
3	MP_E449_2B_PCR1	Suidae
4	MP_E449_2B_PCR1	Anthozoa
1	MP_E449_2B_PCR1	Monostilifera
294	MP_E449_2B_PCR1	Chordata
6	MP_E449_2B_PCR1	Asteriidae
46	MP_E449_2B_PCR1	Centropagidae
2	MP_E449_2B_PCR1	Dendrochirotida
179	MP_E449_2B_PCR1	Megaptera novaeangliae
2	MP_E449_2B_PCR1	Lepadidae__o
8	MP_E449_2B_PCR1	Amphipoda
360	MP_E449_2B_PCR1	Cephalothrix
289	MP_E449_2B_PCR1	Oweniidae
724	MP_E449_2B_PCR1	Phocoena phocoena
437	MP_E449_2B_PCR1	Carinoma mutabilis
63	MP_E449_2B_PCR1	Rajidae
233	MP_E449_2B_PCR1	Calanoida
30	MP_E449_2B_PCR1	Cephalopoda
1031	MP_E449_2B_PCR1	Osmeriformes
11	MP_E449_2B_PCR1	Glebocarcinus oregonensis
5	MP_E449_2B_PCR1	Cellariidae
1	MP_E449_2B_PCR1	Cliona patera
30	MP_E449_2B_PCR1	Cucumaria
4	MP_E449_2B_PCR1	Aoroides columbiae
101317	MP_E449_2B_PCR1	Mytilus
16	MP_E449_2B_PCR1	Mytilus californianus
2	MP_E449_2B_PCR1	Cerebratulus
64	MP_E449_2B_PCR1	Dermasterias imbricata
7	MP_E449_2B_PCR1	Moerella
30	MP_E449_2B_PCR1	Parasmittina jeffreysi
200	MP_E449_2B_PCR1	Ophiuroidea
2442	MP_E449_2B_PCR1	Sinonovacula
20	MP_E449_2B_PCR1	Molpadida
17	MP_E449_2B_PCR1	Macoma
22	MP_E449_2B_PCR1	Anaspidacea
13	MP_E449_2B_PCR1	Siliqua alta
124	MP_E449_2B_PCR1	Carinoma hamanako
4	MP_E449_2B_PCR1	Riserius sp_ no eyes
46	MP_E449_2B_PCR1	Chthamalus
31	MP_E449_2B_PCR1	Scrupocellaria varians
267	MP_E449_2B_PCR1	Phoca
7	MP_E449_2B_PCR1	Lepidoptera
17	MP_E449_2B_PCR1	Carinina sp_ chocolate
3	MP_E449_2B_PCR1	Lampropidae
3	MP_E449_2B_PCR1	Pseudosuberites sp_ CY_2021
2	MP_E449_2B_PCR1	Pontogeneiidae
3	MP_E449_2B_PCR1	Metacarcinus magister
324	MP_E449_2B_PCR1	Enhydra lutris
7513	MP_E449_3B_PCR1	Eukaryota
4	MP_E449_3B_PCR1	Enteroctopus
7	MP_E449_3B_PCR1	Homo sapiens
158	MP_E449_3B_PCR1	Unknown
473	MP_E449_3B_PCR1	Picozoa
7	MP_E449_3B_PCR1	Candidatus Karelsulcia__f
358	MP_E449_3B_PCR1	Poecilosclerida
26	MP_E449_3B_PCR1	Cheilostomatida
265	MP_E449_3B_PCR1	Echinoidea
95	MP_E449_3B_PCR1	Dendroceratida
77	MP_E449_3B_PCR1	Axinellida
26	MP_E449_3B_PCR1	Pseudocalanus elongatus
1185	MP_E449_3B_PCR1	Acartia longiremis
85	MP_E449_3B_PCR1	Thysanoessa
7576	MP_E449_3B_PCR1	Balanomorpha
17	MP_E449_3B_PCR1	Rhynchozoon sp_ MHD_2004
10	MP_E449_3B_PCR1	Suberitida
1	MP_E449_3B_PCR1	Demospongiae
6	MP_E449_3B_PCR1	Callyspongia
13	MP_E449_3B_PCR1	Sclerodactylidae
42	MP_E449_3B_PCR1	Aphragmophora
8478	MP_E449_3B_PCR1	Actinopteri
1370	MP_E449_3B_PCR1	Saccoglossus
7	MP_E449_3B_PCR1	Euphausia pacifica
2	MP_E449_3B_PCR1	Anthozoa
8	MP_E449_3B_PCR1	Monostilifera
43	MP_E449_3B_PCR1	Sagittidae
5	MP_E449_3B_PCR1	Crellidae
32	MP_E449_3B_PCR1	Centropagidae
8	MP_E449_3B_PCR1	Lepadidae__o
3	MP_E449_3B_PCR1	Amphipoda
168	MP_E449_3B_PCR1	Cephalothrix
139	MP_E449_3B_PCR1	Oweniidae
219	MP_E449_3B_PCR1	Phocoena phocoena
1136	MP_E449_3B_PCR1	Carinoma mutabilis
90	MP_E449_3B_PCR1	Calanoida
1011	MP_E449_3B_PCR1	Osmeriformes
38	MP_E449_3B_PCR1	Glebocarcinus oregonensis
1	MP_E449_3B_PCR1	Cellariidae
108802	MP_E449_3B_PCR1	Mytilus
2	MP_E449_3B_PCR1	Cerebratulus
3	MP_E449_3B_PCR1	Moerella
3	MP_E449_3B_PCR1	Adeonidae
45	MP_E449_3B_PCR1	Magelonidae
6	MP_E449_3B_PCR1	Candidae
40	MP_E449_3B_PCR1	Chironomidae
96	MP_E449_3B_PCR1	Ophiuroidea
278	MP_E449_3B_PCR1	Sinonovacula
34	MP_E449_3B_PCR1	Molpadida
6	MP_E449_3B_PCR1	Macoma
6	MP_E449_3B_PCR1	Anaspidacea
19	MP_E449_3B_PCR1	Mytilidae
56	MP_E449_3B_PCR1	Carinoma hamanako
5	MP_E449_3B_PCR1	Ischyroceridae
11487	MP_E449_3B_PCR1	Riserius sp_ no eyes
14	MP_E449_3B_PCR1	Chthamalus
17	MP_E449_3B_PCR1	Carinina sp_ chocolate
15	MP_E449_3B_PCR1	Metacarcinus magister
52	MP_E449_3B_PCR1	Enhydra lutris
6	MP_E449_3B_PCR1	Podonidae
13	MP_E449_3B_PCR1	Alvania
20	MP_E449_3B_PCR1	Nassariidae
1	MP_E449_3B_PCR1	Maculaura alaskensis
2	MP_E449_3B_PCR1	Farrella
5	MP_E449_3B_PCR1	Pollicipes polymerus
292	MP_E451	Eukaryota
3	MP_E451	Ulmaridae
280	MP_E451	Unknown
73	MP_E451	Picozoa
1613	MP_E451	Candidatus Karelsulcia__f
10	MP_E451	Chuniphyes multidentata
266	MP_E451	Trichometra cubensis
957	MP_E451	Lineidae
1132	MP_E451	Acartia longiremis
72	MP_E451	Bacillota
817	MP_E451	Hubrechtidae
2075	MP_E451	Elpidiidae
3	MP_E451	Anthozoa
252	MP_E451	Chiridota sp_ 2 AKM_2016
38	MP_E451	Monostilifera
5	MP_E451	Apodida
526	MP_E451	Cephalothrix
7	MP_E451	Oweniidae
4	MP_E451	Tetractinellida
136	MP_E451	Cancellothyrididae
2140	MP_E451	Pteraster jordani
47	MP_E451	Chironephthya sp_ CSM_2012
19	MP_E451	Tubulaniformes
13	MP_E451	Ifalukella yanii
2	MP_E451	Narcomedusae
1900	MP_E455	Eukaryota
5441	MP_E455	Unknown
3325	MP_E455	Picozoa
8	MP_E455	Poecilosclerida
6	MP_E455	Echinoidea
23	MP_E455	Dendroceratida
56	MP_E455	Axinellida
9	MP_E455	Pseudocalanus elongatus
12877	MP_E455	Acartia longiremis
30175	MP_E455	Thysanoessa
11	MP_E455	Balanomorpha
10	MP_E455	Demospongiae
1	MP_E455	Spongillida
6917	MP_E455	Actinopteri
1	MP_E455	Euphausia pacifica
26	MP_E455	Sagittidae
340	MP_E455	Centropagidae
348	MP_E455	Megaptera novaeangliae
32	MP_E455	Pinnixa
36	MP_E455	Elusimicrobiota
331	MP_E455	Oweniidae
8	MP_E455	Carinoma mutabilis
1	MP_E455	Calanoida
535	MP_E455	Osmeriformes
33	MP_E455	Synchaetidae
74633	MP_E455	Mytilus
61	MP_E455	Dermasterias imbricata
4	MP_E455	Chlorophyceae
2	MP_E455	Sinonovacula
37812	MP_E455	Macoma
28	MP_E455	Mytilidae
28	MP_E455	Venerida
27	MP_E455	Charadriiformes
9	MP_E455	Eubacteriales
4	MP_E455	Ploima
443	MP_E458_1B	Eukaryota
7	MP_E458_1B	Ulmaridae
19	MP_E458_1B	Homo sapiens
4676	MP_E458_1B	Unknown
33	MP_E458_1B	Picozoa
5357	MP_E458_1B	Candidatus Karelsulcia__f
2	MP_E458_1B	Doliolum nationalis
75	MP_E458_1B	Lineidae
284	MP_E458_1B	Pseudocalanus elongatus
115	MP_E458_1B	Cyclopecten sp_ DJC_2016
7	MP_E458_1B	Dictyodendrillidae
57	MP_E458_1B	Ophiura sarsii
163	MP_E458_1B	Flavobacteriales
3239	MP_E458_1B	Actinopteri
34	MP_E458_1B	Thyasiridae
6	MP_E458_1B	Agelasidae
4520	MP_E458_1B	Stenobrachius leucopsarus
82	MP_E458_1B	Heteronemertea
640	MP_E458_1B	Solaster
755	MP_E458_1B	Saccoglossus
290	MP_E458_1B	Euphausia pacifica
1138	MP_E458_1B	Elpidiidae
106	MP_E458_1B	Candidatus Woesebacteria
1336	MP_E458_1B	Carinoma mutabilis
6	MP_E458_1B	Hiatellidae
1166	MP_E458_1B	Octopodidae
562	MP_E458_1B	Heteromolpadia tridens
117	MP_E458_1B	Lucinida
4942	MP_E458_1B	Pteraster jordani
7516	MP_E458_1B	Tactostoma macropus
77	MP_E458_1B	Cyclothone atraria
67	MP_E458_1B	Xenoturbella
57	MP_E458_1B	Polymastia littoralis
48	MP_E458_1B	Malacobdella grossa
47	MP_E458_1B	Poralia
4	MP_E458_1B	Carinaria sp_
3959	MP_E458_1B	Pseudobathylagus milleri
1330	MP_E458_1B	Lonchotaster tartareus
3	MP_E458_1B	Oreasteridae
2	MP_E458_1B	Dacrydium sp_ DJC_2016
896	MP_E458_1B	Acharax johnsoni
611	MP_E458_1B	Nucula
156	MP_E458_1B	Sphaeropleales
787	MP_E458_1B	Tarletonbeania
348	MP_E467	Eukaryota
417	MP_E467	Unknown
60	MP_E467	Picozoa
134090	MP_E467	Echinoidea
112	MP_E467	Adapedonta
9	MP_E467	Acartia longiremis
1	MP_E467	Thysanoessa
8	MP_E467	Balanomorpha
89	MP_E467	Perciformes
4	MP_E467	Callyspongia
261	MP_E467	Actinopteri
102	MP_E467	Chordata
43	MP_E467	Artiodactyla
39	MP_E467	Asteriidae
2	MP_E467	Centropagidae
7	MP_E467	Lepadidae__o
50	MP_E467	Evadne
18	MP_E467	Oweniidae
54	MP_E467	Phocoena phocoena
9	MP_E467	Carinoma mutabilis
122	MP_E467	Rajidae
6	MP_E467	Calanoida
7	MP_E467	Tellinidae
60	MP_E467	Otariidae
145	MP_E467	Osmeriformes
3	MP_E467	Celleporella hyalina
9480	MP_E467	Mytilus
1638	MP_E467	Mytilus californianus
67	MP_E467	Dermasterias imbricata
197	MP_E467	Moerella
1068	MP_E467	Crassadoma gigantea
323	MP_E467	Merluccius
25	MP_E467	Magelonidae
10	MP_E467	Sinonovacula
703	MP_E467	Macoma
452	MP_E467	Siliqua alta
1700	MP_E467	Carinoma hamanako
2	MP_E467	Metacarcinus magister
2	MP_E467	Venerida
3	MP_E467	Cephalothrix major
37	MP_E467	Sebastidae
9	MP_E467	Macoma nasuta
338	MP_E467	Mytilus trossulus
1	MP_E467	Nuttallia
3	MP_E467	Carinoma sp_ white
2	MP_E467	Celleporidae
1502	MP_E467	Mya
571	MP_E467	Macoma balthica
233	MP_E467	Megangulus venulosus
5	MP_E467	Myida
39	MP_E467	Acipenseriformes
222	MP_E467	Farrellidae
66	MP_E467	Bosminidae
16	MP_E467	Eurytemora
1521	MP_E471	Eukaryota
24	MP_E471	Unknown
6	MP_E471	Picozoa
29275	MP_E471	Echinoidea
2	MP_E471	Dendroceratida
1	MP_E471	Axinellida
312	MP_E471	Acartia longiremis
1952	MP_E471	Balanomorpha
216	MP_E471	Perciformes
2	MP_E471	Spongillida
1248	MP_E471	Actinopteri
1	MP_E471	Sagittidae
2010	MP_E471	Chordata
9	MP_E471	Asteriidae
4	MP_E471	Centropagidae
11	MP_E471	Evadne
173	MP_E471	Carinoma mutabilis
101	MP_E471	Osmeriformes
56	MP_E471	Synchaetidae
14550	MP_E471	Mytilus
3	MP_E471	Cerebratulus
15	MP_E471	Dermasterias imbricata
1759	MP_E471	Merluccius
42	MP_E471	Galeorhinus galeus
6210	MP_E471	Magelonidae
8	MP_E471	Chironomidae
2	MP_E471	Molpadida
35	MP_E471	Macoma
19	MP_E471	Fredericella
3	MP_E471	Mytilidae
798	MP_E471	Siliqua alta
4	MP_E471	Carinoma hamanako
122	MP_E471	Phoca
3	MP_E471	Podonidae
2	MP_E471	Ploima
5	MP_E471	Cephalothrix major
145	MP_E471	Macoma nasuta
1973	MP_E471	Mytilus trossulus
2051	MP_E471	Nuttallia
59585	MP_E471	Mya
43175	MP_E471	Macoma balthica
318	MP_E471	Megangulus venulosus
4134	MP_E471	Myida
192	MP_E471	Acipenseriformes
24	MP_E471	Bosminidae
2455	MP_E471	Eurytemora
64	MP_E471	Petromyzontidae
11	MP_E471	Pandalus
38	MP_E471	Alona affinis
48	MP_E471	Merluccius productus
23	MP_E471	Aves
5	MP_E471	Cyprididae
8	MP_E471	Moina
6	MP_E471	Haplosclerida
3	MP_E471	Odhneripisidium caucasus
3	MP_E471	Scleractinia
150	MP_E471	Embiotocidae
55	MP_E471	Daphnia parvula
29	MP_E471	Eurycercus glacialis
3503	MP_E472	Eukaryota
47	MP_E472	Unknown
7	MP_E472	Picozoa
1425	MP_E472	Echinoidea
19	MP_E472	Acartia longiremis
1786	MP_E472	Balanomorpha
468	MP_E472	Perciformes
1	MP_E472	Aphragmophora
4	MP_E472	Spongillida
2669	MP_E472	Actinopteri
2	MP_E472	Sagittidae
856	MP_E472	Chordata
41	MP_E472	Asteriidae
9	MP_E472	Cephalothrix
4	MP_E472	Oweniidae
4	MP_E472	Margarites
59	MP_E472	Carinoma mutabilis
37	MP_E472	Cephalopoda
91	MP_E472	Osmeriformes
13	MP_E472	Synchaetidae
2022	MP_E472	Mytilus
7	MP_E472	Mytilus californianus
25	MP_E472	Crassadoma gigantea
2749	MP_E472	Merluccius
330	MP_E472	Magelonidae
6	MP_E472	Decapoda
33	MP_E472	Chironomidae
5	MP_E472	Ophiuroidea
25	MP_E472	Macoma
101	MP_E472	Fredericella
76	MP_E472	Siliqua alta
2	MP_E472	Podonidae
3	MP_E472	Ploima
1267	MP_E472	Mytilus trossulus
471	MP_E472	Nuttallia
19613	MP_E472	Mya
32122	MP_E472	Macoma balthica
1	MP_E472	Megangulus venulosus
39	MP_E472	Myida
176	MP_E472	Acipenseriformes
18869	MP_E472	Bosminidae
6199	MP_E472	Eurytemora
23	MP_E472	Pandalus
7	MP_E472	Alona affinis
6	MP_E472	Aves
6	MP_E472	Cyprididae
17	MP_E472	Scleractinia
328	MP_E472	Embiotocidae
58694	MP_E472	Daphnia parvula
117	MP_E472	Eurycercus glacialis
100	MP_E472	Plumatellidae
99	MP_E472	Fundulus
64	MP_E472	Castor canadensis
45	MP_E472	Bothrocara hollandi
75	MP_E472	Temoridae
26	MP_E472	Phalacrocorax pelagicus
22	MP_E472	Caenis sp_ BYU IGCEP019
20	MP_E472	Paludicella articulata
18	MP_E472	Eubosmina
13	MP_E472	Daphnia
12	MP_E472	Okanagana
18	MP_E472	Chydoridae
5	MP_E472	Malacobdellidae
4	MP_E472	Maculaura cerebrosa
2	MP_E472	Idoteidae
236	MP_E472	Stylommatophora
197	MP_E472	Eurytemora affinis
824	MP_E475_PCR1	Eukaryota
19	MP_E475_PCR1	Unknown
10	MP_E475_PCR1	Picozoa
120484	MP_E475_PCR1	Echinoidea
1	MP_E475_PCR1	Dendroceratida
56	MP_E475_PCR1	Acartia longiremis
125	MP_E475_PCR1	Thysanoessa
533	MP_E475_PCR1	Spatangoida
2	MP_E475_PCR1	Centropagidae
6	MP_E475_PCR1	Evadne
14	MP_E475_PCR1	Oweniidae
162	MP_E475_PCR1	Carinoma mutabilis
13	MP_E475_PCR1	Calanoida
2	MP_E475_PCR1	Tellinidae
38	MP_E475_PCR1	Osmeriformes
861	MP_E475_PCR1	Mytilus
72	MP_E475_PCR1	Cerebratulus
1	MP_E475_PCR1	Dermasterias imbricata
10	MP_E475_PCR1	Carcinonemertes
11	MP_E475_PCR1	Moerella
14	MP_E475_PCR1	Decapoda
508	MP_E475_PCR1	Ophiuroidea
50	MP_E475_PCR1	Sinonovacula
384	MP_E475_PCR1	Macoma
1	MP_E475_PCR1	Tresus
49	MP_E475_PCR1	Siliqua alta
2	MP_E475_PCR1	Carinina sp_ chocolate
232	MP_E475_PCR1	Podonidae
8	MP_E475_PCR1	Nuttallia
2	MP_E475_PCR1	Mya
1	MP_E475_PCR1	Megangulus venulosus
76065	MP_E486_PCR1	Eukaryota
814	MP_E486_PCR1	Unknown
1104	MP_E486_PCR1	Picozoa
5741	MP_E486_PCR1	Candidatus Karelsulcia__f
2031	MP_E486_PCR1	Poecilosclerida
391	MP_E486_PCR1	Echinoidea
68	MP_E486_PCR1	Dendroceratida
231	MP_E486_PCR1	Axinellida
68	MP_E486_PCR1	Pseudocalanus elongatus
36	MP_E486_PCR1	Acartia longiremis
5	MP_E486_PCR1	Holothuroidea
902	MP_E486_PCR1	Thysanoessa
2894	MP_E486_PCR1	Perciformes
3	MP_E486_PCR1	Demospongiae
1825	MP_E486_PCR1	Aphragmophora
10260	MP_E486_PCR1	Actinopteri
7	MP_E486_PCR1	Candidatus Beckwithbacteria
4168	MP_E486_PCR1	Euphausia pacifica
23	MP_E486_PCR1	Anthozoa
2	MP_E486_PCR1	Candidatus Pseudothioglobus__f
164	MP_E486_PCR1	Sagittidae
10635	MP_E486_PCR1	Chordata
403	MP_E486_PCR1	Pinnixa
1	MP_E486_PCR1	Neogastropoda
1426	MP_E486_PCR1	Cephalothrix
944	MP_E486_PCR1	Calanoida
39	MP_E486_PCR1	Parasagitta elegans
26	MP_E486_PCR1	Glebocarcinus oregonensis
207	MP_E486_PCR1	Mytilus
122	MP_E486_PCR1	Moerella
3	MP_E486_PCR1	Candidatus Pseudothioglobus__f__o
132	MP_E486_PCR1	Chaetopteridae__o
1335	MP_E486_PCR1	Ophiuroidea
797	MP_E486_PCR1	Metacarcinus magister
1094	MP_E486_PCR1	Tarletonbeania
48	MP_E486_PCR1	Macoma nasuta
30	MP_E486_PCR1	Harrimaniidae__o
6	MP_E486_PCR1	Nocardioidaceae
3	MP_E486_PCR1	Candidatus Fonsibacter ubiquis
2	MP_E486_PCR1	Gammaproteobacteria
4083	MP_E492_1B_PCR1	Eukaryota
760	MP_E492_1B_PCR1	Unknown
1083	MP_E492_1B_PCR1	Picozoa
1513	MP_E492_1B_PCR1	Candidatus Karelsulcia__f
893	MP_E492_1B_PCR1	Poecilosclerida
212	MP_E492_1B_PCR1	Echinoidea
22	MP_E492_1B_PCR1	Dendroceratida
316	MP_E492_1B_PCR1	Axinellida
1	MP_E492_1B_PCR1	Pseudocalanus elongatus
2	MP_E492_1B_PCR1	Holothuroidea
440	MP_E492_1B_PCR1	Thysanoessa
7	MP_E492_1B_PCR1	Demospongiae
3	MP_E492_1B_PCR1	Dictyodendrillidae
