All percentages range 0-100% of the total count for either Eukaryotes or Prokaryotes, with exception of the first three data rows (% Known, % Eukaryote, % Prokaryote), which represent %s of total reads.
Taxonomy String (K->S)	Terminal Taxa	MP_E370	MP_E378	MP_E384_3B	MP_E388_1B	MP_E392	MP_E396	MP_E400	MP_E404	MP_E408	MP_E411_1T	MP_E423	MP_E427	MP_E431	MP_E435	MP_E438	MP_E442	MP_E446_1B_PCR1	MP_E446_2B_PCR1	MP_E446_3B_PCR1	MP_E449_1B_PCR1	MP_E449_2B_PCR1	MP_E449_3B_PCR1	MP_E451	MP_E455	MP_E458_1B	MP_E467	MP_E471	MP_E472	MP_E475_PCR1	MP_E486_PCR1	MP_E492_1B_PCR1	MP_E499	MP_E501	MP_E506	MP_E516	MP_E520_1B	MP_E524	MP_E528	MP_E529	MP_E532	MP_E536	MP_E540	MP_E543	MP_E552	MP_E555	MP_E560	MP_E561	MP_E562	MP_E565	MP_E566	MP_E569	MP_E570	MP_E573_1B_PCR1	MP_E573_2B_PCR1	MP_E573_3B_PCR1	MP_E579	MP_E583	MP_E588	MP_E590	MP_E594	MP_E598_1B_PCR1	MP_E598_2B_PCR1	MP_E598_3B_PCR1	MP_E601	MP_E604	MP_E607	MP_E632	MP_E635	MP_E638	MP_E655	MP_E658_1B	MP_E658_2T	MP_E658_3T	MP_E661	MP_E675_1B	MP_E685	MP_E688	MP_E691_1B	MP_E691_2B	MP_E691_3B	MP_E694_1B	MP_E694_2B	MP_E694_3B	MP_E707	MP_E713	MP_E716	MP_E721	MP_E725_1B	MP_E750	MP_E758	MP_E761	MP_E768_1B	MP_E773	MP_E811_1B	MP_E811_2B	MP_E811_3B	MP_E824	MP_E829	MP_E840	MP_E846	MP_E852	MP_E856	MP_E860_1B	MP_E860_2B	MP_E860_3B	MP_E872_1B	MP_E872_2B	MP_E872_3B	MP_E875	MP_POSITIVE
	<<<Picozoa>>>
Eukaryota;Picozoa;NA;NA;NA;NA;NA	Picozoa	0.0489300911322947	23.0701021002762	2.70353618421053	0.00634891841639835	0.55777533453112	0.026618398637138	0.0394411492544106	3.34194121088628	11.2965020298402	2.45619708372531	1.50373459315369	0.907717314164053	2.49651151545295	1.19529687271308	1.10464639842662	0.510320981482639	2.239706887964	2.29038428099461	3.32976376799656	0.238809092176823	0.316988608221892	0.312067031734512	0.827946013383237	1.96081900313731	0.0931282630167913	0.0388694181895921	0.00342906129447064	0.00450760819869537	0.00803367717471641	0.939758420797262	2.62049941927991	2.16784927819917	1.87368050668543	0.00995573526934093	0.131578947368421	0.00197293138144655	0.429282088836141	0.519709747009217	0.161209664683897	0.386381500020684	0.553607421928928	0.0664697699597755	0.156848165166927	0.0782549153868727	0.234477583942975	0.615908300187123	1.30591201382397	2.5158905348262	1.01405056150967	0.855830067086508	0.249776062840212	1.13894161766748	1.30032103840913	0.75430746924507	1.3870482121489	0.365436519601293	0	0.614911606456572	4.39330543933054	1.49311542594397	1.63054329258824	3.4517866526537	4.88032418879916	0.0712699412659323	1.43434309283927	1.42497689226661	0.119437211857726	17.0508259831392	0.256384091430904	3.04803915456076	2.64763865132056	5.40012423003261	5.43610223642173	3.48328771479517	1.60685813679001	0.312472749469523	0.268109825728613	1.42703056451026	1.5259577402972	1.79720104176472	0.626605841329768	0.254561951809658	0.326516847042953	0.0895675539361896	0.678429535112098	0.217257023578777	2.28547378311979	2.11180286359424	0.877587253073241	1.02826826133328	0.703499733522828	1.32331902718169	1.19379800362454	0.35944223023332	1.16442462622251	1.72500035729088	0	0.584732386282106	5.95238095238095	0.138429810435913	0.823588296855804	0.0622858922454064	1.20478231076838	5.67722730172231	4.8185059888452	1.43519088038709	0.978770333609043	0.319396051103368	1.77850754804876	0
	<<<Placozoa>>>
Eukaryota;Placozoa;Uniplacotomia;Hoilungea;Hoilungidae;Hoilungia;NA	Hoilungia	0	0	0	0	0	0	0	0	0.0197273472947577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	<<<Porifera>>>
Eukaryota;Porifera;Calcarea;Clathrinida;NA;NA;NA	Clathrinida	0	0.19001292087862	0	0	0	0	0	0	0	0	0.0296919950381377	0	0	0	0	0	0.210209956691684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Calcarea;Leucosolenida;Amphoriscidae;Leucilla;Leucilla nuttingi	Leucilla nuttingi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0920476618444322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Agelasida;Agelasidae;NA;NA	Agelasidae	0	0	0	0.0607682191283842	0	0.096713515048268	0.0136527055111421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169324114575984	0	0	0	0	0	0	0	0	0.0934307463738149	3.85964912280702	0.185455549855976	0.338375293553193	0	0	0	0	0	0	0	0.075032826861752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Axinellida;Axinellidae;Acanthella;Acanthella acuta	Acanthella acuta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0444229690130307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Axinellida;Axinellidae;Axinella;NA	Axinella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625978090766823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0445437132912077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17303759635048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Axinellida;Axinellidae;NA;NA	Axinellidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0237399105380213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Axinellida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi	Ptilocaulis walpersi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00322861847415491	0
Eukaryota;Porifera;Demospongiae;Axinellida;NA;NA;NA	Axinellida	0	4.17268374249449	1.74136513157895	0	0	0	0	0.772691508463292	1.08708066408481	0.51593367826905	0.0640027448599857	0.448707676106316	0.848288915599398	0.744824445853865	0.432680488404491	0.206211335374617	0.790186825154281	0.904190575552078	1.08368342531829	0.0371868172732766	0.0708652417419134	0.0508016098172462	0	0.0330243200528389	0	0	0.000571510215745106	0	0	0.196634234786384	0.764614789005033	0.374357719598728	0.543631245601689	0	0	0	0	0.208724399742246	0.128309733115755	0.173747569602449	0.147030400088356	0.012334596487381	0	0	0.075032826861752	0.336633849567924	0.593467607149939	0.757958564931784	0.274344905389467	0.218728439101011	0.12747192172535	0.175934071021807	0.221724368893919	0.167228542709992	0.209729924471493	0.00601266668448198	0	0	3.3370752117563	0.189919284304171	0.685493710761586	1.42209668943773	2.52470773446838	0.0432710357686018	0.150449658529989	0.526342816062442	0.13078374698421	3.35753618244725	0.000637771371718666	0.84247771058046	1.29301597425565	1.75086702210259	2.11501597444089	1.15276720916762	0.604642494771499	0.0981019097171758	0.0546149645002731	0.262985675158155	0.206909524108095	0.332611628855628	0.321168265953542	0.0672110763853883	0.0751142042493178	0	0.00834397725303432	0.0111823468018488	0.569655563929645	0.439850163801767	0.314627952446232	0.290795722841594	0.331616036004027	0.252344619297409	0.346153477356193	0.04757323635441	0.206092854198674	0.331565934458561	0	0.290572535514421	4.3859649122807	0	1.6107749010329	0	0.379434836413471	1.08866680842016	1.02404681356862	0.188625087136589	0.0735226541678154	0.0548457865531036	0.0055347745271227	0
Eukaryota;Porifera;Demospongiae;Clionaida;Clionaidae;Cliona;Cliona patera	Cliona patera	0	0	0	0	0	0	0	0	0	0	0.0112169759032965	0	0	0	0	0	0	0	0	0	0.00076199184668724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0355978566343163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Clionaida;Clionaidae;NA;NA	Clionaidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00681438744335541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Dendroceratida;Dictyodendrillidae;NA;NA	Dictyodendrillidae	0	0.329355729522941	0.102796052631579	0	0	0.0026618398637138	0	0	0	0	0	0.00228932487809345	0.0013815780384355	0.0113837797401246	0.0229451774153897	0.0270782561603033	0	0	0.0045763658163779	0	0	0	0	0	0.0197544800338648	0	0	0	0	0	0.00725900116144019	0.00489356496207487	0.00351864883884588	0.000765825789949302	0	0.00986465690723277	0	0.0182108536687866	0.00526398905090277	0.00165473875811856	0.00207085070546981	0	0	0.0195637288467182	0.028137310073157	0.0047015900777643	0.00566556188209966	0.0292545411026302	0.00128198553920312	0.00146797610134907	0.0034451870736581	0	0	0.00355805410021259	0	0	0	0.0473008928043517	0	0	0	0.0164214398318445	0.0174922013935454	0	0	0	0	0	0	0	0	0.0012940628396915	0	0.00795011868391464	0.00207069347524486	0	0	0	0	0	0	0	0.00153294294386363	0	0	0	0	0	0	0	0	0.00198696550627881	0	0	0	0	0	0.0304921796527479	0.56390977443609	0	0.10465486645129	0	0.00511367704061282	0.0127578141611737	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Dendroceratida;Halisarcidae;Halisarca;Halisarca dujardinii	Halisarca dujardinii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258389030524357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Dendroceratida;NA;NA;NA	Dendroceratida	0	0.795520762078488	0.326891447368421	0	0	0	0	0.161397704117659	0.227383634607997	0.0881937911571025	0.0244134181424688	0.0274718985371214	0.139539381881986	0.0780602039322828	0.016389412439564	0.0124976566893707	0.220340557014174	0.336637106590158	0.341396889901791	0.043578301492121	0.111250809616337	0.0626773108134855	0	0.0135635600217017	0	0	0.00114302043149021	0	0.000803367717471641	0.0578836708462082	0.0532326751838947	0.0220210423293369	0.0351864883884588	0	0	0	0	0.00700417448799485	0.00394799178817708	0.0455053158482605	0.0717894911229533	0.00274102144164023	0	0	0	0.0094031801555286	0.137389875640917	0.385628041807399	0.0782011178913902	0.06312297235801	0.0267001998208503	0.0902819574980323	0.180920926007191	0.104073082431218	0.211016611124693	0.00868496298869619	0	0	0.132666598632514	0.0237399105380213	0.496927479645939	1.28415659485024	1.99411095886417	0.0337259543490573	0.163973223341673	0.369723734209715	0.00955497694861811	0.15350129136007	0	0.0226011596732963	0.018844403212246	0.0465862622288938	0.023961661341853	0.0283932810139809	0.0455552564553869	0.00290672325087928	0.0014185705065006	0.0072714933223453	0.0117562229606872	0.0188270733314506	0.0419485082061769	0.00672110763853883	0.0260600300456817	0	0.00128368880815913	0.00319495622909966	0.0577485880959605	0.0678700549486406	0.0741623030766119	0.0455792669030711	0.081719666015278	0.13312668892068	0.108352750529778	0.004228732120392	0.0552703563532806	0.0657415214874734	0	0.188334050796384	0.25062656641604	0	0.218410156072257	0	0.0675005369360893	0.323197958749734	0.192008777544116	0.0820109074506909	0.0827129859387924	0.0161311136920893	0.0110695490542454	0
Eukaryota;Porifera;Demospongiae;Haplosclerida;Callyspongiidae;Callyspongia;NA	Callyspongia	0	0.035469078564009	0	0	0	0	0	0	0	0	0.0732402544274064	0	0	0	0	0	0.0194169839514407	0.0180838115110416	0	0.0116208803978989	0.00609593477349792	0.00395856699874645	0	0	0	0.0025912945459728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000668074076053553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.696203250462811	0	0.0116268930035171	0	0	0	0	0.0786534528865817	0	0	0	0.00449291082855694	0.00319495622909966	0	0	0	0	0	0	0.083422029168944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Haplosclerida;Callyspongiidae;NA;NA	Callyspongiidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289913895573015	0.0375278223510534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Haplosclerida;Chalinidae;NA;NA	Chalinidae	0	0	0	0	0.0536322437049154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0237405994884284	0	0.254508148206605	0	0	0	0	0	0	0	0	0.046895516788595	0	0	0	0	0	0	0	0	0	0	0	0	0.31336841482883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Haplosclerida;NA;NA;NA	Haplosclerida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00342906129447064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Haplosclerida;Niphatidae;Amphimedon;Amphimedon compressa	Amphimedon compressa	0	0.316688201464366	0.571546052631579	0	0	0	0	0.364153569915468	0.0186890658581915	0	0.00923750956742062	0	0	0	0	0	0.0253265008062269	0.0563380281690141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120581547578033	0	0	0	0	0	0	0	0	0.254891671039808	0	0	0	0	0	0.00641881483002978	0	0	0	0.114564499033606	0	0.318339458564108	0.0207667731629393	0.0499721745846063	0	0	0	0	0	0	0.0131089088144303	0	0.00613177177545452	0	0	0	0.0137030548024313	0.0535129279402744	0	0	0	0.0993482753139405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;NA;NA;NA;NA	Demospongiae	0	0.0557371234577285	0.394736842105263	0	0	0	0	0.21788690055884	0.0737179819961999	0.00220484477892756	0.0329911055979308	0.0263272360980747	0.356447133916359	0.11465092452554	0.0016389412439564	0	0.0447434847576676	0.185011302382194	0.0814593115315266	0.00406730813926463	0.00609593477349792	0.000659761166457742	0	0.00589720000943552	0	0	0	0	0	0.00255369136086213	0.0169376693766938	0.0146806948862246	0.0967628430682618	0	0.043859649122807	0	0	0	0.000657998631362847	0.00248210813717784	0.00207085070546981	0	0	0	0	0.00094031801555286	0.00566556188209966	0.021276029892822	0.126916568381109	0.314146885688701	0.147281747398884	0	0.00769876280881662	0.0017790270501063	0.00772011991919608	0.0160337778252853	0	0.0118252232010879	0.0102051229717318	0.292375740310368	0.166381968631453	0.0361271676300578	0.0204075682924696	0.000636338761302967	0.00591655960511191	0	0	0.163247405097217	0.00255108548687466	0.0389675166780971	0.201490157423245	1.12971685905068	0.0654952076677316	0.0590580245090802	0	0	0	0	0.0313499278951658	0	0.0812752346494678	0	0	0.0139134064366897	0.0256737761631825	0	0	0.473785191276088	0.0348338090208329	0	0	0	0.0239718474623402	0.004228732120392	0.105856784202046	0.00142916351059725	0	0	0.06265664160401	0	0	0	0.0378412101005349	0.00850520944078248	0.201152052665265	0	0	0.00645244547683572	0.00230615605296779	0
Eukaryota;Porifera;Demospongiae;Poecilosclerida;Crellidae;Crella;Crella elegans	Crella elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050413881706266	0	0	0.0312360176610132	0	0	0.00174313205968484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102456456006197	0	0	0	0	0	0	0	0	0	0.0264979113411061	0	0	0.242811501597444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Poecilosclerida;Crellidae;Crella;NA	Crella	0	0	0.162417763157895	0	0	0	0	0.455948514132386	0	0	0.0197946633587585	0	0	0.0918833650452912	0	0	0	0	0	0.00232417607957979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191168753279856	0	0	0	0	0	0	0	0	0	0.0358501153438494	0	0	0	0	0	0	0	0	0	0	0	0	0.0306588588772726	0	0	0	0	0	0	0	0	0	0.0153419823758977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Poecilosclerida;Crellidae;NA;NA	Crellidae	0	0	0	0	0	0	0	0.0262271269191196	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00329880583228871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030810311184143	0	0	0	0	0	0	0.0654952076677316	0	0	0	0	0	0	0	0.0144197996958733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Poecilosclerida;Iotrochotidae;Iotrochota;Iotrochota birotulata	Iotrochota birotulata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0460259471276932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Poecilosclerida;Latrunculiidae;NA;NA	Latrunculiidae	0	0	0	0	0	0	0	0	0	0	0.00989733167937924	0.0103019619514205	0	0	0	0	0	0.0118240306033733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031914044839233	0	0	0.018087232136705	0	0	0	0	0	0	0	0	0.108703800884624	0	0	0	0	0	0	0	0	0	0.00467610200137166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000641844404079563	0	0	0	0	0	0.010659086871558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Poecilosclerida;Latrunculiidae;Negombata;NA	Negombata	0	0	0	0	0	0	0	0.117013335485303	0	0	0	0	0.203091971650019	0	0	0	0	0.015301686663189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0474334649505154	0	0.104216908978158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0358501153438494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Poecilosclerida;Latrunculiidae;Negombata;Negombata magnifica	Negombata magnifica	0	0	0	0	0	0	0	0.0221921843161781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022490441562336	0	0	0	0	0	0	0	0	0	0.0264979113411061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Poecilosclerida;Microcionidae;Clathria;Clathria prolifera	Clathria prolifera	0	0	0	0	0	0	0	0	0	0	0	0	0.0069078901921775	0.00162625424858922	0	0	0	0	0.0146443706124093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019307431089507	0	0	0	0	0	0	0	0.00756124609335618	0	0	0.0121950436775117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Poecilosclerida;NA;NA;NA	Poecilosclerida	0.036697568349221	1.00326822223911	7.17927631578947	0.00453494172599882	0.665039821940951	0.0115346394094265	0	2.61867774930902	3.69524363273909	1.81238240827846	0.156377840534192	0.97181841075067	2.59322197814344	3.22242279357955	1.49471441448824	1.65802245412319	3.9095675077879	3.73708920187793	4.83721866791144	0.175475294008274	0.294128852821275	0.236194497591872	0	0.00471776000754842	0	0	0	0	0	1.72884905130366	2.16076267905536	1.56594078786396	2.02850105559465	0	0.175438596491228	0.0217022451959121	0	0.785868377553022	0.400721166499974	1.16493608571547	1.66151254935528	0.0582467056348548	0	0	0	1.32866935597619	2.46876859012493	6.31100236695833	1.61914773601354	1.57220240454485	0.689898711500034	1.71998703643687	2.99481873262967	2.06545040517341	3.05845417465485	0.266561556345368	0.0244032639365515	0.561698102051676	8.65904684151444	1.12077367118974	2.40699247953502	5.83617971623752	11.7285210343722	0.304806266664121	1.8763946176212	2.14516791619595	0.26634498244273	0.923444276594708	0	2.11593615562067	2.19899689792132	2.87670169263419	4.12140575079872	2.54858090381492	1.5095355434535	0.563904310670581	0.0879513714030372	1.13435295828587	1.27986080632015	1.30769713514701	1.14309684861832	0.223476828981416	0.720483183615906	0	0.00320922202039781	0.0207672154891478	5.35495805886441	4.14007335186708	0.323617322516125	0.175024384907793	0.272398886717593	0.496741376569703	0.24451284411587	0.0993752048292121	0.35504178064226	0.621686127109803	0	0.823288850624193	13.0952380952381	0.0141254908608074	1.9520407698958	0.0934288383681096	0.232160937643822	1.15670848394642	1.35320471792996	0.414155082625989	0.335447109640658	0.104314535208844	0.0124532426860261	0
Eukaryota;Porifera;Demospongiae;Polymastiida;NA;NA;NA	Polymastiida	0	0	0.00822368421052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Polymastiida;Polymastiidae;Polymastia;NA	Polymastia	0	0.0912062020217375	0	0	0	0	0	0	0	0	0.00131964422391723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0331616036004027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Porifera;Demospongiae;Polymastiida;Polymastiidae;Polymastia;Polymastia littoralis	Polymastia littoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160857908847185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00571665404238899	0	0	0	0	0	0	0	0	0	0	0	0	0	0
