bottle,oxy_concM_ch1 (ml/l),oxy_percentsat_ch1 (percent),oxy_conc_ch1 (micromole/kg),salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1,sigma_t_ch2,chlor_fluorescence (ugrams/l),temperature_ch1 (degree_C),temperature_ch2 (degree_C),turbidity (NTU),pressure (decibar),latitude (degrees_north),longitude (degrees_east),time (UTC),profile_id
7.0,8.5389,110.951,371.892,31.8549,31.858,25.422,25.4245,2.3279,2.4149,2.4148,0.5859,2.598,56.86633333333333,-164.0535,2023-05-01T02:56:00Z,DY2306c066_btl
1.0,9.5944,113.857,418.318,30.2592,30.2621,24.3031,24.3054,2.0901,-0.6583,-0.6581,1.4137,24.335,58.788833333333336,-163.28116666666668,2023-05-01T22:02:00Z,DY2306c067_btl
2.0,9.599,114.007,418.527,30.2439,30.2472,24.2896,24.2924,0.7251,-0.6232,-0.6237,0.6213,10.852,58.788833333333336,-163.28116666666668,2023-05-01T22:02:00Z,DY2306c067_btl
3.0,9.5896,114.09,418.119,30.2393,30.2422,24.2839,24.2863,0.2095,-0.5577,-0.5586,0.3133,2.2,58.788833333333336,-163.28116666666668,2023-05-01T22:02:00Z,DY2306c067_btl
1.0,9.59,112.55,418.068,30.4234,30.4266,24.448,24.4506,1.6772,-1.1148,-1.1147,0.561,36.245,58.26116666666667,-163.49433333333334,2023-05-02T02:23:00Z,DY2306c068_btl
2.0,9.6028,112.716,418.628,30.4202,30.4239,24.4453,24.4483,1.6231,-1.1089,-1.1111,0.433,20.45,58.26116666666667,-163.49433333333334,2023-05-02T02:23:00Z,DY2306c068_btl
3.0,9.6344,113.581,420.008,30.4148,30.4164,24.4369,24.4381,0.8141,-0.9452,-0.9405,0.3088,10.858,58.26116666666667,-163.49433333333334,2023-05-02T02:23:00Z,DY2306c068_btl
4.0,9.5971,113.459,418.386,30.4125,30.4156,24.4322,24.4348,0.2968,-0.8402,-0.8415,0.2769,1.971,58.26116666666667,-163.49433333333334,2023-05-02T02:23:00Z,DY2306c068_btl
1.0,9.4608,110.615,412.368,30.6315,30.6348,24.621,24.6237,1.6249,-1.3097,-1.3097,0.4678,40.384,58.023,-163.61433333333332,2023-05-02T04:43:00Z,DY2306c069_btl
1.0,9.4497,110.499,411.9,30.5849,30.5879,24.5829,24.5853,1.1555,-1.293,-1.2928,0.4249,39.648,58.06366666666667,-163.596,2023-05-02T05:03:00Z,DY2306c070_btl
1.0,9.4312,110.341,411.106,30.5473,30.5504,24.5518,24.5543,1.1684,-1.2634,-1.2625,0.4155,38.477,58.10766666666667,-163.57766666666666,2023-05-02T06:04:00Z,DY2306c071_btl
1.0,9.4414,110.487,411.555,30.5332,30.5363,24.54,24.5426,1.4938,-1.2507,-1.2504,0.4748,37.095,58.152,-163.55633333333333,2023-05-02T06:37:00Z,DY2306c072_btl
1.0,9.4377,110.873,411.397,30.5161,30.5193,24.5228,24.5254,1.4547,-1.1021,-1.102,0.564,37.075,58.194833333333335,-163.53583333333333,2023-05-02T07:11:00Z,DY2306c073_btl
1.0,9.1486,107.256,398.634,31.0298,31.0326,24.9441,24.9464,1.3538,-1.3136,-1.3133,0.3009,44.736,57.704,-163.73433333333332,2023-05-02T22:42:00Z,DY2306c074_btl
2.0,9.1464,107.247,398.538,31.0284,31.0317,24.9429,24.9455,1.3241,-1.3075,-1.3093,0.2754,41.688,57.704,-163.73433333333332,2023-05-02T22:42:00Z,DY2306c074_btl
3.0,9.2074,108.145,401.199,31.017,31.0204,24.9321,24.9348,1.0872,-1.2417,-1.2431,0.2415,30.566,57.704,-163.73433333333332,2023-05-02T22:42:00Z,DY2306c074_btl
4.0,9.3361,110.127,406.843,30.9146,30.9173,24.8445,24.8467,0.6725,-1.0558,-1.0557,0.2271,20.259,57.704,-163.73433333333332,2023-05-02T22:42:00Z,DY2306c074_btl
5.0,9.3797,110.729,408.742,30.9123,30.9152,24.8419,24.8443,0.6,-1.0254,-1.027,0.2191,10.878,57.704,-163.73433333333332,2023-05-02T22:42:00Z,DY2306c074_btl
6.0,9.3409,110.426,407.054,30.9147,30.9174,24.8424,24.8446,0.2878,-0.974,-0.9735,0.2066,2.531,57.704,-163.73433333333332,2023-05-02T22:42:00Z,DY2306c074_btl
1.0,5.781,79.546,251.559,33.1965,33.1999,26.3135,26.3162,0.4107,4.373,4.3732,0.1364,202.054,53.9815,-166.97583333333333,2023-05-05T22:01:00Z,DY2306c078_btl
2.0,5.7902,79.734,252.015,32.9209,32.9233,26.0833,26.0853,0.2666,4.4815,4.4806,0.085,101.059,53.9815,-166.97583333333333,2023-05-05T22:01:00Z,DY2306c078_btl
3.0,6.1937,85.255,269.606,32.7894,32.7932,25.9768,25.9798,0.8021,4.5013,4.5015,0.119,76.242,53.9815,-166.97583333333333,2023-05-05T22:01:00Z,DY2306c078_btl
4.0,6.5842,90.732,286.627,32.705,32.7091,25.9024,25.9057,0.7827,4.5712,4.5714,0.1489,51.051,53.9815,-166.97583333333333,2023-05-05T22:01:00Z,DY2306c078_btl
5.0,6.7474,92.939,293.735,32.6741,32.6783,25.879,25.8823,1.3593,4.5614,4.5617,0.1529,41.105,53.9815,-166.97583333333333,2023-05-05T22:01:00Z,DY2306c078_btl
6.0,6.8211,93.948,296.948,32.6651,32.6697,25.8719,25.8755,1.1002,4.5609,4.5609,0.1862,30.557,53.9815,-166.97583333333333,2023-05-05T22:01:00Z,DY2306c078_btl
7.0,6.9228,95.402,301.379,32.6444,32.6488,25.8524,25.8558,1.2055,4.5902,4.5903,0.1793,21.136,53.9815,-166.97583333333333,2023-05-05T22:01:00Z,DY2306c078_btl
8.0,7.9456,110.015,345.931,32.5821,32.5913,25.7801,25.787,5.3644,4.8037,4.8073,0.5745,12.957,53.9815,-166.97583333333333,2023-05-05T22:01:00Z,DY2306c078_btl
9.0,7.8119,107.72,340.148,32.4208,32.4251,25.6657,25.6691,2.3383,4.6777,4.678,0.3263,2.315,53.9815,-166.97583333333333,2023-05-05T22:01:00Z,DY2306c078_btl
1.0,0.5255,6.996,22.844,34.3906,34.3947,27.4263,27.4296,0.0292,2.6892,2.6895,0.0905,1094.834,54.082,-167.05516666666668,2023-05-06T00:23:00Z,DY2306c079_btl
2.0,0.5373,7.26,23.359,34.1911,34.1951,27.207,27.2102,0.0279,3.3486,3.349,0.0397,758.066,54.082,-167.05516666666668,2023-05-06T00:23:00Z,DY2306c079_btl
3.0,1.1047,15.066,48.042,33.921,33.9234,26.9477,26.9491,0.0673,3.8033,3.8076,0.0771,505.336,54.082,-167.05516666666668,2023-05-06T00:23:00Z,DY2306c079_btl
4.0,6.5772,90.481,286.223,33.1206,33.1249,26.252,26.2553,0.9312,4.3845,4.3859,0.1952,102.732,54.082,-167.05516666666668,2023-05-06T00:23:00Z,DY2306c079_btl
5.0,7.5098,103.267,326.849,32.9608,32.9651,26.1223,26.1256,3.1235,4.4113,4.412,0.3871,76.029,54.082,-167.05516666666668,2023-05-06T00:23:00Z,DY2306c079_btl
6.0,8.015,110.489,348.884,32.8148,32.8179,25.9913,25.9936,5.9652,4.5554,4.5565,0.5939,49.262,54.082,-167.05516666666668,2023-05-06T00:23:00Z,DY2306c079_btl
7.0,7.9112,109.035,344.374,32.7777,32.7829,25.9617,25.9657,5.9154,4.5571,4.5575,0.5939,39.749,54.082,-167.05516666666668,2023-05-06T00:23:00Z,DY2306c079_btl
8.0,7.7528,106.918,337.498,32.7022,32.7051,25.8967,25.899,5.2117,4.604,4.6047,0.5182,31.714,54.082,-167.05516666666668,2023-05-06T00:23:00Z,DY2306c079_btl
9.0,7.9155,109.485,344.62,32.5784,32.5824,25.7817,25.7845,5.3547,4.7618,4.7651,0.4962,20.597,54.082,-167.05516666666668,2023-05-06T00:23:00Z,DY2306c079_btl
10.0,8.0875,111.953,352.113,32.5732,32.58,25.7739,25.7793,6.1835,4.7961,4.7965,0.5207,11.042,54.082,-167.05516666666668,2023-05-06T00:23:00Z,DY2306c079_btl
11.0,8.101,112.163,352.698,32.5766,32.581,25.7758,25.7792,5.503,4.8039,4.804,0.4972,2.234,54.082,-167.05516666666668,2023-05-06T00:23:00Z,DY2306c079_btl
1.0,0.8119,10.692,35.285,34.5056,34.5099,27.5575,27.561,0.0339,2.225,2.225,0.104,1519.668,54.17133333333334,-167.15633333333332,2023-05-06T02:29:00Z,DY2306c080_btl
2.0,0.5631,7.608,24.481,34.1862,34.191,27.2029,27.2069,0.0421,3.3506,3.3489,0.0422,757.304,54.17133333333334,-167.15633333333332,2023-05-06T02:29:00Z,DY2306c080_btl
3.0,0.9706,13.238,42.209,33.8949,33.9108,26.9258,26.9381,0.0521,3.8144,3.8172,0.0676,504.275,54.17133333333334,-167.15633333333332,2023-05-06T02:29:00Z,DY2306c080_btl
4.0,7.1806,98.675,312.483,33.1067,33.1112,26.2452,26.2488,2.0366,4.3435,4.3436,0.275,99.087,54.17133333333334,-167.15633333333332,2023-05-06T02:29:00Z,DY2306c080_btl
5.0,7.1992,99.186,313.306,33.0727,33.0759,26.2061,26.2088,2.5773,4.4596,4.4578,0.3243,75.233,54.17133333333334,-167.15633333333332,2023-05-06T02:29:00Z,DY2306c080_btl
6.0,7.7239,106.172,336.188,32.8815,32.8859,26.0586,26.0621,4.3059,4.4183,4.4185,0.4474,51.709,54.17133333333334,-167.15633333333332,2023-05-06T02:29:00Z,DY2306c080_btl
7.0,7.7677,106.668,338.112,32.8119,32.8155,26.0056,26.0087,5.7447,4.3964,4.3943,0.5665,40.549,54.17133333333334,-167.15633333333332,2023-05-06T02:29:00Z,DY2306c080_btl
8.0,6.2891,86.588,273.777,32.7164,32.7172,25.9158,25.9163,0.6683,4.5306,4.532,0.1658,31.15,54.17133333333334,-167.15633333333332,2023-05-06T02:29:00Z,DY2306c080_btl
9.0,7.6143,105.312,331.506,32.5804,32.5829,25.7837,25.7854,4.8182,4.7585,4.7607,0.4344,21.047,54.17133333333334,-167.15633333333332,2023-05-06T02:29:00Z,DY2306c080_btl
10.0,7.8257,108.294,340.712,32.5802,32.5845,25.7811,25.7844,4.7609,4.7806,4.7816,0.433,10.685,54.17133333333334,-167.15633333333332,2023-05-06T02:29:00Z,DY2306c080_btl
11.0,7.8478,108.616,341.675,32.5793,32.5841,25.7797,25.7835,4.1195,4.7872,4.7869,0.4145,2.293,54.17133333333334,-167.15633333333332,2023-05-06T02:29:00Z,DY2306c080_btl
1.0,0.5652,7.599,24.57,34.2515,34.2533,27.2753,27.2768,0.0441,3.134,3.1335,0.0915,860.519,54.31616666666667,-167.28,2023-05-06T05:46:00Z,DY2306c081_btl
2.0,0.5884,7.945,25.581,34.1903,34.1955,27.2089,27.2131,0.0344,3.3226,3.3216,0.0522,757.922,54.31616666666667,-167.28,2023-05-06T05:46:00Z,DY2306c081_btl
3.0,0.9498,12.933,41.302,33.9353,33.938,26.9655,26.9677,0.0466,3.7377,3.738,0.0646,505.886,54.31616666666667,-167.28,2023-05-06T05:46:00Z,DY2306c081_btl
4.0,5.9046,80.712,256.937,33.172,33.1773,26.3215,26.3257,0.208,4.1062,4.1056,0.3966,101.731,54.31616666666667,-167.28,2023-05-06T05:46:00Z,DY2306c081_btl
5.0,6.6625,91.129,289.938,33.0821,33.0874,26.2448,26.2491,0.8923,4.1571,4.1569,0.1748,76.371,54.31616666666667,-167.28,2023-05-06T05:46:00Z,DY2306c081_btl
6.0,7.8838,108.704,343.128,32.9764,32.9818,26.1234,26.1277,5.9657,4.5191,4.5185,0.4997,51.39,54.31616666666667,-167.28,2023-05-06T05:46:00Z,DY2306c081_btl
7.0,7.982,110.226,347.433,32.8759,32.8807,26.0339,26.0375,6.5413,4.6105,4.6119,0.6099,41.625,54.31616666666667,-167.28,2023-05-06T05:46:00Z,DY2306c081_btl
8.0,8.1644,113.218,355.392,32.8187,32.8235,25.9679,25.9717,6.6475,4.8017,4.8015,0.6203,31.3,54.31616666666667,-167.28,2023-05-06T05:46:00Z,DY2306c081_btl
9.0,7.7605,107.332,337.864,32.6051,32.61,25.8041,25.8078,4.344,4.7509,4.7524,0.4972,20.815,54.31616666666667,-167.28,2023-05-06T05:46:00Z,DY2306c081_btl
10.0,8.0818,112.016,351.863,32.5805,32.5855,25.7742,25.7782,5.8017,4.8472,4.8469,0.4314,10.392,54.31616666666667,-167.28,2023-05-06T05:46:00Z,DY2306c081_btl
11.0,8.003,110.918,348.432,32.5809,32.5862,25.7747,25.7789,5.5054,4.8449,4.8446,0.4763,2.457,54.31616666666667,-167.28,2023-05-06T05:46:00Z,DY2306c081_btl
1.0,0.6577,8.904,28.595,34.141,34.1451,27.1582,27.1614,0.0461,3.4425,3.4422,0.0631,647.349,54.44916666666666,-167.3845,2023-05-06T07:28:00Z,DY2306c082_btl
2.0,0.7407,10.074,32.209,33.995,34.0069,27.0198,27.0292,0.0421,3.6696,3.6703,0.083,506.829,54.44916666666666,-167.3845,2023-05-06T07:28:00Z,DY2306c082_btl
3.0,1.8564,25.448,80.748,33.6883,33.7077,26.7346,26.75,0.0588,4.0798,4.0806,0.0806,303.212,54.44916666666666,-167.3845,2023-05-06T07:28:00Z,DY2306c082_btl
4.0,5.838,79.798,254.027,33.2245,33.2287,26.3649,26.3681,0.2175,4.09,4.0905,0.0905,101.917,54.44916666666666,-167.3845,2023-05-06T07:28:00Z,DY2306c082_btl
5.0,6.7714,92.329,294.662,33.1301,33.1341,26.2973,26.3005,0.4662,4.0151,4.015,0.1419,75.858,54.44916666666666,-167.3845,2023-05-06T07:28:00Z,DY2306c082_btl
6.0,7.3059,100.735,317.94,33.1188,33.1231,26.2406,26.2441,4.1329,4.4791,4.4786,0.3866,50.955,54.44916666666666,-167.3845,2023-05-06T07:28:00Z,DY2306c082_btl
7.0,7.5556,104.108,328.818,33.062,33.066,26.1967,26.1999,4.8733,4.4674,4.4676,0.4892,41.005,54.44916666666666,-167.3845,2023-05-06T07:28:00Z,DY2306c082_btl
8.0,7.9122,109.109,344.363,32.9832,32.9878,26.1284,26.132,6.1182,4.5226,4.5227,0.5665,31.389,54.44916666666666,-167.3845,2023-05-06T07:28:00Z,DY2306c082_btl
9.0,8.6118,118.998,374.834,32.9144,32.9188,26.0628,26.0662,10.7102,4.6265,4.6271,0.7534,20.355,54.44916666666666,-167.3845,2023-05-06T07:28:00Z,DY2306c082_btl
10.0,8.7563,120.984,381.153,32.8152,32.8163,25.9815,25.9824,11.0946,4.6505,4.65,0.7838,10.527,54.44916666666666,-167.3845,2023-05-06T07:28:00Z,DY2306c082_btl
11.0,8.7512,120.894,380.93,32.8169,32.8213,25.9836,25.987,11.6346,4.6431,4.6435,0.8027,2.071,54.44916666666666,-167.3845,2023-05-06T07:28:00Z,DY2306c082_btl
1.0,1.3061,17.806,56.8,33.9084,33.9167,26.9388,26.9454,0.0436,3.7915,3.7921,0.0656,483.75,54.4695,-166.93333333333334,2023-05-06T10:33:00Z,DY2306c083_btl
2.0,2.033,27.883,88.437,33.6158,33.6249,26.6728,26.68,0.0227,4.1206,4.1212,0.0472,304.291,54.4695,-166.93333333333334,2023-05-06T10:33:00Z,DY2306c083_btl
3.0,6.0521,82.749,263.373,33.0949,33.0987,26.257,26.2598,0.1602,4.138,4.1388,0.104,101.712,54.4695,-166.93333333333334,2023-05-06T10:33:00Z,DY2306c083_btl
4.0,6.0341,82.64,262.605,33.0238,33.0273,26.1914,26.1942,0.4712,4.2267,4.2267,0.1305,76.264,54.4695,-166.93333333333334,2023-05-06T10:33:00Z,DY2306c083_btl
5.0,5.9554,81.987,259.228,32.824,32.8272,26.0047,26.0072,0.4061,4.497,4.4976,0.1265,50.69,54.4695,-166.93333333333334,2023-05-06T10:33:00Z,DY2306c083_btl
6.0,6.3349,87.226,275.764,32.7386,32.7423,25.9336,25.9366,0.7107,4.5284,4.5285,0.1509,40.58,54.4695,-166.93333333333334,2023-05-06T10:33:00Z,DY2306c083_btl
7.0,7.6803,105.38,334.346,32.6642,32.6682,25.8877,25.8908,3.74,4.4034,4.4032,0.4419,30.745,54.4695,-166.93333333333334,2023-05-06T10:33:00Z,DY2306c083_btl
8.0,8.353,115.08,363.651,32.6189,32.6226,25.8326,25.8356,7.332,4.5855,4.5855,0.6158,20.529,54.4695,-166.93333333333334,2023-05-06T10:33:00Z,DY2306c083_btl
9.0,8.6332,119.0,375.895,32.4756,32.4787,25.7125,25.7151,7.3746,4.6462,4.6449,0.5834,10.417,54.4695,-166.93333333333334,2023-05-06T10:33:00Z,DY2306c083_btl
10.0,8.641,118.876,376.243,32.4308,32.4305,25.6842,25.6839,6.8099,4.578,4.5787,0.5729,2.355,54.4695,-166.93333333333334,2023-05-06T10:33:00Z,DY2306c083_btl
11.0,8.635,118.811,375.984,32.4297,32.4334,25.6826,25.6856,7.5859,4.5843,4.5838,0.5939,2.399,54.4695,-166.93333333333334,2023-05-06T10:33:00Z,DY2306c083_btl
1.0,2.271,31.116,98.781,33.7135,33.7532,26.7575,26.7932,0.1089,4.0522,4.012,0.1199,425.383,54.5555,-166.59666666666666,2023-05-06T13:14:00Z,DY2306c084_btl
2.0,2.3519,32.313,102.313,33.5193,33.5052,26.5858,26.5744,0.0459,4.2206,4.222,0.083,303.526,54.5555,-166.59666666666666,2023-05-06T13:14:00Z,DY2306c084_btl
3.0,3.5088,48.214,152.672,33.2936,33.2487,26.3995,26.3616,0.0937,4.2883,4.3086,0.0711,202.107,54.5555,-166.59666666666666,2023-05-06T13:14:00Z,DY2306c084_btl
4.0,6.0229,82.846,262.161,32.8362,32.84,26.0184,26.0214,0.1071,4.459,4.459,0.1185,102.089,54.5555,-166.59666666666666,2023-05-06T13:14:00Z,DY2306c084_btl
5.0,6.3379,87.237,275.903,32.6964,32.6999,25.9004,25.9032,0.1622,4.5258,4.5259,0.101,75.535,54.5555,-166.59666666666666,2023-05-06T13:14:00Z,DY2306c084_btl
6.0,6.5837,90.649,286.619,32.6351,32.6387,25.8486,25.8515,0.5011,4.5558,4.5552,0.1643,50.72,54.5555,-166.59666666666666,2023-05-06T13:14:00Z,DY2306c084_btl
7.0,7.0832,97.652,308.384,32.5694,32.5732,25.7889,25.792,1.0241,4.6273,4.6272,0.2152,40.892,54.5555,-166.59666666666666,2023-05-06T13:14:00Z,DY2306c084_btl
8.0,7.4736,103.025,325.392,32.5288,32.53,25.7559,25.7568,3.3884,4.635,4.6359,0.3966,30.656,54.5555,-166.59666666666666,2023-05-06T13:14:00Z,DY2306c084_btl
9.0,8.1087,111.823,353.055,32.4871,32.4908,25.7199,25.7228,4.3607,4.6628,4.6628,0.4718,20.371,54.5555,-166.59666666666666,2023-05-06T13:14:00Z,DY2306c084_btl
10.0,8.3719,115.262,364.514,32.4708,32.4749,25.7137,25.7169,6.6068,4.5988,4.5995,0.5919,10.667,54.5555,-166.59666666666666,2023-05-06T13:14:00Z,DY2306c084_btl
11.0,8.4439,116.105,367.653,32.4594,32.4637,25.7099,25.7132,6.9749,4.5488,4.5503,0.5744,2.213,54.5555,-166.59666666666666,2023-05-06T13:14:00Z,DY2306c084_btl
1.0,0.557,7.456,24.212,34.3102,34.3143,27.34,27.3433,0.0705,2.938,2.9378,0.1558,985.609,54.29833333333333,-166.36733333333333,2023-05-06T16:37:00Z,DY2306c085_btl
2.0,1.4819,20.227,64.447,33.8893,33.8934,26.9181,26.9215,0.0341,3.8462,3.8458,0.094,507.106,54.29833333333333,-166.36733333333333,2023-05-06T16:37:00Z,DY2306c085_btl
3.0,5.9628,82.059,259.552,32.8183,32.8215,26.0016,26.0042,0.3758,4.4836,4.483,0.101,99.368,54.29833333333333,-166.36733333333333,2023-05-06T16:37:00Z,DY2306c085_btl
4.0,6.3561,87.482,276.692,32.7072,32.7112,25.9096,25.9128,0.3406,4.5201,4.52,0.1553,76.723,54.29833333333333,-166.36733333333333,2023-05-06T16:37:00Z,DY2306c085_btl
5.0,7.3659,101.304,320.693,32.547,32.5509,25.781,25.784,1.9638,4.5333,4.5354,0.3028,51.186,54.29833333333333,-166.36733333333333,2023-05-06T16:37:00Z,DY2306c085_btl
6.0,7.5116,103.478,327.043,32.5265,32.5307,25.757,25.7604,1.8532,4.6076,4.607,0.2824,40.855,54.29833333333333,-166.36733333333333,2023-05-06T16:37:00Z,DY2306c085_btl
7.0,7.8433,108.208,341.493,32.5053,32.5091,25.733,25.7361,3.6306,4.6753,4.6741,0.3936,30.684,54.29833333333333,-166.36733333333333,2023-05-06T16:37:00Z,DY2306c085_btl
8.0,8.1679,112.459,355.632,32.485,32.4888,25.7252,25.7282,5.1713,4.5966,4.5965,0.5072,20.199,54.29833333333333,-166.36733333333333,2023-05-06T16:37:00Z,DY2306c085_btl
9.0,8.0686,111.047,351.307,32.4765,32.4806,25.72,25.7232,4.9294,4.5827,4.5826,0.4469,10.753,54.29833333333333,-166.36733333333333,2023-05-06T16:37:00Z,DY2306c085_btl
10.0,8.0828,111.244,351.927,32.4733,32.4766,25.7172,25.7198,4.4933,4.5839,4.5845,0.4923,2.591,54.29833333333333,-166.36733333333333,2023-05-06T16:37:00Z,DY2306c085_btl
1.0,0.739,9.989,32.13,34.1477,34.151,27.1699,27.1724,0.1086,3.3755,3.3766,0.1718,620.12,54.227666666666664,-166.25883333333334,2023-05-06T18:48:00Z,DY2306c086_btl
2.0,0.74,10.05,32.176,34.0327,34.0357,27.0563,27.0585,0.0538,3.6033,3.605,0.087,506.041,54.227666666666664,-166.25883333333334,2023-05-06T18:48:00Z,DY2306c086_btl
3.0,5.598,76.998,243.634,32.9992,33.0025,26.1528,26.1554,0.0961,4.4115,4.4113,0.094,101.676,54.227666666666664,-166.25883333333334,2023-05-06T18:48:00Z,DY2306c086_btl
4.0,6.251,85.293,272.085,32.8165,32.8204,26.0364,26.0395,0.0979,4.1312,4.1313,0.1085,75.965,54.227666666666664,-166.25883333333334,2023-05-06T18:48:00Z,DY2306c086_btl
5.0,7.0762,96.953,308.064,32.5851,32.5892,25.8286,25.8316,1.6403,4.3666,4.3683,0.2521,50.247,54.227666666666664,-166.25883333333334,2023-05-06T18:48:00Z,DY2306c086_btl
6.0,7.3806,101.46,321.335,32.5292,32.5325,25.7683,25.771,2.3156,4.5195,4.5195,0.2929,40.537,54.227666666666664,-166.25883333333334,2023-05-06T18:48:00Z,DY2306c086_btl
7.0,7.7454,106.265,337.245,32.418,32.4199,25.6854,25.687,3.7626,4.4688,4.4677,0.3871,31.082,54.227666666666664,-166.25883333333334,2023-05-06T18:48:00Z,DY2306c086_btl
8.0,8.1006,111.01,352.73,32.3556,32.3597,25.639,25.6423,6.2934,4.4381,4.4381,0.4255,20.409,54.227666666666664,-166.25883333333334,2023-05-06T18:48:00Z,DY2306c086_btl
9.0,8.0126,109.772,348.899,32.3519,32.3559,25.6372,25.6405,4.9383,4.4268,4.4262,0.3966,10.481,54.227666666666664,-166.25883333333334,2023-05-06T18:48:00Z,DY2306c086_btl
10.0,8.1505,111.317,354.914,32.2885,32.293,25.5981,25.6016,3.1997,4.3174,4.3179,0.3641,2.363,54.227666666666664,-166.25883333333334,2023-05-06T18:48:00Z,DY2306c086_btl
1.0,5.5242,75.762,240.382,33.2038,33.2072,26.3337,26.3365,0.2529,4.2334,4.2333,0.1499,119.79,54.168166666666664,-166.23416666666665,2023-05-06T20:01:00Z,DY2306c087_btl
2.0,5.7159,78.402,248.734,33.1368,33.1408,26.2779,26.2811,0.1894,4.2588,4.2587,0.1025,101.492,54.168166666666664,-166.23416666666665,2023-05-06T20:01:00Z,DY2306c087_btl
3.0,6.3519,87.228,276.489,32.8024,32.8063,25.9977,26.0008,0.5868,4.3998,4.3996,0.1997,75.956,54.168166666666664,-166.23416666666665,2023-05-06T20:01:00Z,DY2306c087_btl
4.0,7.3458,100.717,319.848,32.4218,32.4251,25.6914,25.6941,1.8457,4.4404,4.4395,0.255,51.109,54.168166666666664,-166.23416666666665,2023-05-06T20:01:00Z,DY2306c087_btl
5.0,7.3561,100.82,320.3,32.406,32.4098,25.68,25.6831,1.6685,4.429,4.4282,0.3487,40.925,54.168166666666664,-166.23416666666665,2023-05-06T20:01:00Z,DY2306c087_btl
6.0,7.3736,101.049,321.063,32.4014,32.4057,25.6767,25.6801,1.7151,4.426,4.4257,0.3302,31.039,54.168166666666664,-166.23416666666665,2023-05-06T20:01:00Z,DY2306c087_btl
7.0,7.4218,101.684,323.167,32.3809,32.3845,25.6609,25.6638,1.6593,4.4211,4.4209,0.2999,20.832,54.168166666666664,-166.23416666666665,2023-05-06T20:01:00Z,DY2306c087_btl
8.0,7.5887,103.847,330.445,32.3303,32.3344,25.6243,25.6276,2.5185,4.3861,4.3859,0.2994,10.767,54.168166666666664,-166.23416666666665,2023-05-06T20:01:00Z,DY2306c087_btl
9.0,7.6263,104.39,332.084,32.3183,32.322,25.6133,25.616,1.2063,4.401,4.4024,0.265,2.333,54.168166666666664,-166.23416666666665,2023-05-06T20:01:00Z,DY2306c087_btl
1.0,0.6778,8.963,29.462,34.4625,34.4664,27.5085,27.5115,0.0461,2.4009,2.4009,0.107,1357.703,54.20483333333333,-166.7,2023-05-06T22:50:00Z,DY2306c088_btl
2.0,0.6596,8.902,28.678,34.184,34.1879,27.2059,27.209,0.0782,3.3011,3.3009,0.0696,758.44,54.20483333333333,-166.7,2023-05-06T22:50:00Z,DY2306c088_btl
3.0,1.2488,17.014,54.304,33.9493,33.9539,26.9749,26.9788,0.0304,3.7554,3.7537,0.0756,504.726,54.20483333333333,-166.7,2023-05-06T22:50:00Z,DY2306c088_btl
4.0,5.8556,80.077,254.844,32.9852,32.9886,26.1659,26.1683,0.2115,4.1763,4.1785,0.11,101.712,54.20483333333333,-166.7,2023-05-06T22:50:00Z,DY2306c088_btl
5.0,6.8437,94.364,297.884,32.872,32.8757,26.0373,26.0401,2.5142,4.5492,4.5504,0.3397,76.066,54.20483333333333,-166.7,2023-05-06T22:50:00Z,DY2306c088_btl
6.0,6.995,96.342,304.493,32.7734,32.7772,25.9611,25.9641,2.5068,4.5297,4.5298,0.3009,50.652,54.20483333333333,-166.7,2023-05-06T22:50:00Z,DY2306c088_btl
7.0,6.9206,95.339,301.261,32.7345,32.7386,25.9281,25.9313,2.5168,4.5504,4.5505,0.3442,41.09,54.20483333333333,-166.7,2023-05-06T22:50:00Z,DY2306c088_btl
8.0,6.8027,93.786,296.144,32.6742,32.6778,25.8751,25.8778,2.8633,4.599,4.5995,0.3138,30.523,54.20483333333333,-166.7,2023-05-06T22:50:00Z,DY2306c088_btl
9.0,8.0257,111.195,349.422,32.5695,32.5722,25.7669,25.769,6.8966,4.834,4.8333,0.4898,20.429,54.20483333333333,-166.7,2023-05-06T22:50:00Z,DY2306c088_btl
10.0,8.2452,114.193,358.984,32.5523,32.5524,25.7544,25.7552,6.6273,4.8228,4.8172,0.4968,10.871,54.20483333333333,-166.7,2023-05-06T22:50:00Z,DY2306c088_btl
11.0,8.6711,120.236,377.535,32.5407,32.5444,25.7394,25.7424,2.4911,4.8762,4.8768,0.4858,2.421,54.20483333333333,-166.7,2023-05-06T22:50:00Z,DY2306c088_btl
