ASVs_new	ASVs_original
ASV_7916	ASV_3851;NA
ASV_7917	ASV_3852;NA
ASV_7918	ASV_3853;NA
ASV_7919	ASV_3854;NA
ASV_7920	ASV_3855;NA
ASV_7921	ASV_3856;NA
ASV_7922	ASV_3857;NA
ASV_7923	ASV_3858;NA
ASV_7924	ASV_3859;NA
ASV_7925	ASV_3860;NA
ASV_7926	ASV_3861;NA
ASV_7927	ASV_3862;NA
ASV_7928	ASV_3863;NA
ASV_7929	ASV_3864;NA
ASV_7930	ASV_3865;NA
ASV_7931	ASV_3866;NA
ASV_7932	ASV_3867;NA
ASV_7933	ASV_3868;NA
ASV_7934	ASV_3869;NA
ASV_7935	ASV_3872;NA
ASV_7936	ASV_3874;NA
ASV_7937	ASV_3875;NA
ASV_7938	ASV_3876;NA
ASV_7939	ASV_3877;NA
ASV_7940	ASV_3878;NA
ASV_7941	ASV_3879;NA
ASV_7942	ASV_3880;NA
ASV_7943	ASV_3881;NA
ASV_7944	ASV_3882;NA
ASV_7945	ASV_3883;NA
ASV_7946	ASV_3885;NA
ASV_7947	ASV_3887;NA
ASV_7948	ASV_3888;NA
ASV_7949	ASV_3889;NA
ASV_7950	ASV_3890;NA
ASV_7951	ASV_3891;NA
ASV_7952	ASV_3892;NA
ASV_7953	ASV_3893;NA
ASV_7954	ASV_3894;NA
ASV_7955	ASV_3895;NA
ASV_7956	ASV_3896;NA
ASV_7957	ASV_3897;NA
ASV_7958	ASV_3899;NA
ASV_7959	ASV_3900;NA
ASV_7960	ASV_3901;NA
ASV_7961	ASV_3902;NA
ASV_7962	ASV_3904;NA
ASV_7963	ASV_3905;NA
ASV_7964	ASV_3906;NA
ASV_7965	ASV_3907;NA
ASV_7966	ASV_3908;NA
ASV_7967	ASV_3909;NA
ASV_7968	ASV_3910;NA
ASV_7969	ASV_3911;NA
ASV_7970	ASV_3912;NA
ASV_7971	ASV_3913;NA
ASV_7972	ASV_3914;NA
ASV_7973	ASV_3915;NA
ASV_7974	ASV_3916;NA
ASV_7975	ASV_3917;NA
ASV_7976	ASV_3919;NA
ASV_7977	ASV_3921;NA
ASV_7978	ASV_3922;NA
ASV_7979	ASV_3923;NA
ASV_7980	ASV_3924;NA
ASV_7981	ASV_3925;NA
ASV_7982	ASV_3926;NA
ASV_7983	ASV_3927;NA
ASV_7984	ASV_3928;NA
ASV_7985	ASV_3929;NA
ASV_7986	ASV_3930;NA
ASV_7987	ASV_3931;NA
ASV_7988	ASV_3932;NA
ASV_7989	ASV_3933;NA
ASV_7990	ASV_3934;NA
ASV_7991	ASV_3938;NA
ASV_7992	ASV_3939;NA
ASV_7993	ASV_3940;NA
ASV_7994	ASV_3941;NA
ASV_7995	ASV_3942;NA
ASV_7996	ASV_3943;NA
ASV_7997	ASV_3944;NA
ASV_7998	ASV_3946;NA
ASV_7999	ASV_3947;NA
ASV_8000	ASV_3948;NA
ASV_8001	ASV_3950;NA
ASV_8002	ASV_3951;NA
ASV_8003	ASV_3952;NA
ASV_8004	ASV_3954;NA
ASV_8005	ASV_3956;NA
ASV_8006	ASV_3957;NA
ASV_8007	ASV_3958;NA
ASV_8008	ASV_3960;NA
ASV_8009	ASV_3961;NA
ASV_8010	ASV_3964;NA
ASV_8011	ASV_3965;NA
ASV_8012	ASV_3966;NA
ASV_8013	ASV_3967;NA
ASV_8014	ASV_3969;NA
ASV_8015	ASV_3971;NA
ASV_8016	ASV_3972;NA
ASV_8017	ASV_3973;NA
ASV_8018	ASV_3975;NA
ASV_8019	ASV_3976;NA
ASV_8020	ASV_3977;NA
ASV_8021	ASV_3979;NA
ASV_8022	ASV_3980;NA
ASV_8023	ASV_3981;NA
ASV_8024	ASV_3983;NA
ASV_8025	ASV_3985;NA
ASV_8026	ASV_3986;NA
ASV_8027	ASV_3987;NA
ASV_8028	ASV_3988;NA
ASV_8029	ASV_3989;NA
ASV_8030	ASV_3990;NA
ASV_8031	ASV_3991;NA
ASV_8032	ASV_3992;NA
ASV_8033	ASV_4289;ASV_16621
ASV_8034	ASV_4313;ASV_16728
ASV_8035	ASV_4335;ASV_14338
ASV_8036	ASV_4400;ASV_18165
ASV_8037	ASV_4568;ASV_14102
ASV_8038	ASV_4582;ASV_11644
ASV_8039	ASV_4596;ASV_12034
ASV_8040	ASV_4788;ASV_12064
ASV_8041	ASV_4818;ASV_12085
ASV_8042	ASV_4866;ASV_13878
ASV_8043	ASV_4948;ASV_11234
ASV_8044	ASV_5188;ASV_10333
ASV_8045	ASV_5192;ASV_9298
ASV_8046	ASV_5284;ASV_10311
ASV_8047	ASV_5658;ASV_8160
ASV_8048	ASV_6167;ASV_8192
ASV_8049	ASV_6226;ASV_8628
ASV_8050	ASV_6402;ASV_8560
ASV_8051	ASV_7099;ASV_7391
ASV_8052	ASV_7127;ASV_7467
ASV_8053	ASV_7137;ASV_7404
ASV_8054	ASV_7274;ASV_7751
ASV_8055	ASV_8161;ASV_7041
ASV_8056	ASV_8530;ASV_6987
ASV_8057	ASV_8792;ASV_7022
ASV_8058	ASV_9410;ASV_6801
ASV_8059	ASV_9427;ASV_6806
ASV_8060	ASV_9480;ASV_6619
ASV_8061	NA;ASV_6302
ASV_8062	NA;ASV_6303
ASV_8063	NA;ASV_6304
ASV_8064	NA;ASV_6306
ASV_8065	NA;ASV_6307
ASV_8066	NA;ASV_6308
ASV_8067	NA;ASV_6309
ASV_8068	NA;ASV_6310
ASV_8069	NA;ASV_6311
ASV_8070	NA;ASV_6312
ASV_8071	NA;ASV_6313
ASV_8072	NA;ASV_6314
ASV_8073	NA;ASV_6315
ASV_8074	NA;ASV_6316
ASV_8075	NA;ASV_6317
ASV_8076	NA;ASV_6319
ASV_8077	NA;ASV_6320
ASV_8078	NA;ASV_6321
ASV_8079	NA;ASV_6322
ASV_8080	NA;ASV_6324
ASV_8081	NA;ASV_6325
ASV_8082	NA;ASV_6326
ASV_8083	NA;ASV_6327
ASV_8084	NA;ASV_6328
ASV_8085	NA;ASV_6331
ASV_8086	NA;ASV_6332
ASV_8087	NA;ASV_6333
ASV_8088	NA;ASV_6335
ASV_8089	NA;ASV_6336
ASV_8090	NA;ASV_6337
ASV_8091	NA;ASV_6338
ASV_8092	NA;ASV_6340
ASV_8093	NA;ASV_6341
ASV_8094	NA;ASV_6343
ASV_8095	NA;ASV_6345
ASV_8096	NA;ASV_6346
ASV_8097	NA;ASV_6347
ASV_8098	NA;ASV_6348
ASV_8099	NA;ASV_6349
ASV_8100	NA;ASV_6350
ASV_8101	NA;ASV_6351
ASV_8102	NA;ASV_6352
ASV_8103	NA;ASV_6353
ASV_8104	NA;ASV_6354
ASV_8105	NA;ASV_6358
ASV_8106	NA;ASV_6359
ASV_8107	NA;ASV_6362
ASV_8108	NA;ASV_6363
ASV_8109	NA;ASV_6364
ASV_8110	NA;ASV_6365
ASV_8111	NA;ASV_6366
ASV_8112	NA;ASV_6367
ASV_8113	NA;ASV_6368
ASV_8114	NA;ASV_6370
ASV_8115	NA;ASV_6371
ASV_8116	NA;ASV_6372
ASV_8117	NA;ASV_6373
ASV_8118	NA;ASV_6374
ASV_8119	NA;ASV_6375
ASV_8120	NA;ASV_6376
ASV_8121	NA;ASV_6377
ASV_8122	NA;ASV_6378
ASV_8123	NA;ASV_6379
ASV_8124	NA;ASV_6380
ASV_8125	NA;ASV_6381
ASV_8126	NA;ASV_6382
ASV_8127	NA;ASV_6383
ASV_8128	NA;ASV_6384
ASV_8129	NA;ASV_6385
ASV_8130	NA;ASV_6386
ASV_8131	NA;ASV_6388
ASV_8132	NA;ASV_6389
ASV_8133	NA;ASV_6391
ASV_8134	NA;ASV_6392
ASV_8135	NA;ASV_6393
ASV_8136	NA;ASV_6394
ASV_8137	NA;ASV_6395
ASV_8138	NA;ASV_6396
ASV_8139	NA;ASV_6397
ASV_8140	NA;ASV_6398
ASV_8141	NA;ASV_6399
ASV_8142	NA;ASV_6400
ASV_8143	NA;ASV_6401
ASV_8144	NA;ASV_6402
ASV_8145	NA;ASV_6403
ASV_8146	NA;ASV_6404
ASV_8147	NA;ASV_6405
ASV_8148	NA;ASV_6406
ASV_8149	NA;ASV_6407
ASV_8150	NA;ASV_6408
ASV_8151	NA;ASV_6409
ASV_8152	NA;ASV_6410
ASV_8153	NA;ASV_6411
ASV_8154	NA;ASV_6412
ASV_8155	NA;ASV_6414
ASV_8156	NA;ASV_6416
ASV_8157	NA;ASV_6418
ASV_8158	NA;ASV_6420
ASV_8159	NA;ASV_6421
ASV_8160	NA;ASV_6422
ASV_8161	NA;ASV_6423
ASV_8162	NA;ASV_6424
ASV_8163	NA;ASV_6425
ASV_8164	NA;ASV_6426
ASV_8165	NA;ASV_6427
ASV_8166	NA;ASV_6428
ASV_8167	NA;ASV_6429
ASV_8168	NA;ASV_6430
ASV_8169	NA;ASV_6431
ASV_8170	NA;ASV_6434
ASV_8171	NA;ASV_6435
ASV_8172	NA;ASV_6436
ASV_8173	NA;ASV_6438
ASV_8174	NA;ASV_6439
ASV_8175	NA;ASV_6440
ASV_8176	NA;ASV_6441
ASV_8177	NA;ASV_6442
ASV_8178	NA;ASV_6443
ASV_8179	NA;ASV_6444
ASV_8180	NA;ASV_6445
ASV_8181	NA;ASV_6446
ASV_8182	NA;ASV_6447
ASV_8183	NA;ASV_6448
ASV_8184	NA;ASV_6449
ASV_8185	NA;ASV_6450
ASV_8186	NA;ASV_6451
ASV_8187	NA;ASV_6452
ASV_8188	NA;ASV_6454
ASV_8189	NA;ASV_6455
ASV_8190	NA;ASV_6457
ASV_8191	NA;ASV_6458
ASV_8192	NA;ASV_6459
ASV_8193	NA;ASV_6460
ASV_8194	NA;ASV_6461
ASV_8195	NA;ASV_6462
ASV_8196	NA;ASV_6463
ASV_8197	NA;ASV_6464
ASV_8198	NA;ASV_6465
ASV_8199	NA;ASV_6466
ASV_8200	NA;ASV_6467
ASV_8201	NA;ASV_6468
ASV_8202	NA;ASV_6469
ASV_8203	NA;ASV_6470
ASV_8204	NA;ASV_6471
ASV_8205	NA;ASV_6472
ASV_8206	NA;ASV_6473
ASV_8207	NA;ASV_6474
ASV_8208	NA;ASV_6475
ASV_8209	NA;ASV_6476
ASV_8210	NA;ASV_6477
ASV_8211	NA;ASV_6480
ASV_8212	NA;ASV_6481
ASV_8213	NA;ASV_6482
ASV_8214	NA;ASV_6483
ASV_8215	NA;ASV_6484
ASV_8216	NA;ASV_6485
ASV_8217	NA;ASV_6486
ASV_8218	NA;ASV_6487
ASV_8219	NA;ASV_6488
ASV_8220	NA;ASV_6489
ASV_8221	NA;ASV_6490
ASV_8222	NA;ASV_6491
ASV_8223	NA;ASV_6492
ASV_8224	NA;ASV_6493
ASV_8225	NA;ASV_6495
ASV_8226	NA;ASV_6497
ASV_8227	NA;ASV_6498
ASV_8228	NA;ASV_6499
ASV_8229	NA;ASV_6500
ASV_8230	NA;ASV_6502
ASV_8231	NA;ASV_6503
ASV_8232	NA;ASV_6504
ASV_8233	NA;ASV_6505
ASV_8234	NA;ASV_6506
ASV_8235	NA;ASV_6507
ASV_8236	NA;ASV_6508
ASV_8237	NA;ASV_6509
ASV_8238	NA;ASV_6510
ASV_8239	NA;ASV_6511
ASV_8240	NA;ASV_6512
ASV_8241	NA;ASV_6513
ASV_8242	NA;ASV_6514
ASV_8243	NA;ASV_6515
ASV_8244	NA;ASV_6516
ASV_8245	NA;ASV_6517
ASV_8246	NA;ASV_6518
ASV_8247	NA;ASV_6519
ASV_8248	NA;ASV_6520
ASV_8249	NA;ASV_6521
ASV_8250	NA;ASV_6522
ASV_8251	NA;ASV_6523
ASV_8252	NA;ASV_6524
ASV_8253	NA;ASV_6525
ASV_8254	NA;ASV_6527
ASV_8255	NA;ASV_6528
ASV_8256	NA;ASV_6529
ASV_8257	NA;ASV_6530
ASV_8258	NA;ASV_6531
ASV_8259	NA;ASV_6532
ASV_8260	NA;ASV_6533
ASV_8261	NA;ASV_6534
ASV_8262	NA;ASV_6535
ASV_8263	NA;ASV_6536
ASV_8264	NA;ASV_6537
ASV_8265	NA;ASV_6538
ASV_8266	NA;ASV_6539
ASV_8267	NA;ASV_6540
ASV_8268	NA;ASV_6541
ASV_8269	NA;ASV_6542
ASV_8270	NA;ASV_6543
ASV_8271	NA;ASV_6544
ASV_8272	NA;ASV_6545
ASV_8273	NA;ASV_6546
ASV_8274	NA;ASV_6547
ASV_8275	NA;ASV_6548
ASV_8276	NA;ASV_6549
ASV_8277	NA;ASV_6550
ASV_8278	NA;ASV_6551
ASV_8279	NA;ASV_6552
ASV_8280	NA;ASV_6553
ASV_8281	NA;ASV_6554
ASV_8282	NA;ASV_6557
ASV_8283	NA;ASV_6558
ASV_8284	NA;ASV_6559
ASV_8285	NA;ASV_6560
ASV_8286	NA;ASV_6561
ASV_8287	NA;ASV_6562
ASV_8288	NA;ASV_6563
ASV_8289	NA;ASV_6564
ASV_8290	NA;ASV_6567
ASV_8291	NA;ASV_6568
ASV_8292	NA;ASV_6569
ASV_8293	NA;ASV_6570
ASV_8294	NA;ASV_6571
ASV_8295	NA;ASV_6572
ASV_8296	NA;ASV_6574
ASV_8297	NA;ASV_6575
ASV_8298	NA;ASV_6576
ASV_8299	NA;ASV_6577
ASV_8300	NA;ASV_6578
ASV_8301	NA;ASV_6579
ASV_8302	NA;ASV_6580
ASV_8303	NA;ASV_6581
ASV_8304	NA;ASV_6582
ASV_8305	NA;ASV_6583
ASV_8306	NA;ASV_6584
ASV_8307	NA;ASV_6585
ASV_8308	NA;ASV_6586
ASV_8309	NA;ASV_6587
ASV_8310	NA;ASV_6588
ASV_8311	NA;ASV_6589
ASV_8312	NA;ASV_6591
ASV_8313	NA;ASV_6592
ASV_8314	NA;ASV_6593
ASV_8315	NA;ASV_6594
ASV_8316	NA;ASV_6595
ASV_8317	NA;ASV_6596
ASV_8318	NA;ASV_6597
ASV_8319	NA;ASV_6598
ASV_8320	NA;ASV_6599
ASV_8321	NA;ASV_6600
ASV_8322	NA;ASV_6601
ASV_8323	NA;ASV_6602
ASV_8324	NA;ASV_6603
ASV_8325	ASV_3993;NA
ASV_8326	ASV_3994;NA
ASV_8327	ASV_3995;NA
ASV_8328	ASV_3996;NA
ASV_8329	ASV_3997;NA
ASV_8330	ASV_3999;NA
ASV_8331	ASV_4001;NA
ASV_8332	ASV_4004;NA
ASV_8333	ASV_4005;NA
ASV_8334	ASV_4006;NA
ASV_8335	ASV_4008;NA
ASV_8336	ASV_4011;NA
ASV_8337	ASV_4013;NA
ASV_8338	ASV_4014;NA
ASV_8339	ASV_4015;NA
ASV_8340	ASV_4016;NA
ASV_8341	ASV_4017;NA
ASV_8342	ASV_4018;NA
ASV_8343	ASV_4019;NA
ASV_8344	ASV_4020;NA
ASV_8345	ASV_4021;NA
ASV_8346	ASV_4022;NA
ASV_8347	ASV_4023;NA
ASV_8348	ASV_4024;NA
ASV_8349	ASV_4025;NA
ASV_8350	ASV_4026;NA
ASV_8351	ASV_4027;NA
ASV_8352	ASV_4028;NA
ASV_8353	ASV_4030;NA
ASV_8354	ASV_4033;NA
ASV_8355	ASV_4034;NA
ASV_8356	ASV_4035;NA
ASV_8357	ASV_4036;NA
ASV_8358	ASV_4037;NA
ASV_8359	ASV_4038;NA
ASV_8360	ASV_4039;NA
ASV_8361	ASV_4040;NA
ASV_8362	ASV_4041;NA
ASV_8363	ASV_4042;NA
ASV_8364	ASV_4043;NA
ASV_8365	ASV_4044;NA
ASV_8366	ASV_4045;NA
ASV_8367	ASV_4046;NA
ASV_8368	ASV_4047;NA
ASV_8369	ASV_4048;NA
ASV_8370	ASV_4049;NA
ASV_8371	ASV_4050;NA
ASV_8372	ASV_4051;NA
ASV_8373	ASV_4052;NA
ASV_8374	ASV_4053;NA
ASV_8375	ASV_4054;NA
ASV_8376	ASV_4055;NA
ASV_8377	ASV_4056;NA
ASV_8378	ASV_4057;NA
ASV_8379	ASV_4058;NA
ASV_8380	ASV_4059;NA
ASV_8381	ASV_4060;NA
ASV_8382	ASV_4061;NA
ASV_8383	ASV_4062;NA
ASV_8384	ASV_4063;NA
ASV_8385	ASV_4064;NA
ASV_8386	ASV_4065;NA
ASV_8387	ASV_4066;NA
ASV_8388	ASV_4067;NA
ASV_8389	ASV_4068;NA
ASV_8390	ASV_4069;NA
ASV_8391	ASV_4070;NA
ASV_8392	ASV_4071;NA
ASV_8393	ASV_4072;NA
ASV_8394	ASV_4073;NA
ASV_8395	ASV_4075;NA
ASV_8396	ASV_4076;NA
ASV_8397	ASV_4077;NA
ASV_8398	ASV_4078;NA
ASV_8399	ASV_4079;NA
ASV_8400	ASV_4080;NA
ASV_8401	ASV_4081;NA
ASV_8402	ASV_4082;NA
ASV_8403	ASV_4083;NA
ASV_8404	ASV_4084;NA
ASV_8405	ASV_4085;NA
ASV_8406	ASV_4086;NA
ASV_8407	ASV_4087;NA
ASV_8408	ASV_4088;NA
ASV_8409	ASV_4089;NA
ASV_8410	ASV_4090;NA
ASV_8411	ASV_4091;NA
ASV_8412	ASV_4092;NA
ASV_8413	ASV_4093;NA
ASV_8414	ASV_4094;NA
ASV_8415	ASV_4095;NA
ASV_8416	ASV_4096;NA
ASV_8417	ASV_4097;NA
ASV_8418	ASV_4098;NA
ASV_8419	ASV_4099;NA
ASV_8420	ASV_4101;NA
ASV_8421	ASV_4102;NA
ASV_8422	ASV_4105;NA
ASV_8423	ASV_4106;NA
ASV_8424	ASV_4107;NA
ASV_8425	ASV_4109;NA
ASV_8426	ASV_4110;NA
ASV_8427	ASV_4111;NA
ASV_8428	ASV_4112;NA
ASV_8429	ASV_4113;NA
ASV_8430	ASV_4114;NA
ASV_8431	ASV_4115;NA
ASV_8432	ASV_4116;NA
ASV_8433	ASV_4117;NA
ASV_8434	ASV_4118;NA
ASV_8435	ASV_4119;NA
ASV_8436	ASV_4120;NA
ASV_8437	ASV_4122;NA
ASV_8438	ASV_4123;NA
ASV_8439	ASV_4124;NA
ASV_8440	ASV_4126;NA
ASV_8441	ASV_4127;NA
ASV_8442	ASV_4128;NA
ASV_8443	ASV_4130;NA
ASV_8444	ASV_4131;NA
ASV_8445	ASV_4133;NA
ASV_8446	ASV_4134;NA
ASV_8447	ASV_4135;NA
ASV_8448	ASV_4136;NA
ASV_8449	ASV_4137;NA
ASV_8450	ASV_4138;NA
ASV_8451	ASV_4139;NA
ASV_8452	ASV_4140;NA
ASV_8453	ASV_4141;NA
ASV_8454	ASV_4144;NA
ASV_8455	ASV_4145;NA
ASV_8456	ASV_4147;NA
ASV_8457	ASV_4148;NA
ASV_8458	ASV_4149;NA
ASV_8459	ASV_4150;NA
ASV_8460	ASV_4151;NA
ASV_8461	ASV_4152;NA
ASV_8462	ASV_4153;NA
ASV_8463	ASV_4154;NA
ASV_8464	ASV_4156;NA
ASV_8465	ASV_4157;NA
ASV_8466	ASV_4158;NA
ASV_8467	ASV_4160;NA
ASV_8468	ASV_4161;NA
ASV_8469	ASV_4162;NA
ASV_8470	ASV_4163;NA
ASV_8471	ASV_4165;NA
ASV_8472	ASV_4166;NA
ASV_8473	ASV_4167;NA
ASV_8474	ASV_4168;NA
ASV_8475	ASV_4169;NA
ASV_8476	ASV_4170;NA
ASV_8477	ASV_4171;NA
ASV_8478	ASV_4172;NA
ASV_8479	ASV_4173;NA
ASV_8480	ASV_4174;NA
ASV_8481	ASV_4175;NA
ASV_8482	ASV_4176;NA
ASV_8483	ASV_4177;NA
ASV_8484	ASV_4178;NA
ASV_8485	ASV_4179;NA
ASV_8486	ASV_4180;NA
ASV_8487	ASV_4182;NA
ASV_8488	ASV_4183;NA
ASV_8489	ASV_4186;NA
ASV_8490	ASV_4187;NA
ASV_8491	ASV_4188;NA
ASV_8492	ASV_4190;NA
ASV_8493	ASV_4192;NA
ASV_8494	ASV_4194;NA
ASV_8495	ASV_4195;NA
ASV_8496	ASV_4196;NA
ASV_8497	ASV_4197;NA
ASV_8498	ASV_4198;NA
ASV_8499	ASV_4199;NA
ASV_8500	ASV_4200;NA
ASV_8501	ASV_4201;NA
ASV_8502	ASV_4202;NA
ASV_8503	ASV_4203;NA
ASV_8504	ASV_4205;NA
ASV_8505	ASV_4206;NA
ASV_8506	ASV_4207;NA
ASV_8507	ASV_4209;NA
ASV_8508	ASV_4210;NA
ASV_8509	ASV_4211;NA
ASV_8510	ASV_4212;NA
ASV_8511	ASV_4213;NA
ASV_8512	ASV_4214;NA
ASV_8513	ASV_4215;NA
ASV_8514	ASV_4216;NA
ASV_8515	ASV_4220;NA
ASV_8516	ASV_4221;NA
ASV_8517	ASV_4222;NA
ASV_8518	ASV_4223;NA
ASV_8519	ASV_4224;NA
ASV_8520	ASV_4225;NA
ASV_8521	ASV_4226;NA
ASV_8522	ASV_4227;NA
ASV_8523	ASV_4229;NA
ASV_8524	ASV_4230;NA
ASV_8525	ASV_4231;NA
ASV_8526	ASV_4233;NA
ASV_8527	ASV_4235;NA
ASV_8528	ASV_4236;NA
ASV_8529	ASV_4541;ASV_14523
ASV_8530	ASV_4548;ASV_17327
ASV_8531	ASV_4609;ASV_16068
ASV_8532	ASV_4656;ASV_15199
ASV_8533	ASV_4732;ASV_15871
ASV_8534	ASV_4870;ASV_16780
ASV_8535	ASV_5067;ASV_10811
ASV_8536	ASV_5107;ASV_12328
ASV_8537	ASV_5109;ASV_10986
ASV_8538	ASV_5279;ASV_13827
ASV_8539	ASV_5294;ASV_10872
ASV_8540	ASV_5305;ASV_11770
ASV_8541	ASV_5331;ASV_13844
ASV_8542	ASV_5345;ASV_13841
ASV_8543	ASV_5376;ASV_13942
ASV_8544	ASV_5384;ASV_12991
ASV_8545	ASV_5412;ASV_12882
ASV_8546	ASV_5715;ASV_9247
ASV_8547	ASV_5736;ASV_9708
ASV_8548	ASV_6035;ASV_9195
ASV_8549	ASV_6330;ASV_10588
ASV_8550	ASV_6422;ASV_9977
ASV_8551	ASV_6429;ASV_9306
ASV_8552	ASV_6604;ASV_9214
ASV_8553	ASV_6955;ASV_8571
ASV_8554	ASV_7003;ASV_8158
ASV_8555	ASV_7116;ASV_8469
ASV_8556	ASV_7398;ASV_8176
ASV_8557	ASV_8268;ASV_7419
ASV_8558	ASV_8659;ASV_7506
ASV_8559	ASV_9035;ASV_7732
ASV_8560	ASV_9278;ASV_7108
ASV_8561	NA;ASV_6604
ASV_8562	NA;ASV_6605
ASV_8563	NA;ASV_6606
ASV_8564	NA;ASV_6607
ASV_8565	NA;ASV_6608
ASV_8566	NA;ASV_6609
ASV_8567	NA;ASV_6610
ASV_8568	NA;ASV_6611
ASV_8569	NA;ASV_6612
ASV_8570	NA;ASV_6613
ASV_8571	NA;ASV_6616
ASV_8572	NA;ASV_6617
ASV_8573	NA;ASV_6618
ASV_8574	NA;ASV_6620
ASV_8575	NA;ASV_6621
ASV_8576	NA;ASV_6622
ASV_8577	NA;ASV_6623
ASV_8578	NA;ASV_6624
ASV_8579	NA;ASV_6625
ASV_8580	NA;ASV_6626
ASV_8581	NA;ASV_6627
ASV_8582	NA;ASV_6628
ASV_8583	NA;ASV_6629
ASV_8584	NA;ASV_6630
ASV_8585	NA;ASV_6631
ASV_8586	NA;ASV_6632
ASV_8587	NA;ASV_6633
ASV_8588	NA;ASV_6634
ASV_8589	NA;ASV_6635
ASV_8590	NA;ASV_6636
ASV_8591	NA;ASV_6637
ASV_8592	NA;ASV_6639
ASV_8593	NA;ASV_6640
ASV_8594	NA;ASV_6641
ASV_8595	NA;ASV_6642
ASV_8596	NA;ASV_6643
ASV_8597	NA;ASV_6644
ASV_8598	NA;ASV_6645
ASV_8599	NA;ASV_6646
ASV_8600	NA;ASV_6648
ASV_8601	NA;ASV_6649
ASV_8602	NA;ASV_6650
ASV_8603	NA;ASV_6651
ASV_8604	NA;ASV_6654
ASV_8605	NA;ASV_6655
ASV_8606	NA;ASV_6656
ASV_8607	NA;ASV_6659
ASV_8608	NA;ASV_6660
ASV_8609	NA;ASV_6662
ASV_8610	NA;ASV_6663
ASV_8611	NA;ASV_6667
ASV_8612	NA;ASV_6669
ASV_8613	NA;ASV_6670
ASV_8614	NA;ASV_6671
ASV_8615	NA;ASV_6672
ASV_8616	NA;ASV_6673
ASV_8617	NA;ASV_6674
ASV_8618	NA;ASV_6675
ASV_8619	NA;ASV_6676
ASV_8620	NA;ASV_6677
ASV_8621	NA;ASV_6678
ASV_8622	NA;ASV_6679
ASV_8623	NA;ASV_6680
ASV_8624	NA;ASV_6681
ASV_8625	NA;ASV_6682
ASV_8626	NA;ASV_6683
ASV_8627	NA;ASV_6684
ASV_8628	NA;ASV_6685
ASV_8629	NA;ASV_6686
ASV_8630	NA;ASV_6687
ASV_8631	NA;ASV_6688
ASV_8632	NA;ASV_6689
ASV_8633	NA;ASV_6690
ASV_8634	NA;ASV_6692
ASV_8635	NA;ASV_6693
ASV_8636	NA;ASV_6694
ASV_8637	NA;ASV_6695
ASV_8638	NA;ASV_6696
ASV_8639	NA;ASV_6697
ASV_8640	NA;ASV_6698
ASV_8641	NA;ASV_6699
ASV_8642	NA;ASV_6700
ASV_8643	NA;ASV_6701
ASV_8644	NA;ASV_6702
ASV_8645	NA;ASV_6703
ASV_8646	NA;ASV_6704
ASV_8647	NA;ASV_6705
ASV_8648	NA;ASV_6706
ASV_8649	NA;ASV_6707
ASV_8650	NA;ASV_6708
ASV_8651	NA;ASV_6709
ASV_8652	NA;ASV_6710
ASV_8653	NA;ASV_6711
ASV_8654	NA;ASV_6712
ASV_8655	NA;ASV_6713
ASV_8656	NA;ASV_6714
ASV_8657	NA;ASV_6715
ASV_8658	NA;ASV_6716
ASV_8659	NA;ASV_6717
ASV_8660	NA;ASV_6718
ASV_8661	NA;ASV_6719
ASV_8662	NA;ASV_6720
ASV_8663	NA;ASV_6721
ASV_8664	NA;ASV_6722
ASV_8665	NA;ASV_6723
ASV_8666	NA;ASV_6724
ASV_8667	NA;ASV_6725
ASV_8668	NA;ASV_6726
ASV_8669	NA;ASV_6727
ASV_8670	NA;ASV_6728
ASV_8671	NA;ASV_6729
ASV_8672	NA;ASV_6730
ASV_8673	NA;ASV_6731
ASV_8674	NA;ASV_6732
ASV_8675	NA;ASV_6733
ASV_8676	NA;ASV_6734
ASV_8677	NA;ASV_6735
ASV_8678	NA;ASV_6736
ASV_8679	NA;ASV_6738
ASV_8680	NA;ASV_6739
ASV_8681	NA;ASV_6740
ASV_8682	NA;ASV_6742
ASV_8683	NA;ASV_6743
ASV_8684	NA;ASV_6744
ASV_8685	NA;ASV_6745
ASV_8686	NA;ASV_6746
ASV_8687	NA;ASV_6747
ASV_8688	NA;ASV_6748
ASV_8689	NA;ASV_6749
ASV_8690	NA;ASV_6750
ASV_8691	NA;ASV_6751
ASV_8692	NA;ASV_6752
ASV_8693	NA;ASV_6753
ASV_8694	NA;ASV_6754
ASV_8695	NA;ASV_6756
ASV_8696	NA;ASV_6757
ASV_8697	NA;ASV_6758
ASV_8698	NA;ASV_6759
ASV_8699	NA;ASV_6761
ASV_8700	NA;ASV_6762
ASV_8701	NA;ASV_6763
ASV_8702	NA;ASV_6764
ASV_8703	NA;ASV_6765
ASV_8704	NA;ASV_6766
ASV_8705	NA;ASV_6767
ASV_8706	NA;ASV_6768
ASV_8707	NA;ASV_6769
ASV_8708	NA;ASV_6770
ASV_8709	NA;ASV_6771
ASV_8710	NA;ASV_6772
ASV_8711	NA;ASV_6773
ASV_8712	NA;ASV_6774
ASV_8713	NA;ASV_6775
ASV_8714	NA;ASV_6776
ASV_8715	NA;ASV_6778
ASV_8716	NA;ASV_6779
ASV_8717	NA;ASV_6780
ASV_8718	NA;ASV_6781
ASV_8719	NA;ASV_6782
ASV_8720	NA;ASV_6783
ASV_8721	NA;ASV_6784
ASV_8722	NA;ASV_6785
ASV_8723	NA;ASV_6786
