time (UTC),pressure,latitude (degrees_north),longitude (degrees_east),BTLID,salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1 (kg m-3),sigma_t_ch2 (kg m-3),chlor_fluorescence (ugrams/l),par (umol m-2 s-1),temperature_ch1 (degree_C),oxy_percentsat_ch1 (percent),oxy_conc_ch1 (umol/kg),oxy_conc_ch2 (umol/kg),temperature_ch2 (degree_C),transmissometry (percent),Water_Depth (dbar),air_pressure_at_sealevel (mbar),wind_direction (degrees),wind_speed (m s-1),air_temperature (degree_C),Station_Name,profile_id,SI (uM/l),PO4 (uM/l),NO2 (uM/l),NO3 (uM/l),NH4 (uM/l),PO4_WOCE_FLAG,SI_WOCE_FLAG,NO3_WOCE_FLAG,NO2_WOCE_FLAG,NH4_WOCE_FLAG
2023-09-15T05:21:43Z,0.0,62.009834,-175.06067,NaN,30.67,30.6804,23.947817,23.955666,0.7354,NaN,7.4708,100.90593,302.4053,305.69318,7.4732,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,1.0,62.009834,-175.06067,NaN,30.67,30.6804,23.947817,23.955666,0.7354,NaN,7.4708,100.90593,302.4053,305.69318,7.4732,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,2.0,62.009834,-175.06067,18.0,30.67,30.6804,23.947817,23.955666,0.7354,NaN,7.4708,100.90593,302.4053,305.69318,7.4732,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,1.9,0.55,0.01,0.0,0.01,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,3.0,62.009834,-175.06067,NaN,30.67,30.6804,23.947817,23.955666,0.7354,NaN,7.4708,100.90594,302.4053,305.69318,7.4732,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,4.0,62.009834,-175.06067,NaN,30.67,30.6804,23.947817,23.955666,0.7354,NaN,7.4708,100.90594,302.4053,305.69318,7.4732,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,5.0,62.009834,-175.06067,NaN,30.67,30.6804,23.947817,23.955666,0.7354,14.404,7.4708,100.90594,302.4053,305.69318,7.4732,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,6.0,62.009834,-175.06067,NaN,30.6698,30.6804,23.950396,23.958843,0.7212,12.183,7.4504,100.9328,302.62698,305.41138,7.4495,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,7.0,62.009834,-175.06067,NaN,30.67,30.6802,23.95149,23.959383,0.7293,10.197,7.4434,100.93203,302.67258,305.10785,7.4443,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,8.0,62.009834,-175.06067,NaN,30.6695,30.68,23.953867,23.962103,0.7518,8.3806,7.4227,100.8215,302.48508,304.66284,7.4228,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,9.0,62.009834,-175.06067,NaN,30.6694,30.6802,23.957699,23.964437,0.7648,7.1319,7.3934,100.85961,302.8021,305.62463,7.4065,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,10.0,62.009834,-175.06067,16.0,30.6694,30.6799,23.958939,23.96707,0.8035,6.0647,7.3841,100.82163,302.75235,305.8096,7.385,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,3.3,0.931,0.06,2.8,0.69,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,10.0,62.009834,-175.06067,15.0,30.6694,30.6799,23.958939,23.96707,0.8035,6.0647,7.3841,100.82163,302.75235,305.8096,7.385,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,1.9,0.587,0.01,0.1,0.23,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,11.0,62.009834,-175.06067,NaN,30.6695,30.68,23.960669,23.96876,0.7994,5.1119,7.3717,100.86869,302.97925,305.5365,7.3729,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,12.0,62.009834,-175.06067,NaN,30.6695,30.68,23.962051,23.970196,0.8024,4.3392,7.3613,100.83163,302.93988,304.90982,7.3621,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,13.0,62.009834,-175.06067,NaN,30.67,30.6804,23.964226,23.972305,0.821,3.7317,7.3479,100.64945,302.48404,304.714,7.3486,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,14.0,62.009834,-175.06067,NaN,30.6693,30.6803,23.966448,23.974987,0.8165,3.1903,7.327,100.529884,302.2706,304.01874,7.3278,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,15.0,62.009834,-175.06067,NaN,30.6689,30.6799,23.969828,23.97842,0.8743,2.76,7.2991,100.69514,302.9616,303.43558,7.2995,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,16.0,62.009834,-175.06067,NaN,30.6681,30.6793,23.971434,23.980145,0.8633,2.4126,7.2822,103.37583,311.14914,308.47845,7.2829,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,17.0,62.009834,-175.06067,NaN,30.665,30.6769,23.974125,23.983414,0.9446,2.0339,7.2433,105.44417,317.66455,308.40338,7.2438,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,18.0,62.009834,-175.06067,NaN,30.6573,30.6732,23.988125,24.000149,1.0268,1.7515,7.0899,109.2919,330.4353,318.95154,7.0936,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,19.0,62.009834,-175.06067,NaN,30.6621,30.6852,24.0393,24.061392,1.3096,1.5528,6.7188,111.94224,341.34335,335.1225,6.6877,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,20.0,62.009834,-175.06067,NaN,30.7583,30.7823,24.244263,24.26206,1.598,1.3415,5.638,112.26576,350.83414,348.27643,5.6483,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,21.0,62.009834,-175.06067,NaN,30.8482,30.902,24.446878,24.488346,1.623,1.1385,4.3966,113.028915,363.6018,363.4442,4.409,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,22.0,62.009834,-175.06067,NaN,30.9833,31.0452,24.702106,24.751364,1.6666,0.9906,2.7217,114.641495,383.8753,385.50885,2.7237,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,23.0,62.009834,-175.06067,NaN,31.1236,31.1641,24.91858,24.947895,1.7479,0.86071,1.1884,111.29981,387.0154,392.99323,1.2432,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,24.0,62.009834,-175.06067,NaN,31.2342,31.28,25.062239,25.09909,2.0023,0.72998,0.1117,105.05974,375.34488,383.09787,0.1135,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,25.0,62.009834,-175.06067,NaN,31.2805,31.3208,25.118202,25.150877,3.1656,0.61385,-0.3489,103.5095,374.1835,381.5246,-0.3521,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,26.0,62.009834,-175.06067,NaN,31.3187,31.3599,25.164047,25.197565,4.8688,0.52736,-0.7869,102.62037,375.19775,380.72275,-0.7925,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,27.0,62.009834,-175.06067,NaN,31.3436,31.3782,25.191578,25.21972,5.6335,0.43793,-1.0382,101.12633,372.15503,378.9776,-1.0423,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,28.0,62.009834,-175.06067,11.0,31.3707,31.3966,25.217562,25.238611,5.1195,0.34293,-1.19,96.94354,358.1421,365.8672,-1.1921,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,6.5,1.303,0.11,6.3,2.19,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,29.0,62.009834,-175.06067,NaN,31.4129,31.4357,25.248774,25.2673,3.0729,0.26957,-1.0765,93.77756,345.27704,351.2989,-1.0784,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,30.0,62.009834,-175.06067,NaN,31.4404,31.462,25.270813,25.288273,1.3395,0.22535,-1.0676,91.76129,337.69974,342.51328,-1.0661,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,31.0,62.009834,-175.06067,9.0,31.4678,31.4877,25.293602,25.309692,0.7765,0.19204,-1.0891,88.94031,327.4361,332.09787,-1.0878,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,17.0,1.489,0.1,8.2,2.48,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,32.0,62.009834,-175.06067,NaN,31.5078,31.5285,25.327269,25.344072,0.6381,0.16874,-1.1355,86.61775,319.18228,323.76376,-1.1365,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,33.0,62.009834,-175.06067,NaN,31.531,31.5501,25.345987,25.361454,0.5261,0.14866,-1.1323,83.45649,307.45062,312.03186,-1.1318,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,34.0,62.009834,-175.06067,NaN,31.5498,31.5675,25.361221,25.37556,0.388,0.13324,-1.1322,80.96697,298.23434,300.97998,-1.132,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,35.0,62.009834,-175.06067,NaN,31.5709,31.5899,25.379263,25.394642,0.382,0.1177,-1.1674,80.11505,295.3263,297.59085,-1.1666,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,36.0,62.009834,-175.06067,NaN,31.5849,31.6022,25.391237,25.40521,0.3224,0.099383,-1.1912,78.88563,290.94818,293.2617,-1.1892,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,37.0,62.009834,-175.06067,NaN,31.6057,31.6216,25.410513,25.423216,0.2344,0.09497,-1.2857,77.46786,286.39908,287.79013,-1.278,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,38.0,62.009834,-175.06067,NaN,31.6219,31.638,25.423782,25.436832,0.1349,0.08105,-1.291,77.207214,285.43976,286.1179,-1.2907,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,39.0,62.009834,-175.06067,NaN,31.6308,31.6473,25.431217,25.44457,0.1269,0.070538,-1.2997,77.091736,285.05954,284.87973,-1.2985,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,40.0,62.009834,-175.06067,NaN,31.6417,31.6571,25.440872,25.453297,0.0691,0.067673,-1.3329,77.05718,285.1621,283.9843,-1.3301,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,41.0,62.009834,-175.06067,7.0,31.652,31.6681,25.449833,25.462883,0.087,0.047503,-1.358,77.014984,285.17557,284.0311,-1.3575,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,46.6,1.984,0.04,14.5,2.46,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,42.0,62.009834,-175.06067,NaN,31.6593,31.6745,25.455933,25.468237,0.0531,0.033492,-1.3654,76.901955,284.79742,284.05612,-1.3643,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,43.0,62.009834,-175.06067,NaN,31.6641,31.6786,25.459864,25.4716,0.0734,0.040111,-1.367,76.76811,284.30325,284.623,-1.3658,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,44.0,62.009834,-175.06067,NaN,31.669,31.6836,25.463974,25.475798,0.089,0.031954,-1.3726,76.77236,284.35092,283.91034,-1.3717,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,45.0,62.009834,-175.06067,NaN,31.6734,31.6873,25.467579,25.478838,0.0676,0.025044,-1.3741,76.74339,284.24524,284.23782,-1.3733,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,46.0,62.009834,-175.06067,NaN,31.6772,31.6912,25.470665,25.481995,0.0447,0.017224,-1.3742,76.99528,285.1704,284.08984,-1.373,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,47.0,62.009834,-175.06067,NaN,31.6807,31.6942,25.473618,25.484545,0.0592,0.0081949,-1.379,77.232445,286.07794,286.2441,-1.3779,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,48.0,62.009834,-175.06067,NaN,31.6836,31.6978,25.47597,25.487461,0.0224,0.0053769,-1.3789,76.91361,284.88965,286.23648,-1.3777,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,49.0,62.009834,-175.06067,NaN,31.6909,31.7044,25.482225,25.49315,0.0285,0.0038492,-1.393,76.59746,283.81012,284.21497,-1.3918,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,50.0,62.009834,-175.06067,NaN,31.6979,31.7116,25.488604,25.499693,0.0358,8.5086E-4,-1.4229,76.70367,284.41724,284.5316,-1.4217,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,51.0,62.009834,-175.06067,5.0,31.7017,31.7145,25.492054,25.502417,0.0194,0.0013995,-1.4388,76.709656,284.55295,285.05927,-1.4377,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,45.1,1.932,0.03,14.0,2.5,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,52.0,62.009834,-175.06067,NaN,31.705,31.7174,25.494219,25.504255,0.0766,0.00115,-1.4166,76.09026,282.07898,283.3794,-1.4155,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,53.0,62.009834,-175.06067,NaN,31.7086,31.7205,25.49675,25.506392,0.0664,0.0010692,-1.3999,75.79763,280.8596,282.2751,-1.3993,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,54.0,62.009834,-175.06067,NaN,31.7121,31.7242,25.499044,25.508833,0.0264,-2.751E-5,-1.3769,75.91472,281.11136,282.2631,-1.3757,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,55.0,62.009834,-175.06067,NaN,31.7147,31.7263,25.500885,25.510263,0.0466,4.9224E-6,-1.3657,76.25656,282.28616,282.6069,-1.3643,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,56.0,62.009834,-175.06067,NaN,31.7189,31.7301,25.5035,25.512566,0.0504,3.7739E-6,-1.3331,76.14457,281.61484,283.59372,-1.3323,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,57.0,62.009834,-175.06067,NaN,31.7244,31.7356,25.50731,25.516367,0.0644,4.8695E-6,-1.3068,76.6024,283.09528,283.5687,-1.3057,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,58.0,62.009834,-175.06067,NaN,31.731,31.7419,25.511799,25.520622,0.0567,3.9309E-6,-1.2725,77.98613,287.92822,288.26453,-1.2718,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,59.0,62.009834,-175.06067,NaN,31.739,31.7497,25.517206,25.52586,0.0128,4.7472E-6,-1.2306,79.08808,291.64954,292.24005,-1.2297,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,60.0,62.009834,-175.06067,NaN,31.7467,31.7575,25.522848,25.531574,-0.0021,4.9696E-6,-1.2077,78.93549,290.89017,292.42285,-1.2066,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,61.0,62.009834,-175.06067,NaN,31.7632,31.7733,25.535397,25.54356,0.0533,4.4005E-6,-1.1767,77.07829,283.77283,286.41492,-1.1758,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,62.0,62.009834,-175.06067,NaN,31.8039,31.8111,25.56398,25.569807,0.082,3.4861E-6,-1.0204,74.34499,272.47836,274.80377,-1.0202,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,63.0,62.009834,-175.06067,NaN,31.8312,31.8404,25.58287,25.590298,0.0446,4.1661E-6,-0.9136,73.073616,266.99792,268.5075,-0.9129,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,64.0,62.009834,-175.06067,NaN,31.8533,31.863,25.59928,25.607084,0.053,4.4315E-6,-0.8662,72.61178,264.92902,266.03668,-0.8647,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,65.0,62.009834,-175.06067,NaN,31.8674,31.8782,25.61127,25.619987,0.0273,4.7288E-6,-0.8844,72.40064,264.2577,265.4176,-0.8835,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,66.0,62.009834,-175.06067,NaN,31.8851,31.8956,25.626184,25.63464,0.0396,4.2541E-6,-0.9029,72.204155,263.63403,264.88882,-0.9014,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,67.0,62.009834,-175.06067,NaN,31.891,31.9018,25.630894,25.639595,0.0335,5.3517E-6,-0.9007,72.14364,263.38538,264.65817,-0.8993,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,68.0,62.009834,-175.06067,NaN,31.8977,31.9082,25.6364,25.64487,0.016,4.8289E-6,-0.9033,72.15292,263.4237,264.41446,-0.9023,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,69.0,62.009834,-175.06067,NaN,31.9076,31.918,25.643597,25.651985,0.0328,3.3226E-6,-0.8773,72.11008,263.06424,263.28076,-0.8763,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,70.0,62.009834,-175.06067,NaN,31.9159,31.9258,25.649628,25.657646,0.06,4.414E-6,-0.8557,71.779816,261.69153,262.90106,-0.8558,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,71.0,62.009834,-175.06067,NaN,31.93,31.94,25.65987,25.667929,0.0702,4.6149E-6,-0.8195,71.47986,260.31778,262.03284,-0.8184,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,72.0,62.009834,-175.06067,NaN,31.9396,31.9499,25.666777,25.67507,0.0565,3.7031E-5,-0.7932,71.48438,260.13235,261.0917,-0.7919,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,73.0,62.009834,-175.06067,NaN,31.9444,31.9547,25.670237,25.678534,0.0424,2.4993E-5,-0.7804,71.479836,260.01736,261.7369,-0.7792,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T05:21:43Z,74.0,62.009834,-175.06067,NaN,31.9483,31.9587,25.673014,25.681421,0.0481,3.6363E-5,-0.769,71.3721,259.53873,260.74573,-0.7687,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T07:57:54Z,0.0,62.050167,-175.209,NaN,30.658,30.6769,23.95477,23.969595,0.7171,NaN,7.3481,101.048134,303.70755,297.32974,7.3483,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T07:57:54Z,1.0,62.050167,-175.209,18.0,30.658,30.6769,23.95477,23.969595,0.7171,NaN,7.3481,101.048134,303.70755,297.32974,7.3483,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc003,1.6,0.55,0.01,0.0,0.14,NaN,NaN,NaN,NaN,NaN
2023-09-15T07:57:54Z,2.0,62.050167,-175.209,NaN,30.658,30.6769,23.95477,23.969595,0.7171,NaN,7.3481,101.048134,303.70755,297.32974,7.3483,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T07:57:54Z,3.0,62.050167,-175.209,NaN,30.658,30.6769,23.95477,23.969595,0.7171,NaN,7.3481,101.048134,303.70755,297.32974,7.3483,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T07:57:54Z,4.0,62.050167,-175.209,NaN,30.658,30.6769,23.95477,23.969595,0.7171,NaN,7.3481,101.048134,303.70755,297.32974,7.3483,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T07:57:54Z,5.0,62.050167,-175.209,NaN,30.658,30.6769,23.95477,23.969595,0.7171,0.20338,7.3481,101.04814,303.70755,297.32974,7.3483,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15T07:57:54Z,6.0,62.050167,-175.209,NaN,30.6569,30.6768,23.955284,23.970406,0.7422,0.13467,7.3377,101.02848,303.72308,298.7354,7.3416,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
