pressure,chlor_fluorescence (ugrams/l),temperature_ch1 (degree_C),temperature_ch2 (degree_C),par (uEin*m-2*s-1),turbidity (NTU),salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1,sigma_t_ch2,oxy_concM_ch1 (ml/l),oxy_conc_ch1 (micromole/kg),oxy_percentsat_ch1 (percent),oxy_concM_ch2 (ml/l),oxy_conc_ch2 (micromole/kg),oxy_percentsat_ch2 (percent),latitude (degrees_north),longitude (degrees_east),time (UTC),Water_Depth (dbar),air_pressure_at_sealevel (mbar),wind_direction (degrees),wind_speed (m s-1),air_temperature (degree_C),Station_Name,profile_id
13.0,8.3816,3.1544,3.1545,1.1665,0.7462,32.1944,32.194,NaN,NaN,9.435461373345301,410.85631799999993,125.16914487242265,9.441369295637243,411.11370299999993,125.24748718260004,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
14.0,8.5755,3.155,3.1549,0.93099,0.8284,32.1944,32.1941,NaN,NaN,9.445013241636449,411.272262,125.29771806085054,9.443438704281236,411.20379299999996,125.27626450983063,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
15.0,8.0146,3.156,3.1557,0.73227,0.9622,32.1945,32.194,NaN,NaN,9.458640588459621,411.86565,125.4816882665543,9.445115523689234,411.2768659999999,125.30090362558013,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
16.0,8.4068,3.1561,3.1557,0.55795,0.7458,32.1945,32.1941,NaN,NaN,9.45395203948912,411.661494,125.41979857369219,9.44559905835372,411.29788699999995,125.30740358352581,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
17.0,8.2488,3.1555,3.1548,0.49312,0.7933,32.1942,32.1939,NaN,NaN,9.4397752735527,411.04425599999996,125.22960960425422,9.44290872216715,411.18076999999994,125.26875337175723,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
18.0,7.6515,3.1501,3.1487,0.39185,0.9464,32.194,32.1937,NaN,NaN,9.41313687732224,409.884192,124.85936870142005,9.42254451763642,410.293884,124.97957087370477,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
19.0,8.3613,3.1467,3.1446,0.35184,0.7244,32.1942,32.1935,NaN,NaN,9.42972617381472,410.60636999999997,125.0690641486818,9.413557926640486,409.90249299999994,124.84753806037148,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
20.0,7.6608,3.1527,3.1494,0.32121,0.7627,32.1944,32.1938,NaN,NaN,9.439231389999623,411.020406,125.21389104020075,9.417510341974735,410.074665,124.91504653587073,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
21.0,7.2264,3.152,3.1532,0.29087,0.9895,32.1942,32.1942,NaN,NaN,9.41173479332595,409.823136,124.84680939076624,9.432820512726071,410.74133099999995,125.13022655677007,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
22.0,7.6366,3.1459,3.1472,0.28384,0.7906,32.1941,32.1937,NaN,NaN,9.41831164649102,410.109336,124.9151124849722,9.415304572586322,409.978569,124.87890636019401,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
23.0,7.6466,3.1336,3.1357,0.28363,0.7749,32.1934,32.1932,NaN,NaN,9.345469010996018,406.93728600000003,123.91068899626401,9.36878170313565,407.952545,124.22607662947263,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
24.0,7.1993,3.1254,3.1212,0.28364,0.9809,32.193,32.1925,NaN,NaN,9.318327379908753,405.75527999999997,123.52541176725798,9.325592978690128,406.07166599999994,123.60845353371947,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
25.0,7.6279,3.129,3.1239,0.28365,0.7691,32.1933,32.1926,NaN,NaN,9.34520908974662,406.925838,123.89305257425336,9.325844501388195,406.082677,123.62013343385179,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
26.0,7.7099,3.1304,3.13,0.28365,0.7512,32.1933,32.1927,NaN,NaN,9.339314518031113,406.669212,123.81919627694364,9.339495554144806,406.67727099999996,123.81986483984959,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
27.0,7.3568,3.1207,3.1219,0.28365,0.9128,32.1927,32.1925,NaN,NaN,9.298632850891128,404.897634,123.24974596061067,9.321684544422611,405.90149599999995,123.55878919085383,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
28.0,7.8757,3.12,3.1203,0.28366,0.7034,32.1931,32.1927,NaN,NaN,9.283869674485421,404.254638,123.05226863398775,9.301664433790883,405.02962499999995,123.28870761500087,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
29.0,7.5401,3.1174,3.118,0.28364,0.7646,32.193,32.1923,NaN,NaN,9.273420436904502,403.79958,122.90577543072516,9.29272091501095,404.64023599999996,123.16281777454483,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
30.0,7.3458,3.1061,3.0999,0.28365,0.9175,32.1911,32.1919,NaN,NaN,9.211632252171484,401.10929999999996,122.05113157790079,9.228778513008386,401.85545399999995,122.26020809589045,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
31.0,7.4206,3.0448,3.0509,0.28365,0.6638,32.1891,32.1894,NaN,NaN,8.989069087217253,391.41666,118.91987338201449,9.053419650456993,394.2188249999999,119.78954862129847,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
32.0,7.3791,3.0049,3.002,0.28365,0.7965,32.1909,32.1906,NaN,NaN,8.866551591100436,386.079984,117.18447146915435,8.943671566230373,389.4380489999999,118.1949793189923,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
33.0,6.8986,2.9874,2.9893,0.28367,0.8833,32.1915,32.1912,NaN,NaN,8.811598384187329,383.686398,116.40810351053923,8.865202140265412,386.02063499999997,117.1215337089995,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
34.0,6.9992,2.9576,2.9581,0.28365,0.6953,32.1953,32.1947,NaN,NaN,8.72935465541125,380.10317399999997,115.23930985259167,8.765685006809877,381.6853039999999,115.71988295622133,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
35.0,6.8395,2.9411,2.9418,0.28367,0.8284,32.195,32.1957,NaN,NaN,8.53954185828626,371.837718,112.68710940845779,8.617862914197216,375.24787299999997,113.72314782167479,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
36.0,6.6003,2.6153,2.6321,0.28367,0.9922,32.2224,32.2232,NaN,NaN,8.17877559138384,356.111982,107.07406370872094,8.330083737306687,362.700338,109.10132392326605,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
37.0,7.4733,2.3235,2.3277,0.28366,0.81,32.2559,32.2551,NaN,NaN,7.932382287439478,345.36708,103.11554477648602,8.069583344866775,351.34099,104.90955757700844,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
38.0,6.8403,2.3069,2.3028,0.28365,0.9256,32.2576,32.2574,NaN,NaN,7.875564171824743,342.892404,102.33544934433503,7.975188715102008,347.2298829999999,103.61915598774686,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
39.0,4.9279,2.2717,2.2734,0.28366,0.9159,32.2621,32.2613,NaN,NaN,7.8603180169313385,342.226512,102.05015275309715,7.9249027643309615,345.03869399999996,102.8924872145669,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
40.0,3.8815,2.2689,2.2687,0.28367,0.553,32.2641,32.2635,NaN,NaN,7.8568917950172565,342.076734,101.9998878753396,7.892455601130654,343.62528199999997,102.46064783368143,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
41.0,2.7121,2.2696,2.2694,0.28367,0.6758,32.2651,32.2645,NaN,NaN,7.857993130491752,342.12443399999995,102.0166814194505,7.875746783550963,342.89755499999995,102.24623368562406,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
42.0,2.2992,2.2682,2.2678,0.28367,0.6719,32.2661,32.2656,NaN,NaN,7.846255420959773,341.61308999999994,101.86140888564823,7.857683405325569,342.11076899999995,102.00839280972049,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
43.0,2.2647,2.2673,2.2672,0.28366,0.6246,32.2666,32.2662,NaN,NaN,7.823865250011427,340.63810199999995,101.56878553886234,7.859618721456822,342.19485299999997,102.03239757586601,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
44.0,2.2945,2.2671,2.267,0.28367,0.6172,32.2672,32.2668,NaN,NaN,7.83467153956858,341.10842399999996,101.70897908855873,7.84067776675594,341.37002899999993,101.78641602932142,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
45.0,2.4409,2.2673,2.2672,0.28367,0.6037,32.2674,32.2671,NaN,NaN,7.822949896518765,340.598034,101.55745996897907,7.836771004010725,341.19985899999995,101.73642018184579,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
46.0,2.3749,2.2668,2.2668,0.28367,0.6237,32.2676,32.2672,NaN,NaN,7.830905395823875,340.944336,101.65959941048712,7.836702901682988,341.19685599999997,101.73458250633219,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
47.0,2.4766,2.266,2.2663,0.28366,0.5173,32.2679,32.2674,NaN,NaN,7.8087768544527165,339.980796,101.37049932196105,7.8286575055337995,340.8465059999999,101.62900026507518,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
48.0,2.0659,2.2663,2.2659,0.28367,0.7594,32.2679,32.2676,NaN,NaN,7.804832596660429,339.809076,101.32006091746753,7.828704969010777,340.8485079999999,101.62873355544436,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
49.0,2.2548,2.2656,2.2655,0.28367,0.6704,32.268,32.2676,NaN,NaN,7.819032450557041,340.42726799999997,101.50268205336982,7.827279771342868,340.786446,101.60921013373832,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
50.0,2.1363,2.2659,2.2657,0.28367,0.6416,32.2679,32.2675,NaN,NaN,7.81105582122253,340.080012,101.39982897340542,7.82424422987491,340.654314,101.57024567322598,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
51.0,2.4171,2.2657,2.2656,0.28367,0.5142,32.2679,32.2676,NaN,NaN,7.81747610756814,340.359534,101.48266398664948,7.821049142901504,340.515175,101.52858305860536,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
52.0,2.5579,2.266,2.2656,0.28367,0.4442,32.2678,32.2675,NaN,NaN,7.819841822904744,340.462566,101.51407077652921,7.8210715534851225,340.516176,101.52880431451572,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
53.0,2.5339,2.2656,2.2654,0.28367,0.4533,32.2679,32.2676,NaN,NaN,7.813422550268031,340.183044,101.4297875975998,7.812841439491969,340.15781799999996,101.42152501200489,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
54.0,2.2626,2.2651,2.2648,0.28367,0.6326,32.268,32.2677,NaN,NaN,7.810202449277244,340.042806,101.38678059734463,7.814313863637215,340.221882,101.43917805355156,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
55.0,2.5242,2.2653,2.2651,0.28367,0.4732,32.268,32.2676,NaN,NaN,7.8160966242764465,340.299432,101.46380514359572,7.819968959098274,340.4681279999999,101.51328421770667,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
56.0,2.4737,2.265,2.2648,0.28367,0.5783,32.268,32.2678,NaN,NaN,7.814059033426781,340.21071,101.4365890675911,7.813762741344724,340.19785799999994,101.43209342449597,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
57.0,2.2177,2.2646,2.2646,0.28366,0.713,32.2681,32.2677,NaN,NaN,7.813862696491921,340.20212399999997,101.43308957213486,7.8149348304097765,340.24890899999997,101.44672868438683,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
58.0,2.2976,2.2627,2.2632,0.28367,0.6541,32.2686,32.268,NaN,NaN,7.820002160002757,340.469244,101.50828464450016,7.8140408344018715,340.20986999999997,101.43176098548388,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
59.0,2.3226,2.2613,2.2612,0.28367,0.5895,32.269,32.2686,NaN,NaN,7.820202640577506,340.47783,101.50759141332884,7.8125282460815715,340.14380399999993,101.40744304538052,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
60.0,2.5782,2.2603,2.26,0.28366,0.5305,32.2692,32.2688,NaN,NaN,7.818648728827717,340.410096,101.48500816597586,7.814415469105826,340.225886,101.42901729247787,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
61.0,2.0516,2.2605,2.2603,0.28367,0.7606,32.2692,32.2688,NaN,NaN,7.814244375432359,340.21834199999995,101.42835045946437,7.817312227538323,340.35201199999995,101.46738204968912,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
62.0,1.9689,2.2606,2.2605,0.28367,0.7954,32.2692,32.2688,NaN,NaN,7.8040991935349195,339.77664,101.29692147443346,7.818369740778017,340.39805799999993,101.48161886775978,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
63.0,2.2894,2.2605,2.2604,0.28367,0.6691,32.2692,32.2688,NaN,NaN,7.806378105248675,339.875856,101.32624681761922,7.813633623243095,340.1918519999999,101.41988947552744,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
64.0,2.423,2.2588,2.2586,0.28366,0.5368,32.2697,32.2692,NaN,NaN,7.803818475444041,339.764238,101.28903956978354,7.812142690713425,340.1267869999999,101.39622509372576,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
65.0,2.135,2.2584,2.2581,0.28367,0.7307,32.2698,32.2694,NaN,NaN,7.811356999717671,340.09241399999996,101.38593478805613,7.813063877735903,340.16682699999996,101.40704533054164,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
66.0,2.2554,2.2582,2.2578,0.28367,0.6863,32.2699,32.2696,NaN,NaN,7.807194512027271,339.91115399999995,101.33146841089207,7.809547628796005,340.0136739999999,101.36078162635036,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
67.0,2.428,2.258,2.2574,0.28367,0.6547,32.2698,32.2696,NaN,NaN,7.807939048296924,339.94359,101.3405525956115,7.813479400669692,340.184845,101.41079212817571,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
68.0,2.2305,2.2558,2.2555,0.28367,0.7072,32.2706,32.2702,NaN,NaN,7.811801690962615,340.111494,101.38563265479623,7.815346474462421,340.2659259999999,101.43059488033528,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
69.0,2.3312,2.2545,2.2546,0.28367,0.7022,32.2708,32.2704,NaN,NaN,7.812154274409312,340.126758,101.38703244606928,7.81433662169796,340.221882,101.41533191690229,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
70.0,2.5025,2.2534,2.2533,0.28367,0.6623,32.2712,32.2708,NaN,NaN,7.802976317527727,339.727032,101.26539584310576,7.8111900229381135,340.08474499999994,101.37145833631287,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
71.0,2.8197,2.2531,2.253,0.28367,0.8519,32.2714,32.2708,NaN,NaN,7.805168918834732,339.822432,101.29322559485496,7.802752405455018,339.71737799999994,101.26119312015227,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
72.0,3.1447,2.2533,2.2531,0.28367,0.6971,32.2711,32.2707,NaN,NaN,7.787265047035692,339.043014,101.06117469142568,7.812569066976736,340.14480499999996,101.38877553114338,56.66166666666667,-163.87466666666666,2022-05-12T05:26:00Z,75.0,1025.0,318.0,13.0,0.6,M2S,DY2206c002_ctd
0.0,6.6591,NaN,2.334,NaN,0.5627,NaN,31.9352,NaN,25.492342088497935,NaN,NaN,NaN,9.505679266762428,413.970557,123.32841432154031,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
1.0,6.6591,NaN,2.334,NaN,0.5627,NaN,31.9352,NaN,25.492342088497935,NaN,NaN,NaN,9.505679301659846,413.970557,123.32841477430578,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
2.0,6.6591,NaN,2.334,NaN,0.5627,NaN,31.9352,NaN,25.492342088497935,NaN,NaN,NaN,9.505679336568951,413.970557,123.32841522722286,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
3.0,6.6591,NaN,2.334,NaN,0.5627,NaN,31.9352,NaN,25.492342088497935,NaN,NaN,NaN,9.50567937148974,413.970557,123.32841568029154,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
4.0,6.6591,NaN,2.334,NaN,0.5627,NaN,31.9352,NaN,25.492342088497935,NaN,NaN,NaN,9.505679406422205,413.970557,123.32841613351171,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
5.0,6.6591,NaN,2.334,0.46676,0.5627,NaN,31.9352,NaN,25.492342088497935,NaN,NaN,NaN,9.50567944136635,413.970557,123.3284165868834,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
6.0,6.387,NaN,2.3358,0.33075,0.5456,NaN,31.9356,NaN,25.4925259503741,NaN,NaN,NaN,9.508416416901703,414.08967599999994,123.3698469369715,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
7.0,6.7431,NaN,2.3364,0.30427,0.6179,NaN,31.9354,NaN,25.492320686155836,NaN,NaN,NaN,9.510414258804735,414.17676299999994,123.39746038040711,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
8.0,6.6245,NaN,2.3351,0.28339,0.6173,NaN,31.9354,NaN,25.49241891501015,NaN,NaN,NaN,9.514667462164239,414.3619479999999,123.44861153276273,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
9.0,6.9371,NaN,2.3311,0.28346,0.5392,NaN,31.9353,NaN,25.492641056563116,NaN,NaN,NaN,9.51632449084121,414.4340199999999,123.4576115623653,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
10.0,6.7605,NaN,2.3313,0.28343,0.5993,NaN,31.9355,NaN,25.492785884017394,NaN,NaN,NaN,9.518417521583409,414.5251109999999,123.48555517248269,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
11.0,6.9894,NaN,2.3322,0.28341,0.5501,NaN,31.9361,NaN,25.493197707463196,NaN,NaN,NaN,9.516858386066158,414.45704299999994,123.46862938529625,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
12.0,6.5369,NaN,2.3316,0.28341,0.7065,NaN,31.9356,NaN,25.492843196213926,NaN,NaN,NaN,9.520739627389364,414.62621199999995,123.51669682363622,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
13.0,7.1746,NaN,2.3313,0.28347,0.5356,NaN,31.9353,NaN,25.49262595626442,NaN,NaN,NaN,9.512577906400256,414.270857,123.40962667774573,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
14.0,7.2416,NaN,2.3336,0.28352,0.5431,NaN,31.9423,NaN,25.498049695204372,NaN,NaN,NaN,9.526856155376674,414.890476,123.60794205489634,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
15.0,6.9212,NaN,2.3338,0.28348,0.5901,NaN,31.9445,NaN,25.49979377756813,NaN,NaN,NaN,9.532871567265632,415.15173699999997,123.6884778465546,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
16.0,6.5575,NaN,2.334,0.28355,0.6805,NaN,31.9577,NaN,25.510333840723433,NaN,NaN,NaN,9.532854653792443,415.146732,123.70007624870931,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
17.0,7.0115,NaN,2.323,0.28349,0.5161,NaN,32.0237,NaN,25.56394333704384,NaN,NaN,NaN,9.530111892577736,415.005591,123.68626363233746,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
18.0,6.8306,NaN,2.3074,0.28351,0.6787,NaN,32.0531,NaN,25.588634163098277,NaN,NaN,NaN,9.512365272439109,414.222809,123.43241772669127,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
19.0,8.5015,NaN,2.3055,0.2835,0.6233,NaN,32.055,NaN,25.590297178675428,NaN,NaN,NaN,9.497140105214505,413.55914599999994,123.23057492368137,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
20.0,7.5641,NaN,2.3028,0.28353,0.7144,NaN,32.0554,NaN,25.590820940600224,NaN,NaN,NaN,9.462020269842279,412.02961799999997,122.76687794432071,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
21.0,7.7376,NaN,2.2991,0.28357,0.6702,NaN,32.0558,NaN,25.5914200623572,NaN,NaN,NaN,9.422280624196741,410.298889,122.2402297903556,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
22.0,8.2559,NaN,2.2988,0.28354,0.7865,NaN,32.0578,NaN,25.593042220890084,NaN,NaN,NaN,9.380067649215672,408.46005199999996,121.69332997739023,56.940666666666665,-163.837,2022-05-12T07:41:00Z,69.0,1025.0,310.0,9.0,0.0,M2E,DY2206c003_ctd
