Value	Sample	TerminalTaxa
24	MP_E597	Eumetopias jubatus
1	MP_E597	Minutocellus
947	MP_E597	Sebastidae
6	MP_E597	Ostreibacteriaceae
3	MP_E597	Attheya longicornis
60547	MP_E598_1B_PCR1	Bacteria
1261	MP_E598_1B_PCR1	Unknown
65814	MP_E598_1B_PCR1	Planctomycetota
813	MP_E598_1B_PCR1	Nitrospina
155	MP_E598_1B_PCR1	Acidobacterium sp_ SCGC AAA007_P13
2	MP_E598_1B_PCR1	Chloroflexota
26	MP_E598_1B_PCR1	Telonemida
30	MP_E598_1B_PCR1	Flavobacteriales
1201	MP_E598_1B_PCR1	Planctomycetaceae
7304	MP_E598_1B_PCR1	Gammaproteobacteria
1098	MP_E598_1B_PCR1	Pirellulaceae
156	MP_E598_1B_PCR1	Thiotrichales
5486	MP_E598_1B_PCR1	Eukaryota
19	MP_E598_1B_PCR1	Verrucomicrobiota
752	MP_E598_1B_PCR1	Deltaproteobacteria
550	MP_E598_1B_PCR1	Chaetoceros sp_
589	MP_E598_1B_PCR1	Nitrospinaceae
3	MP_E598_1B_PCR1	Myxococcales
60	MP_E598_1B_PCR1	Candidatus Marinimicrobia
11	MP_E598_1B_PCR1	Picozoa
292	MP_E598_1B_PCR1	Pseudo_nitzschia
20	MP_E598_1B_PCR1	Pseudoalteromonas
15	MP_E598_1B_PCR1	Planctomycetia
6	MP_E598_1B_PCR1	Cellvibrionaceae
1294	MP_E598_1B_PCR1	Alphaproteobacteria
5	MP_E598_1B_PCR1	Dehalococcoidia
12	MP_E598_1B_PCR1	Alteromonadales
2267	MP_E598_1B_PCR1	Psychromonas
4	MP_E598_1B_PCR1	Vicinamibacterales
13	MP_E598_1B_PCR1	Meringosphaera mediterranea
134	MP_E598_1B_PCR1	Nitrospina sp_ SCGC AAA001_J21
1	MP_E598_1B_PCR1	Florenciella
36	MP_E598_1B_PCR1	Bacillariophyta
298	MP_E598_1B_PCR1	Nitrospina sp_ SCGC AAA003_C16
91	MP_E598_1B_PCR1	Bacteroidota
1080	MP_E598_1B_PCR1	Pseudomonadota
13	MP_E598_1B_PCR1	Psychrobium
305	MP_E598_1B_PCR1	Phycisphaerales
3	MP_E598_1B_PCR1	Cytophagales
47	MP_E598_1B_PCR1	Candidatus Campbellbacteria
1	MP_E598_1B_PCR1	Psammodictyon panduriforme
600	MP_E598_1B_PCR1	Amylibacter
17	MP_E598_1B_PCR1	Pyramimonadophyceae
13	MP_E598_1B_PCR1	Rhodobacterales
8	MP_E598_1B_PCR1	Triparmaceae
76	MP_E598_1B_PCR1	Environmental Unknown
2	MP_E598_1B_PCR1	Haptophyta
2	MP_E598_1B_PCR1	Bacillariophyceae
27	MP_E598_1B_PCR1	Chrysochromulina elegans
13	MP_E598_1B_PCR1	Dictyochophyceae
245	MP_E598_1B_PCR1	Nitrospina sp_ SCGC AAA003_A14
5	MP_E598_1B_PCR1	Triparma strigata
1851	MP_E598_1B_PCR1	Pyramimonadales
58	MP_E598_1B_PCR1	Elphidium
66	MP_E598_1B_PCR1	Candidatus Marimicrobium litorale
2	MP_E598_1B_PCR1	Leucothrix sargassi
10	MP_E598_1B_PCR1	Tissierellia
81	MP_E598_1B_PCR1	Coscinodiscophyceae
13	MP_E598_1B_PCR1	Candidatus Accumulibacter phosphatis
433	MP_E598_1B_PCR1	Thalassiosira sp_
6095	MP_E598_1B_PCR1	Merluccius productus
16	MP_E598_1B_PCR1	Desulfovibrionia
78	MP_E598_1B_PCR1	Candidatus Kaiserbacteria
39	MP_E598_1B_PCR1	Pseudoteredinibacter
2	MP_E598_1B_PCR1	Hemiaulaceae
357	MP_E598_1B_PCR1	Pseudomonadales
1	MP_E598_1B_PCR1	Noelaerhabdaceae
2	MP_E598_1B_PCR1	Chlorobiota
1	MP_E598_1B_PCR1	Pelagibacter
19	MP_E598_1B_PCR1	Thermoguttaceae
213	MP_E598_1B_PCR1	Candidatus Nomurabacteria
5	MP_E598_1B_PCR1	Emcibacter sp_
24219	MP_E598_1B_PCR1	Clupea pallasii
11	MP_E598_1B_PCR1	Jakobida__c
4674	MP_E598_1B_PCR1	Sebastes entomelas
355	MP_E598_1B_PCR1	Thalassiosiraceae
2	MP_E598_1B_PCR1	Proboscia indica
37	MP_E598_1B_PCR1	Sulfurimonas sp_ MA01
100	MP_E598_1B_PCR1	Oceanospirillaceae
66	MP_E598_1B_PCR1	Desulfovibrionales
5	MP_E598_1B_PCR1	Candidatus Azambacteria
177	MP_E598_1B_PCR1	Paraliomyxa__f
9	MP_E598_1B_PCR1	Flavobacterium sp_ SCGC AAA300_K05
33	MP_E598_1B_PCR1	Pseudomonadaceae
327	MP_E598_1B_PCR1	Candidatus Peregrinibacteria
3	MP_E598_1B_PCR1	Phycisphaeraceae
8	MP_E598_1B_PCR1	Acidimicrobiales
10	MP_E598_1B_PCR1	Hellea balneolensis
3	MP_E598_1B_PCR1	Candidatus Uhrbacteria
1	MP_E598_1B_PCR1	Flavobacteriia
1	MP_E598_1B_PCR1	Ophiodon elongatus
19	MP_E598_1B_PCR1	Vibrionaceae
4	MP_E598_1B_PCR1	Asterionellopsis glacialis
2	MP_E598_1B_PCR1	Winogradskyella
9	MP_E598_1B_PCR1	Thalassiosira nordenskioeldii
406	MP_E598_1B_PCR1	Megaptera novaeangliae
102	MP_E598_1B_PCR1	Thalassiosira rotula
10	MP_E598_1B_PCR1	Flavicella sediminum
1	MP_E598_1B_PCR1	Candidatus Atelocyanobacterium thalassa
1	MP_E598_1B_PCR1	Pseudahrensia aquimaris
9	MP_E598_1B_PCR1	Tenacibaculum sp_ MED341
2	MP_E598_1B_PCR1	Rubritalea
1	MP_E598_2B_PCR1	Engraulis mordax
50914	MP_E598_2B_PCR1	Bacteria
846	MP_E598_2B_PCR1	Unknown
55761	MP_E598_2B_PCR1	Planctomycetota
637	MP_E598_2B_PCR1	Nitrospina
1	MP_E598_2B_PCR1	Chloroflexota
471	MP_E598_2B_PCR1	Telonemida
875	MP_E598_2B_PCR1	Planctomycetaceae
15015	MP_E598_2B_PCR1	Gammaproteobacteria
473	MP_E598_2B_PCR1	Pirellulaceae
77	MP_E598_2B_PCR1	Thiotrichales
3485	MP_E598_2B_PCR1	Eukaryota
13	MP_E598_2B_PCR1	Virgulinella fragilis
11	MP_E598_2B_PCR1	Verrucomicrobiota
608	MP_E598_2B_PCR1	Deltaproteobacteria
604	MP_E598_2B_PCR1	Chaetoceros sp_
32	MP_E598_2B_PCR1	Candidatus Falkowbacteria
49	MP_E598_2B_PCR1	Chloroparvula pacifica
668	MP_E598_2B_PCR1	Nitrospinaceae
2	MP_E598_2B_PCR1	Myxococcales
15	MP_E598_2B_PCR1	Candidatus Marinimicrobia
3	MP_E598_2B_PCR1	Picozoa
958	MP_E598_2B_PCR1	Pseudoalteromonas
2	MP_E598_2B_PCR1	Planctomycetia
55	MP_E598_2B_PCR1	Cellvibrionaceae
645	MP_E598_2B_PCR1	Alphaproteobacteria
14	MP_E598_2B_PCR1	Nitrospina sp_ SCGC AAA288_O16
19	MP_E598_2B_PCR1	Candidatus Brocadiales
4	MP_E598_2B_PCR1	Nitrospina sp_ SCGC AAA003_G17
136	MP_E598_2B_PCR1	Alteromonadales
529	MP_E598_2B_PCR1	Psychromonas
9	MP_E598_2B_PCR1	Homo sapiens
183	MP_E598_2B_PCR1	Meringosphaera mediterranea
146	MP_E598_2B_PCR1	Nitrospina sp_ SCGC AAA001_J21
24	MP_E598_2B_PCR1	Florenciella
29	MP_E598_2B_PCR1	Colwellia
10	MP_E598_2B_PCR1	Bacillariophyta
27	MP_E598_2B_PCR1	Candidatus Brocadiaceae
2	MP_E598_2B_PCR1	Actinomycetes
276	MP_E598_2B_PCR1	Nitrospina sp_ SCGC AAA003_C16
89	MP_E598_2B_PCR1	Bacteroidota
3	MP_E598_2B_PCR1	Prasinoderma coloniale
183	MP_E598_2B_PCR1	Pseudomonadota
3	MP_E598_2B_PCR1	Psychrobium
47	MP_E598_2B_PCR1	Phycisphaerales
345	MP_E598_2B_PCR1	Candidatus Campbellbacteria
164	MP_E598_2B_PCR1	Amylibacter
207	MP_E598_2B_PCR1	Pyramimonadophyceae
656	MP_E598_2B_PCR1	Rhodobacterales
814	MP_E598_2B_PCR1	Environmental Unknown
128	MP_E598_2B_PCR1	Haptophyta
44	MP_E598_2B_PCR1	Bacillariophyceae
6	MP_E598_2B_PCR1	Pseudopedinella elastica
6	MP_E598_2B_PCR1	Pseudopedinella__f
15	MP_E598_2B_PCR1	Dictyochophyceae
157	MP_E598_2B_PCR1	Nitrospina sp_ SCGC AAA003_A14
38	MP_E598_2B_PCR1	Triparma strigata
3369	MP_E598_2B_PCR1	Pyramimonadales
2	MP_E598_2B_PCR1	Chaetocerotales
103	MP_E598_2B_PCR1	Elphidium
8	MP_E598_2B_PCR1	Candidatus Marimicrobium litorale
25	MP_E598_2B_PCR1	Tissierellia
2	MP_E598_2B_PCR1	Bolidomonas
40	MP_E598_2B_PCR1	Candidatus Accumulibacter phosphatis
18	MP_E598_2B_PCR1	Thalassiosira sp_
5	MP_E598_2B_PCR1	Sarcinochrysidaceae
6858	MP_E598_2B_PCR1	Merluccius productus
2	MP_E598_2B_PCR1	Desulfovibrionia
50	MP_E598_2B_PCR1	Candidatus Kaiserbacteria
195	MP_E598_2B_PCR1	Pseudoteredinibacter
354	MP_E598_2B_PCR1	Pseudomonadales
4	MP_E598_2B_PCR1	Deferribacteres
1	MP_E598_2B_PCR1	Pelagibacter
480	MP_E598_2B_PCR1	Candidatus Nomurabacteria
4146	MP_E598_2B_PCR1	Clupea pallasii
201	MP_E598_2B_PCR1	Eucampia
1	MP_E598_2B_PCR1	Sebastes entomelas
106	MP_E598_2B_PCR1	Thalassiosiraceae
22	MP_E598_2B_PCR1	Shewanella
4	MP_E598_2B_PCR1	Proboscia indica
217	MP_E598_2B_PCR1	Sulfurimonas sp_ MA01
4	MP_E598_2B_PCR1	Flavobacterium
6	MP_E598_2B_PCR1	Candidatus Latescibacteria
87	MP_E598_2B_PCR1	Candidatus Azambacteria
1214	MP_E598_2B_PCR1	Paraliomyxa__f
1	MP_E598_2B_PCR1	Flavobacterium sp_ SCGC AAA300_K05
10	MP_E598_2B_PCR1	Telonemida__c
597	MP_E598_2B_PCR1	Nemaliales
46	MP_E598_2B_PCR1	Pseudomonadaceae
31	MP_E598_2B_PCR1	Sulfurimonas
35	MP_E598_2B_PCR1	Candidatus Paceibacterota
21	MP_E598_2B_PCR1	Candidatus Vogelbacteria
1	MP_E598_2B_PCR1	Cylindrotheca closterium
3	MP_E598_2B_PCR1	Eudoraea
4	MP_E598_2B_PCR1	Nitrospina sp_ SCGC AAA240_N03
1	MP_E598_2B_PCR1	Sardinops
1	MP_E598_2B_PCR1	Candidatus Seongchinamella marina
37	MP_E598_2B_PCR1	Pacificibacter
45	MP_E598_2B_PCR1	Rickettsiales
2	MP_E598_2B_PCR1	Scalindua
3	MP_E598_2B_PCR1	Flavobacteriia
2	MP_E598_2B_PCR1	Bacteriovoracales
36	MP_E598_2B_PCR1	Vibrionaceae
591	MP_E598_2B_PCR1	Asterionellopsis glacialis
17	MP_E598_2B_PCR1	Winogradskyella
14	MP_E598_2B_PCR1	Candidatus Sulfurimonas baltica
7	MP_E598_2B_PCR1	Mollicutes
4	MP_E598_2B_PCR1	Owenweeksiaceae
82	MP_E598_2B_PCR1	Halieaceae
3	MP_E598_2B_PCR1	Candidatus Aminicenantes
74	MP_E598_2B_PCR1	Corethraceae
67	MP_E598_2B_PCR1	Ralstonia
303	MP_E598_2B_PCR1	Desulfatiglandales
3	MP_E598_2B_PCR1	Veillonellales
3	MP_E598_2B_PCR1	Francisellaceae
110	MP_E598_2B_PCR1	Propionigenium sp_ B21_1
4	MP_E598_2B_PCR1	Oceanospirillales
39	MP_E598_2B_PCR1	Desulfobacterales
194	MP_E598_2B_PCR1	Sulfurimonas denitrificans
2	MP_E598_2B_PCR1	Zalophus
1	MP_E598_3B_PCR1	Engraulis mordax
55132	MP_E598_3B_PCR1	Bacteria
1701	MP_E598_3B_PCR1	Unknown
61365	MP_E598_3B_PCR1	Planctomycetota
227	MP_E598_3B_PCR1	Nitrospina
1	MP_E598_3B_PCR1	Acidobacterium sp_ SCGC AAA007_P13
6	MP_E598_3B_PCR1	Chloroflexota
4	MP_E598_3B_PCR1	Telonemida
1347	MP_E598_3B_PCR1	Planctomycetaceae
17803	MP_E598_3B_PCR1	Gammaproteobacteria
43	MP_E598_3B_PCR1	Candidatus Nitromaritima sp_ SCGC AAA288_L16
615	MP_E598_3B_PCR1	Pirellulaceae
607	MP_E598_3B_PCR1	Thiotrichales
4907	MP_E598_3B_PCR1	Eukaryota
31	MP_E598_3B_PCR1	Virgulinella fragilis
37	MP_E598_3B_PCR1	Verrucomicrobiota
1455	MP_E598_3B_PCR1	Deltaproteobacteria
986	MP_E598_3B_PCR1	Chaetoceros sp_
16	MP_E598_3B_PCR1	Nitrospina sp_ SCGC AAA288_E23
3	MP_E598_3B_PCR1	Candidatus Falkowbacteria
2561	MP_E598_3B_PCR1	Nitrospinaceae
453	MP_E598_3B_PCR1	Candidatus Marinimicrobia
61	MP_E598_3B_PCR1	Picozoa
100	MP_E598_3B_PCR1	Pseudo_nitzschia
154	MP_E598_3B_PCR1	Pseudoalteromonas
12	MP_E598_3B_PCR1	Planctomycetia
232	MP_E598_3B_PCR1	Cellvibrionaceae
605	MP_E598_3B_PCR1	Alphaproteobacteria
17	MP_E598_3B_PCR1	Nitrospina sp_ SCGC AAA288_O16
46	MP_E598_3B_PCR1	Candidatus Brocadiales
4	MP_E598_3B_PCR1	Nitrospina sp_ SCGC AAA003_G17
104	MP_E598_3B_PCR1	Alteromonadales
32	MP_E598_3B_PCR1	Sinobacterium
1599	MP_E598_3B_PCR1	Psychromonas
19	MP_E598_3B_PCR1	Vicinamibacterales
44	MP_E598_3B_PCR1	Meringosphaera mediterranea
323	MP_E598_3B_PCR1	Nitrospina sp_ SCGC AAA001_J21
5	MP_E598_3B_PCR1	Florenciella
69	MP_E598_3B_PCR1	Colwellia
64	MP_E598_3B_PCR1	Rhizosolenia sp_
31	MP_E598_3B_PCR1	Bacillariophyta
12	MP_E598_3B_PCR1	Actinomycetes
93	MP_E598_3B_PCR1	Nitrospina sp_ SCGC AAA003_C16
145	MP_E598_3B_PCR1	Bacteroidota
17	MP_E598_3B_PCR1	Sedimentisphaerales
23	MP_E598_3B_PCR1	Prasinoderma coloniale
48	MP_E598_3B_PCR1	Bacterioplanes
584	MP_E598_3B_PCR1	Pseudomonadota
2	MP_E598_3B_PCR1	Psychrobium
145	MP_E598_3B_PCR1	Phycisphaerales
9	MP_E598_3B_PCR1	Cytophagales
220	MP_E598_3B_PCR1	Candidatus Campbellbacteria
787	MP_E598_3B_PCR1	Psammodictyon panduriforme
604	MP_E598_3B_PCR1	Amylibacter
157	MP_E598_3B_PCR1	Rhodobacterales
190	MP_E598_3B_PCR1	Environmental Unknown
1	MP_E598_3B_PCR1	Ammodytidae
15	MP_E598_3B_PCR1	Haptophyta
1	MP_E598_3B_PCR1	Cryptophyceae
23	MP_E598_3B_PCR1	Bacillariophyceae
32	MP_E598_3B_PCR1	Actinocyclus sp_ _in_ diatoms_
8	MP_E598_3B_PCR1	Hemiaulales
29	MP_E598_3B_PCR1	Dictyochophyceae
182	MP_E598_3B_PCR1	Nitrospina sp_ SCGC AAA003_A14
28	MP_E598_3B_PCR1	Triparma strigata
51	MP_E598_3B_PCR1	Pseudopedinella
2060	MP_E598_3B_PCR1	Pyramimonadales
14	MP_E598_3B_PCR1	Elphidium margaritaceum
6	MP_E598_3B_PCR1	Chaetoceros costatus
36	MP_E598_3B_PCR1	Elphidium
64	MP_E598_3B_PCR1	Candidatus Marimicrobium litorale
10	MP_E598_3B_PCR1	Leucothrix sargassi
25	MP_E598_3B_PCR1	Tissierellia
2	MP_E598_3B_PCR1	Candidatus Accumulibacter phosphatis
3	MP_E598_3B_PCR1	Roseobacteraceae
9821	MP_E598_3B_PCR1	Merluccius productus
285	MP_E598_3B_PCR1	Candidatus Kaiserbacteria
27	MP_E598_3B_PCR1	Pseudoteredinibacter
12	MP_E598_3B_PCR1	Pseudomonadales
7	MP_E598_3B_PCR1	Noelaerhabdaceae
69	MP_E598_3B_PCR1	Prasinoderma
110	MP_E598_3B_PCR1	Thermoguttaceae
677	MP_E598_3B_PCR1	Candidatus Nomurabacteria
81	MP_E598_3B_PCR1	Nitrosomonadaceae
10551	MP_E598_3B_PCR1	Clupea pallasii
109	MP_E598_3B_PCR1	Eucampia
41	MP_E598_3B_PCR1	Jakobida__c
401	MP_E598_3B_PCR1	Thalassiosiraceae
11	MP_E598_3B_PCR1	Shewanella
161	MP_E598_3B_PCR1	Proboscia indica
3	MP_E598_3B_PCR1	Sulfurimonas sp_ MA01
11	MP_E598_3B_PCR1	Oceanospirillaceae
24	MP_E598_3B_PCR1	Candidatus Latescibacteria
10	MP_E598_3B_PCR1	Nitrospinales
33	MP_E598_3B_PCR1	Eubacteriales
5	MP_E598_3B_PCR1	Candidatus Azambacteria
400	MP_E598_3B_PCR1	Paraliomyxa__f
1	MP_E598_3B_PCR1	Flavobacterium sp_ SCGC AAA300_K05
23	MP_E598_3B_PCR1	Telonemida__c
44	MP_E598_3B_PCR1	Ectothiorhodospiraceae
6	MP_E598_3B_PCR1	Nemaliales
193	MP_E598_3B_PCR1	Candidatus Hydrogenedentes
284	MP_E598_3B_PCR1	Sulfurimonas
13	MP_E598_3B_PCR1	Candidatus Paceibacterota
1	MP_E598_3B_PCR1	Rickettsiaceae
86	MP_E598_3B_PCR1	Candidatus Vogelbacteria
215	MP_E598_3B_PCR1	Phycisphaeraceae
1	MP_E598_3B_PCR1	Nitrospina sp_ SCGC AAA008_D05
8	MP_E598_3B_PCR1	Nitrosomonadales
2	MP_E598_3B_PCR1	Candidatus Azoamicus__f__o
10	MP_E598_3B_PCR1	Candidatus Seongchinamella marina
22	MP_E598_3B_PCR1	Pacificibacter
2	MP_E598_3B_PCR1	Eucampia zodiacus
10	MP_E598_3B_PCR1	Flavobacteriia
2	MP_E598_3B_PCR1	Saprospiraceae
3895	MP_E598_3B_PCR1	Microstomus pacificus
295	MP_E598_3B_PCR1	Vibrionaceae
17	MP_E598_3B_PCR1	Asterionellopsis glacialis
60	MP_E598_3B_PCR1	Winogradskyella
3	MP_E598_3B_PCR1	Loktanella sp_
2	MP_E598_3B_PCR1	Phycisphaerae
48	MP_E598_3B_PCR1	Terriglobia
9	MP_E598_3B_PCR1	Candidatus Sulfurimonas baltica
230	MP_E598_3B_PCR1	Hyphomicrobiales
35	MP_E598_3B_PCR1	Chromatocurvus sp_ KC71
1	MP_E598_3B_PCR1	Peronosporales
1	MP_E598_3B_PCR1	Halieaceae
219	MP_E598_3B_PCR1	Flavicella sediminum
7	MP_E598_3B_PCR1	Nitrospina sp_ SCGC AAA001_C22
7	MP_E598_3B_PCR1	Arcobacter sp_
2	MP_E598_3B_PCR1	Alosa
2	MP_E598_3B_PCR1	Polypodiopsida
18	MP_E598_3B_PCR1	Candidatus Adlerbacteria
2	MP_E598_3B_PCR1	Desulfococcaceae
3	MP_E598_3B_PCR1	Eptatretus stoutii
66	MP_E598_3B_PCR1	Candidatus Binatia
8	MP_E598_3B_PCR1	Campylobacterota
4	MP_E598_3B_PCR1	Robiginitomaculum sp_
3	MP_E599_PCR1	Engraulis mordax
104537	MP_E599_PCR1	Bacteria
2158	MP_E599_PCR1	Unknown
38488	MP_E599_PCR1	Planctomycetota
299	MP_E599_PCR1	Nitrospina
284	MP_E599_PCR1	Chloroflexota
112	MP_E599_PCR1	Telonemida
38	MP_E599_PCR1	Pelagomonadales
5180	MP_E599_PCR1	Planctomycetaceae
20739	MP_E599_PCR1	Gammaproteobacteria
3	MP_E599_PCR1	Candidatus Nitromaritima sp_ SCGC AAA288_L16
2	MP_E599_PCR1	Thalassionema sp_ CCMP1100
348	MP_E599_PCR1	Pirellulaceae
10	MP_E599_PCR1	Thiotrichales
3050	MP_E599_PCR1	Eukaryota
138	MP_E599_PCR1	Virgulinella fragilis
2	MP_E599_PCR1	Verrucomicrobiota
1124	MP_E599_PCR1	Deltaproteobacteria
1031	MP_E599_PCR1	Chaetoceros sp_
15	MP_E599_PCR1	Porticoccaceae
15	MP_E599_PCR1	Nitrospina sp_ SCGC AAA288_E23
75	MP_E599_PCR1	Chloroparvula pacifica
2021	MP_E599_PCR1	Nitrospinaceae
33	MP_E599_PCR1	Myxococcales
1157	MP_E599_PCR1	Candidatus Marinimicrobia
119	MP_E599_PCR1	Picozoa
469	MP_E599_PCR1	Pseudo_nitzschia
1690	MP_E599_PCR1	Pseudoalteromonas
15	MP_E599_PCR1	Planctomycetia
133	MP_E599_PCR1	Cellvibrionaceae
3030	MP_E599_PCR1	Alphaproteobacteria
2	MP_E599_PCR1	Dehalococcoidia
198	MP_E599_PCR1	Nitrospina sp_ SCGC AAA288_O16
11	MP_E599_PCR1	Candidatus Brocadiales
167	MP_E599_PCR1	Nitrospina sp_ SCGC AAA003_G17
24	MP_E599_PCR1	Candidatus Poribacteria
912	MP_E599_PCR1	Alteromonadales
173	MP_E599_PCR1	Actinocyclus
23	MP_E599_PCR1	Sinobacterium
38	MP_E599_PCR1	Rotaliida
1181	MP_E599_PCR1	Psychromonas
40	MP_E599_PCR1	Vicinamibacterales
38	MP_E599_PCR1	Meringosphaera mediterranea
463	MP_E599_PCR1	Nitrospina sp_ SCGC AAA001_J21
1	MP_E599_PCR1	Florenciella
4	MP_E599_PCR1	Colwellia
4	MP_E599_PCR1	Rhizosolenia sp_
155	MP_E599_PCR1	Bacillariophyta
30	MP_E599_PCR1	Actinomycetes
896	MP_E599_PCR1	Nitrospina sp_ SCGC AAA003_C16
502	MP_E599_PCR1	Bacteroidota
10	MP_E599_PCR1	Anaeromyxobacteraceae
5	MP_E599_PCR1	Rhizosoleniaceae
49	MP_E599_PCR1	Sedimentisphaerales
3	MP_E599_PCR1	Bacterioplanes
5	MP_E599_PCR1	Psychrobium
2882	MP_E599_PCR1	Phycisphaerales
20	MP_E599_PCR1	Cytophagales
5	MP_E599_PCR1	Nitrospina sp_ SCGC AAA288_C20
11	MP_E599_PCR1	Amylibacter
10	MP_E599_PCR1	Pyramimonadophyceae
64	MP_E599_PCR1	Rhodobacterales
279	MP_E599_PCR1	Triparmaceae
190	MP_E599_PCR1	Haptophyta
1	MP_E599_PCR1	Aureococcus anophagefferens
2	MP_E599_PCR1	Dictyochophyceae
929	MP_E599_PCR1	Nitrospina sp_ SCGC AAA003_A14
267	MP_E599_PCR1	Chaetocerotaceae
15	MP_E599_PCR1	Pseudopedinella
14	MP_E599_PCR1	Helicopedinella
1039	MP_E599_PCR1	Pyramimonadales
51	MP_E599_PCR1	Teleaulax acuta
4	MP_E599_PCR1	Chrysochromulina camella
172	MP_E599_PCR1	Chaetocerotales
158	MP_E599_PCR1	Elphidium
164	MP_E599_PCR1	Candidatus Marimicrobium litorale
1	MP_E599_PCR1	Prymnesiales
34	MP_E599_PCR1	Tissierellia
9	MP_E599_PCR1	Candidatus Accumulibacter phosphatis
936	MP_E599_PCR1	Thalassiosira sp_
5937	MP_E599_PCR1	Merluccius productus
1	MP_E599_PCR1	Desulfovibrionia
2	MP_E599_PCR1	Haynesina orbiculare
9	MP_E599_PCR1	Noelaerhabdaceae
9	MP_E599_PCR1	Desulfomonilaceae
4	MP_E599_PCR1	Synechococcus
542	MP_E599_PCR1	Thermoguttaceae
191	MP_E599_PCR1	Candidatus Nomurabacteria
1	MP_E599_PCR1	Nitrosomonadaceae
3	MP_E599_PCR1	Clupea pallasii
1	MP_E599_PCR1	Pedinella sp_ RCC2686
2	MP_E599_PCR1	Trachurus
7416	MP_E599_PCR1	Sebastes entomelas
80	MP_E599_PCR1	Proboscia indica
4	MP_E599_PCR1	Oceanospirillaceae
42	MP_E599_PCR1	Eubacteriales
320	MP_E599_PCR1	Candidatus Azambacteria
237	MP_E599_PCR1	Paraliomyxa__f
3	MP_E599_PCR1	Flavobacterium sp_ SCGC AAA300_K05
123	MP_E599_PCR1	Telonemida__c
2	MP_E599_PCR1	Pleuronectidae
2	MP_E599_PCR1	Epsilonproteobacteria
725	MP_E599_PCR1	Ectothiorhodospiraceae
7	MP_E599_PCR1	Geobacterales
3	MP_E599_PCR1	Pseudomonadaceae
15	MP_E599_PCR1	Phycisphaeraceae
24	MP_E599_PCR1	Cylindrotheca closterium
2	MP_E599_PCR1	Eudoraea
1	MP_E599_PCR1	Nitrospina sp_ SCGC AAA008_D05
2	MP_E599_PCR1	Candidatus Ruthturnera__f
2	MP_E599_PCR1	Chromatiales
318	MP_E599_PCR1	Elphidiidae
129	MP_E599_PCR1	Candidatus Seongchinamella marina
514	MP_E599_PCR1	Pacificibacter
847	MP_E599_PCR1	Eucampia zodiacus
3	MP_E599_PCR1	Shewanellaceae
3	MP_E599_PCR1	Roseivirgaceae
30	MP_E599_PCR1	Lithodesmiales
1	MP_E599_PCR1	Citharichthys sordidus
1	MP_E599_PCR1	Parahaliea mediterranea
21	MP_E599_PCR1	Loktanella sp_
41	MP_E599_PCR1	Thalassiosira nordenskioeldii
23	MP_E599_PCR1	Oceanibaculaceae
38	MP_E599_PCR1	Pedinella
131	MP_E599_PCR1	Aureoumbra__f
1	MP_E599_PCR1	Hemilepidotus
21	MP_E599_PCR1	Flavicella sediminum
4	MP_E599_PCR1	Vicinamibacteraceae
1	MP_E599_PCR1	Sebastes paucispinis
2	MP_E599_PCR1	Prochlorococcus
13	MP_E599_PCR1	Haliea
3	MP_E600_1B_PCR1	Engraulis mordax
17097	MP_E600_1B_PCR1	Bacteria
28	MP_E600_1B_PCR1	Unknown
1435	MP_E600_1B_PCR1	Planctomycetota
37	MP_E600_1B_PCR1	Pelagomonadales
99	MP_E600_1B_PCR1	Planctomycetaceae
368	MP_E600_1B_PCR1	Gammaproteobacteria
13	MP_E600_1B_PCR1	Pirellulaceae
44608	MP_E600_1B_PCR1	Eukaryota
343	MP_E600_1B_PCR1	Virgulinella fragilis
1	MP_E600_1B_PCR1	Deltaproteobacteria
9114	MP_E600_1B_PCR1	Chaetoceros sp_
316	MP_E600_1B_PCR1	Porticoccaceae
157	MP_E600_1B_PCR1	Dictyocha speculum
105	MP_E600_1B_PCR1	Chloroparvula pacifica
37	MP_E600_1B_PCR1	Picozoa
3505	MP_E600_1B_PCR1	Pseudo_nitzschia
1	MP_E600_1B_PCR1	Pseudoalteromonas
93	MP_E600_1B_PCR1	Alphaproteobacteria
1	MP_E600_1B_PCR1	Cycloclasticus
48	MP_E600_1B_PCR1	Actinocyclus
1	MP_E600_1B_PCR1	Sinobacterium
1	MP_E600_1B_PCR1	Psychromonas
221	MP_E600_1B_PCR1	Meringosphaera mediterranea
1	MP_E600_1B_PCR1	Phaeocystis jahnii
507	MP_E600_1B_PCR1	Florenciella
4778	MP_E600_1B_PCR1	Rhizosolenia sp_
491	MP_E600_1B_PCR1	Bacillariophyta
1185	MP_E600_1B_PCR1	Rhizosoleniaceae
1	MP_E600_1B_PCR1	Psychrobium
137	MP_E600_1B_PCR1	Amylibacter
1	MP_E600_1B_PCR1	Pyramimonadophyceae
3	MP_E600_1B_PCR1	Corallinales
39	MP_E600_1B_PCR1	Rhodobacterales
143	MP_E600_1B_PCR1	Triparmaceae
70	MP_E600_1B_PCR1	Environmental Unknown
242	MP_E600_1B_PCR1	Haptophyta
79	MP_E600_1B_PCR1	Pycnococcaceae
972	MP_E600_1B_PCR1	Cryptophyceae
90	MP_E600_1B_PCR1	Aureococcus anophagefferens
64	MP_E600_1B_PCR1	Bacillariophyceae
53	MP_E600_1B_PCR1	Dictyocha
