"Sample_Name","Biological_Replicate","Technical_Replicate","Negative_control","Cruise_ID_short","Cruise_ID_long","Cast_No.","Rosette_position","Field_collection_method","Preservation","Station","Depth_m_notes","Sample_volume_ml","Personnel_responsible_for_Collecting_Sample","Field_Notes","Date_UTC_notes","Lat_notes","Lon_notes","Date_UTC_btl","btl_Bottle","btl_Density00","btl_Potemp090C","btl_OxsolMm.Kg","btl_OxsatMm.Kg","btl_OxsolML.L","btl_OxsolMg.L","btl_OxsatML.L","btl_OxsatMg.L","btl_Latitude","btl_Longitude","btl_SfdSM","btl_PrDM","btl_DepSM","btl_T090C","btl_Sal00","btl_Density00.1","btl_Sigma.é00","btl_Potemp090C.1","btl_Sbeox0PS","btl_CStarTr0","btl_FlECO.AFL","btl_Ph","btl_Sbeox0ML.L","btl_Sbeox0Mg.L","btl_Sbox0Mm.Kg","btl_Sbeox0Mm.L","btl_Scan","btl_Latitude_sdev","btl_Longitude_sdev","btl_SfdSM_sdev","btl_PrDM_sdev","btl_DepSM_sdev","btl_T090C_sdev","btl_Sal00_sdev","btl_Density00.1_sdev","btl_Sigma.é00_sdev","btl_Potemp090C.1_sdev","btl_Sbeox0PS_sdev","btl_CStarTr0_sdev","btl_FlECO.AFL_sdev","btl_Ph_sdev","btl_Sbeox0ML.L_sdev","btl_Sbeox0Mg.L_sdev","btl_Sbox0Mm.Kg_sdev","btl_Sbeox0Mm.L_sdev","btl_Scan_sdev","btl_time","btl_Cast","btl2_EXPOCODE","btl2_Cruise","btl2_Station","btl2_Section_ID","btl2_Station_ID","btl2_Cast_number","btl2_Rosette_position","btl2_Niskin_ID","btl2_Niskin_flag","btl2_Sample_ID","btl2_Date.and.Time..UTC.","btl2_Year_UTC","btl2_Month_UTC","btl2_Day_UTC","btl2_Time_UTC","btl2_Latitude","btl2_Longitude","btl2_Depth_bottom","btl2_CTDPRES","btl2_CTDTEMP_ITS90","btl2_CTDTEMP_flag","btl2_CTDSAL_PSS78","btl2_CTDSAL_flag","btl2_CTDOXY","btl2_CTDOXY_flag","btl2_Oxygen","btl2_OXYGEN_flag","btl2_DIC.umol.kg.1","btl2_DIC_flag","btl2_TA.umol.kg.1","btl2_TA_flag","btl2_Silicate.umol.kg.1","btl2_Silicate_flag","btl2_Phosphate.umol.kg.1","btl2_Phosphate_flag","btl2_Nitrate.umol.kg.1","btl2_Nitrate_flag","btl2_Nitrite.umol.kg.1","btl2_Nitrite_flag","btl2_Ammonium.umol.kg.1","btl2_Ammonium_flag","btl2_d18O.permil","btl2_d18O_Flag","btl2_X.H....nmol.KgSW.","btl2_pCO2..uatm.","btl2_Omega.C","btl2_Omega.A","btl2_SBE.18.pH..BA.","btl2_SBE43.O2..BA..umol.kg.1"
"E1564.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",117,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","MCS1",397,"1000","Kesten Bozinovic","very slightly raining, possible cross contamination","0022/08/23 18:32:00",56.47,-134.45546,"2022/08/23 10:43:41",1,1028.5924,5.2416,308.00501,308.6244,7.08112,10.11963,7.09536,10.13998,56.47108,-134.45546,407.322,401.087,397.037,5.2737,33.8622,1028.5924,26.7453,5.2416,19.79,105.9763,-0.0848,7.653,1.4013,2.0027,60.953,62.584,16233,0,0,0.074,0.105,0.104,6e-4,7e-4,7e-4,6e-4,6e-4,0.039,0.0521,0.0097,0.002,0.0028,0.0039,0.12,0.123,14,"2022/08/23 10:43:41",117,"32RC20220812","RC0083","MCS1","MCS",1,117,1,1,2,21701,"8/23/22 10:43",2022,8,23,"10:43:41",56.4711,-134.4555,403,401.09,5.2737,2,33.8622,2,60.95,2,NA,9,2252.94,2,2278.53,2,66.69,2,2.52,2,33.33,2,0.02,2,0.03,2,-0.11,2,22.5,1012.31,1.08,0.68,7.621,66.22
"E1565.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",117,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","MCS1",99.9,"1000","Kesten Bozinovic","very slightly raining, possible cross contamination","0022/08/23 18:32:00",56.47,-134.45484,"2022/08/23 10:53:31",4,1026.0818,6.528,301.79539,302.23542,6.93074,9.90472,6.94084,9.91916,56.47078,-134.45484,198.526,100.841,99.895,6.5367,32.6351,1026.0818,25.6181,6.5281,38.551,105.1624,0.0085,7.811,2.6719,3.8183,116.345,119.325,30391,0,0,0.111,0.112,0.111,0.0017,0.0016,0.0019,0.0015,0.0017,0.033,0.0267,0.0136,0.002,0.0023,0.0033,0.1,0.102,14,"2022/08/23 10:53:31",117,"32RC20220812","RC0083","MCS1","MCS",1,117,4,4,2,21704,"8/23/22 10:53",2022,8,23,"10:53:31",56.4708,-134.4548,403,100.84,6.5367,2,32.6351,2,116.35,2,NA,9,2165.45,2,2211.69,2,53.8,2,2.2,2,30.18,2,0.03,2,0.04,2,-0.75,2,18.8,848.63,1.32,0.84,7.738,121.06
"E1566.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",117,8,"Niskin; Sterivex 0.22µm filter","95% EtOH","MCS1",2.9,"1000","Kesten Bozinovic","very slightly raining, possible cross contamination","0022/08/24 18:32:00",56.47,-134.45446,"2022/08/23 10:59:44",8,1021.2279,11.1074,282.15312,282.11475,6.45183,9.22031,6.45096,9.21906,56.4701,-134.45446,101.49,2.955,2.928,11.1078,27.873,1021.2279,21.2145,11.1074,86.964,89.5232,2.6607,8.241,5.6108,8.0184,245.373,250.578,39344,1e-5,0,0.092,0.089,0.089,0.0025,0.002,0.0015,0.0013,0.0025,0.448,0.0541,0.0395,0,0.0292,0.0418,1.278,1.305,14,"2022/08/23 10:59:44",117,"32RC20220812","RC0083","MCS1","MCS",1,117,8,8,2,21708,"8/23/22 10:59",2022,8,23,"10:59:44",56.4701,-134.4545,403,2.96,11.1078,2,27.873,2,245.37,2,NA,9,1811.17,2,1959.26,2,15.37,2,0.86,2,7.82,2,0.21,2,0.26,2,-2.95,2,8.5,336.15,2.64,1.65,8.053,248.79
"E1567.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",129,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","MSC3B",846.9,"1000","Kesten Bozinovic","","0022/08/24 07:10:00",57.26,-134.70744,"2022/08/23 23:33:00",1,1030.733,5.0269,309.19107,309.83396,7.10879,10.15918,7.12357,10.1803,57.25776,-134.70744,876.947,856.578,846.944,5.0971,33.9052,1030.733,26.8043,5.0269,17.454,98.3853,-0.0591,7.63,1.2407,1.7731,53.965,55.412,32951,0,0,0.105,0.107,0.106,1e-4,2e-4,4e-4,2e-4,1e-4,0.036,0.1578,0,0,0.0026,0.0037,0.113,0.116,14,"2022/08/23 23:33:00",129,"32RC20220812","RC0083","MSC3B","MCS",3.2,129,1,1,2,44901,"8/23/22 23:33",2022,8,23,"23:33:00",57.2578,-134.7074,867,856.58,5.0971,2,33.9052,2,53.97,2,61.31,2,2286.03,2,2295.3,2,75.87,2,2.8,2,37.45,2,0.03,2,0.04,2,-0.15,2,26.7,1157.58,0.86,0.55,7.605,59.3
"E1568.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",129,5,"Niskin; Sterivex 0.22µm filter","95% EtOH","MSC3B",150,"1000","Kesten Bozinovic","","0022/08/24 07:10:00",57.26,-134.70915,"2022/08/23 23:53:43",5,1026.9021,5.7044,306.21499,306.76369,7.03625,10.05551,7.04886,10.07353,57.26152,-134.70915,248.497,151.422,149.973,5.7166,33.2473,1026.9021,26.2039,5.7044,28.659,104.7674,-0.0471,7.735,2.0165,2.8818,87.758,90.058,62776,0,1e-5,0.076,0.074,0.073,0.0018,0.0018,0.0016,0.0016,0.0018,0.036,0.0367,0.0145,0,0.0025,0.0036,0.108,0.111,14,"2022/08/23 23:53:43",129,"32RC20220812","RC0083","MSC3B","MCS",3.2,129,5,5,2,44905,"8/23/22 23:53",2022,8,23,"23:53:43",57.2615,-134.7092,867,151.42,5.7166,2,33.2473,2,87.76,2,100.12,2,2239.4,2,2253,2,63.39,2,2.49,2,30.75,2,0.02,2,0,2,-0.28,2,24.2,1117.77,1.03,0.65,7.682,92.75
"E1569.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",129,10,"Niskin; Sterivex 0.22µm filter","95% EtOH","MSC3B",3.1,"1000","Kesten Bozinovic","","0022/08/24 07:10:00",57.26,-134.71018,"2022/08/24 00:00:20",10,1021.7224,11.4047,278.97385,278.9247,6.38222,9.12083,6.38109,9.11922,57.26325,-134.71018,101.67,3.176,3.147,11.405,28.5738,1021.7224,21.708,11.4047,104.241,77.4697,6.4834,8.377,6.6529,9.5077,290.806,297.119,72295,1e-5,0,0.107,0.109,0.107,0.0011,3e-4,6e-4,4e-4,0.0011,0.031,0.0223,0.2141,0,0.0021,0.0029,0.09,0.092,14,"2022/08/24 00:00:20",129,"32RC20220812","RC0083","MSC3B","MCS",3.2,129,10,10,2,44910,"8/24/22 0:00",2022,8,24,"0:00:20",57.2633,-134.7102,867,3.18,11.405,2,28.5738,2,290.81,2,NA,9,1813.84,2,1997.97,2,14.88,2,0.6,2,4.8,2,0.15,2,0.49,2,-2.62,2,7.2,279.78,3.19,2,8.157,293.77
"E1570.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",133,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","MCS5B",546.2,"1000","Kesten Bozinovic","","0022/08/24 14:42:00",57.94,-134.8145,"2022/08/24 06:56:26",1,1029.2859,5.1014,308.98239,309.61734,7.10359,10.15174,7.11819,10.1726,57.93548,-134.8145,560.924,552.046,546.205,5.1456,33.8425,1029.2859,26.7459,5.1014,17.99,91.4051,-0.0591,7.625,1.2779,1.8263,55.586,57.073,19997,0,0,0.132,0.132,0.131,1e-4,2e-4,6e-4,2e-4,1e-4,0.029,0.0969,0,0,0.0021,0.0029,0.089,0.091,14,"2022/08/24 06:56:26",133,"32RC20220812","RC0083","MCS5B","MCS",5.2,133,1,1,2,65301,"8/24/22 6:56",2022,8,24,"6:56:26",57.9355,-134.8145,555,552.05,5.1456,2,33.8425,2,55.59,2,NA,9,2279.72,2,NA,9,75.29,2,2.69,2,36.78,2,0.04,2,0.08,2,NA,9,NA,NA,NA,NA,7.6,60.9
"E1571.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",133,5,"Niskin; Sterivex 0.22µm filter","95% EtOH","MCS5B",75.3,"1000","Kesten Bozinovic","","0022/08/24 14:42:00",57.94,-134.81202,"2022/08/24 07:11:04",5,1025.5291,5.7013,309.24966,309.7649,7.09888,10.145,7.1107,10.16191,57.93825,-134.81202,173.837,76.034,75.316,5.7072,31.9484,1025.5291,25.1774,5.7013,48.208,104.0425,-0.0459,7.805,3.4223,4.8907,149.084,152.838,41075,1e-5,0,0.056,0.055,0.054,0.0013,9e-4,0.001,9e-4,0.0013,0.036,0.0112,0.0147,0.002,0.0025,0.0035,0.108,0.111,14,"2022/08/24 07:11:04",133,"32RC20220812","RC0083","MCS5B","MCS",5.2,133,5,5,2,65305,"8/24/22 7:11",2022,8,24,"7:11:04",57.9383,-134.812,555,76.03,5.7072,2,31.9484,2,149.08,2,NA,9,2133.79,2,2181.12,2,NA,3,NA,3,NA,3,NA,3,NA,3,NA,9,17.3,771.2,1.35,0.85,7.733,153.47
"E1572.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",133,9,"Niskin; Sterivex 0.22µm filter","95% EtOH","MCS5B",3.2,"600","Kesten Bozinovic","filter airlocked, ~600mL filtered","0022/08/24 14:42:00",57.94,-134.8112,"2022/08/24 07:17:38",9,1017.2823,14.8904,268.56192,268.27223,6.11732,8.74226,6.11072,8.73283,57.93979,-134.8112,101.554,3.229,3.199,14.8908,23.6553,1017.2823,17.2678,14.8904,96.969,94.8812,0.8493,8.435,5.9319,8.4773,260.422,264.919,50527,1e-5,0,0.297,0.054,0.053,0.0052,0.0104,0.009,0.009,0.0052,0.038,0.0341,0.0378,0.001,0.0023,0.0033,0.102,0.104,14,"2022/08/24 07:17:38",133,"32RC20220812","RC0083","MCS5B","MCS",5.2,133,9,9,2,65309,"8/24/22 7:17",2022,8,24,"7:17:38",57.9398,-134.8112,555,3.23,14.8908,2,23.6553,2,260.42,2,NA,9,1609.36,2,1778.85,2,7.67,2,0.08,2,NA,9,0.01,2,0.06,2,NA,9,6.8,249.42,3.07,1.9,8.19,263.69
"E1573.NC.RC0083",NA,NA,TRUE,"RC_GOA_2022","RC Alaska OA Cruise 2022",NA,NA,"Sterivex 0.22µm filter","95% EtOH",NA,NA,"1000","Kesten Bozinovic","","0022/08/24 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
