Value	Sample	TerminalTaxa
5202	MP_E1102_SKQ2021	Pseudo_nitzschia delicatissima
457	MP_E1102_SKQ2021	Florenciellales
9	MP_E1102_SKQ2021	Thalassiosira nordenskioeldii
6	MP_E1102_SKQ2021	Thalassiosiraceae
1	MP_E1102_SKQ2021	Thalassiosira sp_ RCC4858
155	MP_E1102_SKQ2021	Levanderina__f__o
36	MP_E1102_SKQ2021	Levanderina__f
20	MP_E1102_SKQ2021	Minidiscus
3	MP_E1102_SKQ2021	Cymatosirales
5	MP_E1102_SKQ2021	Thalassiosira sp_
10	MP_E1102_SKQ2021	Florenciella__f
53	MP_E1102_SKQ2021	Florenciella
16	MP_E1102_SKQ2021	Shimiella gracilenta
6	MP_E1102_SKQ2021	Kareniaceae
2	MP_E1102_SKQ2021	Azadinium dalianense
10	MP_E1102_SKQ2021	Gyrodinium
1	MP_E1102_SKQ2021	Pelagodinium
1	MP_E1102_SKQ2021	Mediophyceae
2	MP_E1102_SKQ2021	Bacillariales
5	MP_E1102_SKQ2021	Azadinium perforatum
42	MP_E1102_SKQ2021	Karlodinium elegans
6	MP_E1102_SKQ2021	Gymnodinium
5	MP_E1102_SKQ2021	Aureococcus__f
196934	MP_E1103_SKQ2021	Unknown
45	MP_E1103_SKQ2021	Peridiniales
9992	MP_E1103_SKQ2021	Gymnodiniales
330	MP_E1103_SKQ2021	Dinophyceae
1	MP_E1103_SKQ2021	Bacterosira sp_ RCC4607
52	MP_E1103_SKQ2021	Prorocentrales
157	MP_E1103_SKQ2021	Environmental Unknown
183	MP_E1103_SKQ2021	Pseudo_nitzschia granii
2250	MP_E1103_SKQ2021	Chaetocerotales
17991	MP_E1103_SKQ2021	Chaetoceros gelidus
21	MP_E1103_SKQ2021	Pseudo_nitzschia pungens
1	MP_E1103_SKQ2021	Pseudo_nitzschia seriata
58	MP_E1103_SKQ2021	Fragilariopsis cylindrus
301	MP_E1103_SKQ2021	Bacillariophyceae
58	MP_E1103_SKQ2021	Pseudo_nitzschia
1568	MP_E1103_SKQ2021	Gyrodinium dominans
5	MP_E1103_SKQ2021	Thalassiosira hyalina
152	MP_E1103_SKQ2021	Fragilariopsis oceanica
4	MP_E1103_SKQ2021	Thalassiosira
5048	MP_E1103_SKQ2021	Pseudo_nitzschia delicatissima
7	MP_E1103_SKQ2021	Florenciellales
15	MP_E1103_SKQ2021	Thalassiosira nordenskioeldii
2	MP_E1103_SKQ2021	Thalassiosiraceae
79	MP_E1103_SKQ2021	Levanderina__f__o
48	MP_E1103_SKQ2021	Levanderina__f
5	MP_E1103_SKQ2021	Fragilariopsis reginae_jahniae
2	MP_E1103_SKQ2021	Gymnodinium aureolum
241794	MP_E1104_SKQ2021	Unknown
134	MP_E1104_SKQ2021	Peridiniales
3	MP_E1104_SKQ2021	Coscinodiscophyceae
13934	MP_E1104_SKQ2021	Gymnodiniales
723	MP_E1104_SKQ2021	Dinophyceae
2	MP_E1104_SKQ2021	Bacterosira sp_ RCC4607
71	MP_E1104_SKQ2021	Prorocentrales
75	MP_E1104_SKQ2021	Environmental Unknown
124	MP_E1104_SKQ2021	Pseudo_nitzschia granii
444	MP_E1104_SKQ2021	Chaetocerotales
17894	MP_E1104_SKQ2021	Chaetoceros gelidus
8	MP_E1104_SKQ2021	Pseudo_nitzschia pungens
18	MP_E1104_SKQ2021	Fragilariopsis cylindrus
75	MP_E1104_SKQ2021	Bacillariophyceae
40	MP_E1104_SKQ2021	Pseudo_nitzschia
1746	MP_E1104_SKQ2021	Gyrodinium dominans
36	MP_E1104_SKQ2021	Fragilariopsis oceanica
4	MP_E1104_SKQ2021	Thalassiosira
3674	MP_E1104_SKQ2021	Pseudo_nitzschia delicatissima
5	MP_E1104_SKQ2021	Florenciellales
2	MP_E1104_SKQ2021	Thalassiosira nordenskioeldii
4	MP_E1104_SKQ2021	Thalassiosira sp_ RCC4858
144	MP_E1104_SKQ2021	Levanderina__f__o
17	MP_E1104_SKQ2021	Levanderina__f
14	MP_E1104_SKQ2021	Shimiella gracilenta
3	MP_E1104_SKQ2021	Kareniaceae
2	MP_E1104_SKQ2021	Karlodinium
142	MP_E1104_SKQ2021	Karlodinium elegans
205218	MP_E1105_SKQ2021	Unknown
88	MP_E1105_SKQ2021	Peridiniales
11332	MP_E1105_SKQ2021	Gymnodiniales
399	MP_E1105_SKQ2021	Dinophyceae
2	MP_E1105_SKQ2021	Bacterosira sp_ RCC4607
3	MP_E1105_SKQ2021	Cylindrotheca closterium
80	MP_E1105_SKQ2021	Prorocentrales
105	MP_E1105_SKQ2021	Environmental Unknown
139	MP_E1105_SKQ2021	Pseudo_nitzschia granii
543	MP_E1105_SKQ2021	Chaetocerotales
12	MP_E1105_SKQ2021	Chaetocerotaceae
27720	MP_E1105_SKQ2021	Chaetoceros gelidus
10	MP_E1105_SKQ2021	Pseudo_nitzschia pungens
19	MP_E1105_SKQ2021	Pseudo_nitzschia seriata
37	MP_E1105_SKQ2021	Fragilariopsis cylindrus
35	MP_E1105_SKQ2021	Bacillariophyceae
70	MP_E1105_SKQ2021	Pseudo_nitzschia
1976	MP_E1105_SKQ2021	Gyrodinium dominans
36	MP_E1105_SKQ2021	Fragilariopsis oceanica
7	MP_E1105_SKQ2021	Thalassiosira
3897	MP_E1105_SKQ2021	Pseudo_nitzschia delicatissima
11	MP_E1105_SKQ2021	Thalassiosira nordenskioeldii
3	MP_E1105_SKQ2021	Chaetoceros cf_ neogracilis clade II
4	MP_E1105_SKQ2021	Thalassiosira sp_ RCC4858
123	MP_E1105_SKQ2021	Levanderina__f__o
20	MP_E1105_SKQ2021	Levanderina__f
8	MP_E1105_SKQ2021	Shimiella gracilenta
1	MP_E1105_SKQ2021	Porosira glacialis
5	MP_E1105_SKQ2021	Kareniaceae
2	MP_E1105_SKQ2021	Asterionellopsis glacialis
1	MP_E1105_SKQ2021	Pelagodinium
90	MP_E1105_SKQ2021	Karlodinium elegans
218344	MP_E1106_SKQ2021	Unknown
143	MP_E1106_SKQ2021	Peridiniales
16445	MP_E1106_SKQ2021	Gymnodiniales
352	MP_E1106_SKQ2021	Dinophyceae
2	MP_E1106_SKQ2021	Bacterosira sp_ RCC4607
31	MP_E1106_SKQ2021	Prorocentrales
134	MP_E1106_SKQ2021	Environmental Unknown
594	MP_E1106_SKQ2021	Pseudo_nitzschia granii
3191	MP_E1106_SKQ2021	Chaetocerotales
10	MP_E1106_SKQ2021	Chaetocerotaceae
14340	MP_E1106_SKQ2021	Chaetoceros gelidus
20	MP_E1106_SKQ2021	Pseudo_nitzschia pungens
5	MP_E1106_SKQ2021	Pseudo_nitzschia seriata
36	MP_E1106_SKQ2021	Fragilariopsis cylindrus
63	MP_E1106_SKQ2021	Bacillariophyceae
268	MP_E1106_SKQ2021	Pseudo_nitzschia
1345	MP_E1106_SKQ2021	Gyrodinium dominans
1	MP_E1106_SKQ2021	Thalassiosira hyalina
17	MP_E1106_SKQ2021	Fragilariopsis oceanica
1	MP_E1106_SKQ2021	Thalassiosira
6329	MP_E1106_SKQ2021	Pseudo_nitzschia delicatissima
7	MP_E1106_SKQ2021	Florenciellales
7	MP_E1106_SKQ2021	Thalassiosira nordenskioeldii
2	MP_E1106_SKQ2021	Thalassiosira sp_ RCC4858
117	MP_E1106_SKQ2021	Levanderina__f__o
15	MP_E1106_SKQ2021	Levanderina__f
8	MP_E1106_SKQ2021	Shimiella gracilenta
2	MP_E1106_SKQ2021	Kareniaceae
36	MP_E1106_SKQ2021	Karlodinium elegans
6	MP_E1106_SKQ2021	Pseudo_nitzschia pseudodelicatissima
205792	MP_E1107_SKQ2021	Unknown
169	MP_E1107_SKQ2021	Peridiniales
13073	MP_E1107_SKQ2021	Gymnodiniales
406	MP_E1107_SKQ2021	Dinophyceae
11	MP_E1107_SKQ2021	Bacterosira sp_ RCC4607
102	MP_E1107_SKQ2021	Prorocentrales
51	MP_E1107_SKQ2021	Environmental Unknown
518	MP_E1107_SKQ2021	Pseudo_nitzschia granii
1676	MP_E1107_SKQ2021	Chaetocerotales
7	MP_E1107_SKQ2021	Chaetocerotaceae
16285	MP_E1107_SKQ2021	Chaetoceros gelidus
8	MP_E1107_SKQ2021	Pseudo_nitzschia pungens
7	MP_E1107_SKQ2021	Pseudo_nitzschia seriata
28	MP_E1107_SKQ2021	Fragilariopsis cylindrus
73	MP_E1107_SKQ2021	Bacillariophyceae
169	MP_E1107_SKQ2021	Pseudo_nitzschia
1320	MP_E1107_SKQ2021	Gyrodinium dominans
12	MP_E1107_SKQ2021	Fragilariopsis oceanica
8	MP_E1107_SKQ2021	Thalassiosira
6834	MP_E1107_SKQ2021	Pseudo_nitzschia delicatissima
12	MP_E1107_SKQ2021	Florenciellales
2	MP_E1107_SKQ2021	Thalassiosira nordenskioeldii
2	MP_E1107_SKQ2021	Thalassiosiraceae
75	MP_E1107_SKQ2021	Levanderina__f__o
20	MP_E1107_SKQ2021	Levanderina__f
1	MP_E1107_SKQ2021	Thalassiosira sp_
5	MP_E1107_SKQ2021	Shimiella gracilenta
9	MP_E1107_SKQ2021	Kareniaceae
2	MP_E1107_SKQ2021	Asterionellopsis glacialis
56	MP_E1107_SKQ2021	Karlodinium elegans
246444	MP_E1108_SKQ2021	Unknown
83	MP_E1108_SKQ2021	Peridiniales
14310	MP_E1108_SKQ2021	Gymnodiniales
674	MP_E1108_SKQ2021	Dinophyceae
8	MP_E1108_SKQ2021	Bacterosira sp_ RCC4607
69	MP_E1108_SKQ2021	Prorocentrales
76	MP_E1108_SKQ2021	Environmental Unknown
450	MP_E1108_SKQ2021	Pseudo_nitzschia granii
1620	MP_E1108_SKQ2021	Chaetocerotales
9	MP_E1108_SKQ2021	Chaetocerotaceae
18572	MP_E1108_SKQ2021	Chaetoceros gelidus
42	MP_E1108_SKQ2021	Pseudo_nitzschia pungens
5	MP_E1108_SKQ2021	Pseudo_nitzschia seriata
3	MP_E1108_SKQ2021	Fragilariopsis cylindrus
3	MP_E1108_SKQ2021	Prorocentrum
17	MP_E1108_SKQ2021	Bacillariophyceae
133	MP_E1108_SKQ2021	Pseudo_nitzschia
1527	MP_E1108_SKQ2021	Gyrodinium dominans
2	MP_E1108_SKQ2021	Fragilariopsis oceanica
6	MP_E1108_SKQ2021	Thalassiosira
5750	MP_E1108_SKQ2021	Pseudo_nitzschia delicatissima
5	MP_E1108_SKQ2021	Florenciellales
1	MP_E1108_SKQ2021	Thalassiosira nordenskioeldii
5	MP_E1108_SKQ2021	Thalassiosira sp_ RCC4858
101	MP_E1108_SKQ2021	Levanderina__f__o
15	MP_E1108_SKQ2021	Levanderina__f
10	MP_E1108_SKQ2021	Shimiella gracilenta
1	MP_E1108_SKQ2021	Shionodiscus sp_ IAL_2014
6	MP_E1108_SKQ2021	Kareniaceae
116	MP_E1108_SKQ2021	Karlodinium elegans
220293	MP_E1109_SKQ2021	Unknown
382	MP_E1109_SKQ2021	Peridiniales
15474	MP_E1109_SKQ2021	Gymnodiniales
1690	MP_E1109_SKQ2021	Dinophyceae
19	MP_E1109_SKQ2021	Bacterosira sp_ RCC4607
116	MP_E1109_SKQ2021	Prorocentrales
1020	MP_E1109_SKQ2021	Environmental Unknown
57	MP_E1109_SKQ2021	Pseudo_nitzschia granii
2369	MP_E1109_SKQ2021	Chaetocerotales
17177	MP_E1109_SKQ2021	Chaetoceros gelidus
15	MP_E1109_SKQ2021	Pseudo_nitzschia pungens
5	MP_E1109_SKQ2021	Fragilariopsis cylindrus
42	MP_E1109_SKQ2021	Bacillariophyceae
42	MP_E1109_SKQ2021	Pseudo_nitzschia
1631	MP_E1109_SKQ2021	Gyrodinium dominans
8	MP_E1109_SKQ2021	Fragilariopsis oceanica
31	MP_E1109_SKQ2021	Thalassiosira
2961	MP_E1109_SKQ2021	Pseudo_nitzschia delicatissima
7	MP_E1109_SKQ2021	Florenciellales
8	MP_E1109_SKQ2021	Thalassiosira nordenskioeldii
7	MP_E1109_SKQ2021	Thalassiosira sp_ RCC4858
89	MP_E1109_SKQ2021	Levanderina__f__o
43	MP_E1109_SKQ2021	Levanderina__f
7	MP_E1109_SKQ2021	Florenciella
5	MP_E1109_SKQ2021	Shimiella gracilenta
4	MP_E1109_SKQ2021	Porosira glacialis
13	MP_E1109_SKQ2021	Kareniaceae
1	MP_E1109_SKQ2021	Thalassiosira bioculata
1	MP_E1109_SKQ2021	Bacillariales
3	MP_E1109_SKQ2021	Karlodinium elegans
2	MP_E1109_SKQ2021	Chaetoceros cf_ neogracilis clade III
241616	MP_E1110_SKQ2021	Unknown
82	MP_E1110_SKQ2021	Peridiniales
15123	MP_E1110_SKQ2021	Gymnodiniales
2613	MP_E1110_SKQ2021	Dinophyceae
62	MP_E1110_SKQ2021	Prorocentrales
207	MP_E1110_SKQ2021	Environmental Unknown
3	MP_E1110_SKQ2021	Pseudo_nitzschia granii
825	MP_E1110_SKQ2021	Chaetocerotales
30414	MP_E1110_SKQ2021	Chaetoceros gelidus
51	MP_E1110_SKQ2021	Pseudo_nitzschia pungens
2	MP_E1110_SKQ2021	Pseudo_nitzschia seriata
6	MP_E1110_SKQ2021	Fragilariopsis cylindrus
31	MP_E1110_SKQ2021	Prorocentrum
35	MP_E1110_SKQ2021	Bacillariophyceae
23	MP_E1110_SKQ2021	Pseudo_nitzschia
2315	MP_E1110_SKQ2021	Gyrodinium dominans
1	MP_E1110_SKQ2021	Chaetoceros
5	MP_E1110_SKQ2021	Thalassiosira hyalina
5	MP_E1110_SKQ2021	Fragilariopsis oceanica
15	MP_E1110_SKQ2021	Thalassiosira
2323	MP_E1110_SKQ2021	Pseudo_nitzschia delicatissima
42	MP_E1110_SKQ2021	Florenciellales
5	MP_E1110_SKQ2021	Thalassiosira nordenskioeldii
1	MP_E1110_SKQ2021	Thalassiosira sp_ RCC4858
131	MP_E1110_SKQ2021	Levanderina__f__o
34	MP_E1110_SKQ2021	Levanderina__f
4	MP_E1110_SKQ2021	Minidiscus
2	MP_E1110_SKQ2021	Cymatosirales
4	MP_E1110_SKQ2021	Florenciella__f
17	MP_E1110_SKQ2021	Florenciella
24	MP_E1110_SKQ2021	Shimiella gracilenta
6	MP_E1110_SKQ2021	Kareniaceae
1	MP_E1110_SKQ2021	Karlodinium veneficum
2	MP_E1110_SKQ2021	Asterionellopsis glacialis
48	MP_E1110_SKQ2021	Karlodinium elegans
5	MP_E1110_SKQ2021	Corethron hystrix
192981	MP_E1111_SKQ2021	Unknown
48	MP_E1111_SKQ2021	Peridiniales
11	MP_E1111_SKQ2021	Coscinodiscophyceae
16198	MP_E1111_SKQ2021	Gymnodiniales
2530	MP_E1111_SKQ2021	Dinophyceae
8	MP_E1111_SKQ2021	Bacterosira sp_ RCC4607
59	MP_E1111_SKQ2021	Prorocentrales
215	MP_E1111_SKQ2021	Environmental Unknown
6	MP_E1111_SKQ2021	Pseudo_nitzschia granii
508	MP_E1111_SKQ2021	Chaetocerotales
27758	MP_E1111_SKQ2021	Chaetoceros gelidus
96	MP_E1111_SKQ2021	Pseudo_nitzschia pungens
4	MP_E1111_SKQ2021	Thalassiosirales
26	MP_E1111_SKQ2021	Pseudo_nitzschia seriata
8	MP_E1111_SKQ2021	Fragilariopsis cylindrus
31	MP_E1111_SKQ2021	Prorocentrum
123	MP_E1111_SKQ2021	Bacillariophyceae
46	MP_E1111_SKQ2021	Pseudo_nitzschia
2376	MP_E1111_SKQ2021	Gyrodinium dominans
7	MP_E1111_SKQ2021	Thalassiosira hyalina
105	MP_E1111_SKQ2021	Fragilariopsis oceanica
23	MP_E1111_SKQ2021	Thalassiosira
3363	MP_E1111_SKQ2021	Pseudo_nitzschia delicatissima
102	MP_E1111_SKQ2021	Florenciellales
5	MP_E1111_SKQ2021	Thalassiosira nordenskioeldii
3	MP_E1111_SKQ2021	Chaetoceros cf_ neogracilis clade II
1	MP_E1111_SKQ2021	Thalassiosira sp_ RCC4858
123	MP_E1111_SKQ2021	Levanderina__f__o
5	MP_E1111_SKQ2021	Levanderina__f
5	MP_E1111_SKQ2021	Minidiscus
2	MP_E1111_SKQ2021	Cymatosirales
5	MP_E1111_SKQ2021	Florenciella
35	MP_E1111_SKQ2021	Shimiella gracilenta
2	MP_E1111_SKQ2021	Asterionellopsis glacialis
3	MP_E1111_SKQ2021	Karlodinium
3	MP_E1111_SKQ2021	Thalassiosira bioculata
83	MP_E1111_SKQ2021	Karlodinium elegans
205244	MP_E1112_SKQ2021	Unknown
147	MP_E1112_SKQ2021	Peridiniales
3	MP_E1112_SKQ2021	Coscinodiscophyceae
22607	MP_E1112_SKQ2021	Gymnodiniales
975	MP_E1112_SKQ2021	Dinophyceae
18	MP_E1112_SKQ2021	Bacterosira sp_ RCC4607
7	MP_E1112_SKQ2021	Cylindrotheca closterium
1215	MP_E1112_SKQ2021	Prorocentrales
262	MP_E1112_SKQ2021	Environmental Unknown
26	MP_E1112_SKQ2021	Pseudo_nitzschia granii
807	MP_E1112_SKQ2021	Chaetocerotales
2486	MP_E1112_SKQ2021	Chaetoceros gelidus
54	MP_E1112_SKQ2021	Pseudo_nitzschia pungens
6	MP_E1112_SKQ2021	Thalassiosirales
42	MP_E1112_SKQ2021	Fragilariopsis cylindrus
137	MP_E1112_SKQ2021	Bacillariophyceae
31	MP_E1112_SKQ2021	Pseudo_nitzschia
1475	MP_E1112_SKQ2021	Gyrodinium dominans
1	MP_E1112_SKQ2021	Chaetoceros
107	MP_E1112_SKQ2021	Fragilariopsis oceanica
6	MP_E1112_SKQ2021	Thalassiosira
6014	MP_E1112_SKQ2021	Pseudo_nitzschia delicatissima
61	MP_E1112_SKQ2021	Florenciellales
7	MP_E1112_SKQ2021	Thalassiosira nordenskioeldii
2	MP_E1112_SKQ2021	Thalassiosiraceae
15	MP_E1112_SKQ2021	Levanderina__f__o
10	MP_E1112_SKQ2021	Levanderina__f
48	MP_E1112_SKQ2021	Thalassiosira sp_
2	MP_E1112_SKQ2021	Kareniaceae
1	MP_E1112_SKQ2021	Fragilariopsis
2	MP_E1112_SKQ2021	Pelagodinium
9	MP_E1112_SKQ2021	Bacillariales
197571	MP_E1113_SKQ2021	Unknown
211	MP_E1113_SKQ2021	Peridiniales
6	MP_E1113_SKQ2021	Coscinodiscophyceae
36909	MP_E1113_SKQ2021	Gymnodiniales
15335	MP_E1113_SKQ2021	Dinophyceae
526	MP_E1113_SKQ2021	Prorocentrales
63	MP_E1113_SKQ2021	Environmental Unknown
37	MP_E1113_SKQ2021	Chaetocerotales
1669	MP_E1113_SKQ2021	Chaetoceros gelidus
128	MP_E1113_SKQ2021	Pseudo_nitzschia pungens
6	MP_E1113_SKQ2021	Fragilariopsis cylindrus
28	MP_E1113_SKQ2021	Prorocentrum
95	MP_E1113_SKQ2021	Pseudo_nitzschia
808	MP_E1113_SKQ2021	Gyrodinium dominans
2	MP_E1113_SKQ2021	Fragilariopsis oceanica
6752	MP_E1113_SKQ2021	Pseudo_nitzschia delicatissima
276	MP_E1113_SKQ2021	Florenciellales
4	MP_E1113_SKQ2021	Thalassiosiraceae
37	MP_E1113_SKQ2021	Levanderina__f__o
26	MP_E1113_SKQ2021	Levanderina__f
13	MP_E1113_SKQ2021	Minidiscus
4	MP_E1113_SKQ2021	Cymatosirales
28	MP_E1113_SKQ2021	Florenciella__f
2	MP_E1113_SKQ2021	Shimiella gracilenta
3	MP_E1113_SKQ2021	Tovelliaceae
1	MP_E1113_SKQ2021	Gyrodinium
12	MP_E1113_SKQ2021	Pelagodinium
11	MP_E1113_SKQ2021	Azadinium perforatum
5	MP_E1113_SKQ2021	Karlodinium elegans
160319	MP_E1114_SKQ2021	Unknown
102	MP_E1114_SKQ2021	Peridiniales
20	MP_E1114_SKQ2021	Coscinodiscophyceae
31240	MP_E1114_SKQ2021	Gymnodiniales
13612	MP_E1114_SKQ2021	Dinophyceae
1	MP_E1114_SKQ2021	Bacterosira sp_ RCC4607
495	MP_E1114_SKQ2021	Prorocentrales
74	MP_E1114_SKQ2021	Environmental Unknown
2	MP_E1114_SKQ2021	Minidiscus trioculatus
34	MP_E1114_SKQ2021	Chaetocerotales
1432	MP_E1114_SKQ2021	Chaetoceros gelidus
111	MP_E1114_SKQ2021	Pseudo_nitzschia pungens
4	MP_E1114_SKQ2021	Fragilariopsis cylindrus
61	MP_E1114_SKQ2021	Prorocentrum
5	MP_E1114_SKQ2021	Bacillariophyceae
82	MP_E1114_SKQ2021	Pseudo_nitzschia
509	MP_E1114_SKQ2021	Gyrodinium dominans
1	MP_E1114_SKQ2021	Thalassiosira hyalina
1	MP_E1114_SKQ2021	Fragilariopsis oceanica
6389	MP_E1114_SKQ2021	Pseudo_nitzschia delicatissima
210	MP_E1114_SKQ2021	Florenciellales
9	MP_E1114_SKQ2021	Thalassiosiraceae
49	MP_E1114_SKQ2021	Levanderina__f__o
19	MP_E1114_SKQ2021	Levanderina__f
21	MP_E1114_SKQ2021	Minidiscus
17	MP_E1114_SKQ2021	Florenciella
3	MP_E1114_SKQ2021	Shimiella gracilenta
2	MP_E1114_SKQ2021	Karlodinium veneficum
5	MP_E1114_SKQ2021	Pelagodinium
1	MP_E1114_SKQ2021	Thalassiosira bioculata
8	MP_E1114_SKQ2021	Azadinium perforatum
20	MP_E1114_SKQ2021	Karlodinium elegans
1	MP_E1114_SKQ2021	Biecheleriaceae
317	MP_E1115_SKQ2021	Unknown
85	MP_E1115_SKQ2021	Gymnodiniales
7	MP_E1115_SKQ2021	Dinophyceae
3	MP_E1115_SKQ2021	Prorocentrales
15	MP_E1115_SKQ2021	Chaetoceros gelidus
2	MP_E1115_SKQ2021	Gyrodinium dominans
47	MP_E1115_SKQ2021	Pseudo_nitzschia delicatissima
184036	MP_E1116_SKQ2021	Unknown
277	MP_E1116_SKQ2021	Peridiniales
30	MP_E1116_SKQ2021	Coscinodiscophyceae
50694	MP_E1116_SKQ2021	Gymnodiniales
20194	MP_E1116_SKQ2021	Dinophyceae
3	MP_E1116_SKQ2021	Bacterosira sp_ RCC4607
5	MP_E1116_SKQ2021	Cylindrotheca closterium
985	MP_E1116_SKQ2021	Prorocentrales
126	MP_E1116_SKQ2021	Environmental Unknown
35	MP_E1116_SKQ2021	Chaetocerotales
2148	MP_E1116_SKQ2021	Chaetoceros gelidus
463	MP_E1116_SKQ2021	Pseudo_nitzschia pungens
26	MP_E1116_SKQ2021	Prorocentrum
174	MP_E1116_SKQ2021	Pseudo_nitzschia
389	MP_E1116_SKQ2021	Gyrodinium dominans
1	MP_E1116_SKQ2021	Thalassiosira
13297	MP_E1116_SKQ2021	Pseudo_nitzschia delicatissima
186	MP_E1116_SKQ2021	Florenciellales
8	MP_E1116_SKQ2021	Thalassiosiraceae
67	MP_E1116_SKQ2021	Levanderina__f__o
23	MP_E1116_SKQ2021	Levanderina__f
15	MP_E1116_SKQ2021	Minidiscus
1	MP_E1116_SKQ2021	Florenciella__f
10	MP_E1116_SKQ2021	Florenciella
4	MP_E1116_SKQ2021	Shimiella gracilenta
36	MP_E1116_SKQ2021	Gyrodinium
15	MP_E1116_SKQ2021	Pelagodinium
2	MP_E1116_SKQ2021	Heterocapsa
2	MP_E1116_SKQ2021	Thalassiosira bioculata
2	MP_E1116_SKQ2021	Rhaponeidales
6	MP_E1116_SKQ2021	Azadinium perforatum
11	MP_E1116_SKQ2021	Karlodinium elegans
4	MP_E1116_SKQ2021	Biecheleriaceae
5	MP_E1116_SKQ2021	Phaeophyceae
203781	MP_E1117_SKQ2021	Unknown
278	MP_E1117_SKQ2021	Peridiniales
19	MP_E1117_SKQ2021	Coscinodiscophyceae
54478	MP_E1117_SKQ2021	Gymnodiniales
23519	MP_E1117_SKQ2021	Dinophyceae
1220	MP_E1117_SKQ2021	Prorocentrales
146	MP_E1117_SKQ2021	Environmental Unknown
54	MP_E1117_SKQ2021	Chaetocerotales
1896	MP_E1117_SKQ2021	Chaetoceros gelidus
507	MP_E1117_SKQ2021	Pseudo_nitzschia pungens
22	MP_E1117_SKQ2021	Prorocentrum
17	MP_E1117_SKQ2021	Bacillariophyceae
190	MP_E1117_SKQ2021	Pseudo_nitzschia
417	MP_E1117_SKQ2021	Gyrodinium dominans
16	MP_E1117_SKQ2021	Fragilariopsis oceanica
12033	MP_E1117_SKQ2021	Pseudo_nitzschia delicatissima
327	MP_E1117_SKQ2021	Florenciellales
131	MP_E1117_SKQ2021	Levanderina__f__o
33	MP_E1117_SKQ2021	Levanderina__f
25	MP_E1117_SKQ2021	Minidiscus
2	MP_E1117_SKQ2021	Suessiales
22	MP_E1117_SKQ2021	Florenciella__f
1	MP_E1117_SKQ2021	Shimiella gracilenta
19	MP_E1117_SKQ2021	Gyrodinium
18	MP_E1117_SKQ2021	Pelagodinium
1	MP_E1117_SKQ2021	Karlodinium
3	MP_E1117_SKQ2021	Mediophyceae
2	MP_E1117_SKQ2021	Bacillariales
16	MP_E1117_SKQ2021	Azadinium perforatum
13	MP_E1117_SKQ2021	Karlodinium elegans
2	MP_E1117_SKQ2021	Gymnodinium aureolum
6	MP_E1117_SKQ2021	Biecheleriaceae
165577	MP_E1118_SKQ2021	Unknown
236	MP_E1118_SKQ2021	Peridiniales
2	MP_E1118_SKQ2021	Coscinodiscophyceae
52759	MP_E1118_SKQ2021	Gymnodiniales
2138	MP_E1118_SKQ2021	Dinophyceae
14	MP_E1118_SKQ2021	Bacterosira sp_ RCC4607
10875	MP_E1118_SKQ2021	Prorocentrales
106	MP_E1118_SKQ2021	Environmental Unknown
523	MP_E1118_SKQ2021	Chaetocerotales
1914	MP_E1118_SKQ2021	Chaetoceros gelidus
114	MP_E1118_SKQ2021	Pseudo_nitzschia pungens
9	MP_E1118_SKQ2021	Pseudo_nitzschia seriata
305	MP_E1118_SKQ2021	Fragilariopsis cylindrus
2	MP_E1118_SKQ2021	Prorocentrum
18	MP_E1118_SKQ2021	Bacillariophyceae
217	MP_E1118_SKQ2021	Pseudo_nitzschia
970	MP_E1118_SKQ2021	Gyrodinium dominans
4	MP_E1118_SKQ2021	Chaetoceros
30	MP_E1118_SKQ2021	Thalassiosira hyalina
193	MP_E1118_SKQ2021	Fragilariopsis oceanica
32	MP_E1118_SKQ2021	Thalassiosira
27230	MP_E1118_SKQ2021	Pseudo_nitzschia delicatissima
10	MP_E1118_SKQ2021	Florenciellales
89	MP_E1118_SKQ2021	Levanderina__f__o
18	MP_E1118_SKQ2021	Levanderina__f
2	MP_E1118_SKQ2021	Minidiscus
18	MP_E1118_SKQ2021	Thalassiosira sp_
4	MP_E1118_SKQ2021	Porosira glacialis
4	MP_E1118_SKQ2021	Pelagodinium
11	MP_E1118_SKQ2021	Azadinium perforatum
6	MP_E1118_SKQ2021	Prorocentrum criophilum
143848	MP_E1119_SKQ2021	Unknown
130	MP_E1119_SKQ2021	Peridiniales
17	MP_E1119_SKQ2021	Coscinodiscophyceae
67653	MP_E1119_SKQ2021	Gymnodiniales
16216	MP_E1119_SKQ2021	Dinophyceae
427	MP_E1119_SKQ2021	Prorocentrales
162	MP_E1119_SKQ2021	Environmental Unknown
22	MP_E1119_SKQ2021	Pseudo_nitzschia granii
61	MP_E1119_SKQ2021	Chaetocerotales
1136	MP_E1119_SKQ2021	Chaetoceros gelidus
715	MP_E1119_SKQ2021	Pseudo_nitzschia pungens
2	MP_E1119_SKQ2021	Pseudo_nitzschia seriata
3	MP_E1119_SKQ2021	Fragilariopsis cylindrus
35	MP_E1119_SKQ2021	Prorocentrum
448	MP_E1119_SKQ2021	Pseudo_nitzschia
489	MP_E1119_SKQ2021	Gyrodinium dominans
45755	MP_E1119_SKQ2021	Pseudo_nitzschia delicatissima
353	MP_E1119_SKQ2021	Florenciellales
5	MP_E1119_SKQ2021	Thalassiosiraceae
52	MP_E1119_SKQ2021	Levanderina__f__o
6	MP_E1119_SKQ2021	Levanderina__f
