ASV	Multi_taxID_entry	USED
ASV_28099	2464749, 2137134, 2137127;2137133;2137134	FALSE
ASV_28126	136139, 113644;136139	FALSE
ASV_28156	2168654, 2168522;2168526;2168528;2168531;2168622, 2168510	FALSE
ASV_28161	1893352, 1893350;1893354;1893360, 1893363	FALSE
ASV_2820	2285064;2285065, 1887693	FALSE
ASV_28216	2065307, 3375943, 565288, 1477121, 1861855, 981404, 544909;565288;747254;864826;864827	FALSE
ASV_28242	257860, 2305476, 257860;2305476	FALSE
ASV_28281	172567, 6678;164412, 164412	FALSE
ASV_28301	1877807, 1877889;1878734;1878746, 1875667	FALSE
ASV_28323	2709532, 2709530, 2709528, 2709526, 2709523, 2709522;2709533, 2709513;2709525;2709527;2709531	FALSE
ASV_28325	254362, 254362;842173	FALSE
ASV_28379	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_28392	2581011;2581012	TRUE
ASV_28479	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_28564	1968193;2259401	TRUE
ASV_28580	1900193, 1900211;1900214, 1900192;1900199;1900200;1900201;1900203;1900206;1900212;1900218;1900219;1900220;1900223	FALSE
ASV_28640	90936;859642;859643, 859642, 90936	FALSE
ASV_2867	2394313, 2324751;2394979	FALSE
ASV_28728	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_28771	30945, 382953, 30945;382953	FALSE
ASV_28778	1881743;2548696	TRUE
ASV_28788	921181;1103063	TRUE
ASV_28826	2547802, 2332881;2332890	FALSE
ASV_28837	2854569, 2849370, 2849329, 2849328, 2849327, 2854489, 2849325, 2849324, 2849322;2849323;2849326	FALSE
ASV_28840	2084022;2084023	TRUE
ASV_28929	1251580, 1251580;2332348;2332349;2332361	FALSE
ASV_28999	2977764;2977769	TRUE
ASV_290	1104144, 1129703, 710635;831534;1104144;1129703	FALSE
ASV_29005	835098;1102128	TRUE
ASV_29093	2005325, 2005329, 2005327, 2005325;2005327	FALSE
ASV_29167	2503668, 2503651;2503652;2503653;2503654;2503655;2503656;2503657;2503658;2503659;2503660;2503661;2503662;2503663;2503664;2503665;2503666;2503669;2503670	FALSE
ASV_29310	6116, 6116;2834557	FALSE
ASV_29339	2339874, 1725454, 1887280;2328013;2328014;2328023	FALSE
ASV_29392	2259116, 160012;2259116	FALSE
ASV_29402	2653606, 869194;2653605, 869194;2653604;2653608, 869194	FALSE
ASV_29456	112027;120407	TRUE
ASV_2949	611546;879761;1790284, 879761	FALSE
ASV_295	2554787;2554789	TRUE
ASV_29501	1072791;2754165	TRUE
ASV_29514	4768;112030, 4768	FALSE
ASV_29715	7202, 7202;1596831	FALSE
ASV_29744	90936, 90936;859642, 358089	FALSE
ASV_29834	176825, 152947;326039;1169566, 2651549	FALSE
ASV_29940	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_3001	4768;112030	TRUE
ASV_30058	2517531;2517532;2517535	TRUE
ASV_30070	2447689;2447690;2679868	TRUE
ASV_30109	1714609, 1714607;1714608;1714610;1714611, 743461	FALSE
ASV_30128	40077, 1139636, 2697223, 40077;832945;994014;1139636;2697223	FALSE
