x	MP_E611_1B_WCOA21	MP_E614_WCOA21	MP_E619_WCOA21	MP_E624_WCOA21	MP_E645_WCOA21	MP_E668_WCOA21	MP_E671_WCOA21	MP_E678_WCOA21	MP_E697_WCOA21	MP_E731_WCOA21	MP_E754_WCOA21	MP_E777_WCOA21	MP_E782_WCOA21	MP_E786_WCOA21	MP_E790_WCOA21	MP_E806_1B_WCOA21	MP_E815_WCOA21	MP_E820_WCOA21	MP_E828_WCOA21	MP_E834_WCOA21	MP_E882_1B_WCOA21	MP_E888_WCOA21	MP_E893_WCOA21	MP_E897_WCOA21	MP_E902_1B_WCOA21	MP_E969_1T_NA128	MP_E970_1T_NA128	MP_E971_1T_NA128	MP_E972_1T_NA128	MP_E973_1T_NA128	MP_E977_2T_NA128	MP_E978_2T_NA128	MP_E979_1T_NA128	MP_E980_1T_NA128	MP_E985_1T_NA128	MP_E991_1T_NA128	MP_E994_2T_NA128	MP_E995_1T_NA128	MP_E996_1T_NA128	MP_E1005_1T_NA128	MP_E1011_2T_NA128	MP_E1012_1T_NA128	MP_E1013_1T_NA128	MP_E1014_1T_NA128	MP_E1015_1T_NA128	MP_E1020_1T_NA128	MP_E1021_1T_NA128	MP_E1022_1T_NA128	MP_E1024_1T_NA128	MP_E1025_1T_NA128	MP_E1623_1B_Chaba22	MP_E1624_1B_Chaba22	MP_E1625_1B_Chaba22	MP_E1626_1B_Chaba22	MP_E1627_1B_Chaba22	MP_E1631_Chaba22	MP_E1632_Chaba22	MP_E1634_Chaba22	MP_E1635_Chaba22	MP_E1637_Chaba22	MP_E2084_SKQ23_12S	MP_E2090_SKQ23_12S	MP_E2097_SKQ23_12S	MP_E2138_1T_QiavacTest	MP_E2138_2T_QiavacTest	MP_E2139_1T_QiavacTest	MP_E2139_2T_QiavacTest	MP_E2139_3T_QiavacTest	MP_E2139_4T_QiavacTest	MP_E2140_Kotzebue23	MP_E2141_Kotzebue23	MP_POSITIVE
ASV_10120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	7	154	39	44	0	0	0	0	0	0	0	0	0	1	0	7568	444	94	2724	677	9	279	77	0	0	45	11	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10122	0	0	392	2622	0	256	1200	266	133	0	793	192	0	19208	310	109	1622	489	743	4	607	788	1116	10	475	538	586	260	557	31	89	399	0	0	101	32	386	409	291	617	0	89	249	47	7	10	0	0	0	0	307	1407	291	143	1654	198	510	720	950	51	0	0	0	0	0	11	0	0	0	674	5	0
ASV_10123	25	0	4	0	0	40	0	0	0	113	0	45	10	0	0	0	32	0	0	0	0	0	0	0	0	35	0	0	3	0	0	0	0	0	0	0	2	1	7	4	0	0	0	21	0	0	71	8	0	0	0	0	0	4	0	0	11	0	0	0	82	0	27	0	0	0	0	0	0	0	0	0
ASV_10126	0	0	0	0	0	153	0	0	529	0	0	759	240	0	0	0	0	1	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	1153	312	0	0	8	0	0	0	0	0	0	0	0	0	124	130	10	0	0	494	0	0	196	5	88	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10129	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	106	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10130	0	92	138	0	0	332	126	112	101	0	83	194	0	279	510	15	55	43	64	0	147	0	0	10	0	317	272	530	149	77	25	140	122	501	0	0	25	24	14	304	71	259	335	95	24	166	0	72	0	110	0	10	11	145	202	0	104	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0
ASV_10131	0	0	136	355	0	51	193	96	39	0	78	128	0	742	512	4	154	156	126	0	201	113	206	6	0	128	401	261	385	112	92	89	15	0	0	213	174	480	320	110	13	96	41	57	48	0	33	9	0	939	103	1292	1213	88	1594	198	81	251	84	162	0	41	0	0	0	0	0	0	0	0	0	0
ASV_10132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	836	0	0	0	0	0	0	0	0	0	0	0	0	21	17	0	0	0	267	0	0	0	0	0	0	88	0	121	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0
ASV_10134	0	26	96	0	0	0	0	13	0	547	17	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	13	0	0	15	64	0	0	0	10	5	0	0	73	31	32	0	7	41	17	0	0	0	16	0	0	26	5	1	56	0	37	0	0	22	21	1	8	0	0	1	82	456	0
ASV_10135	0	54	0	0	0	62	0	0	79	0	0	0	51	0	0	0	0	0	3	0	0	0	0	0	0	0	0	17	0	0	6	51	0	0	0	0	0	1	0	10	0	25	13	23	27	47	147	21	0	0	6	0	0	0	0	0	0	0	16	0	0	0	26	617	356	493	143	596	251	51	31	0
ASV_10136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	6	45	28	65	16	21	0	0
ASV_10137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	21	23	4	18	7	0	3	0
ASV_10139	4538	2012	606	1084	0	492	451	1266	1427	0	1365	0	216	186	704	89	1167	903	1964	0	152	0	6969	70	225	205	36	100	0	0	37	0	0	113	2118	215	1	10	3	0	29	228	93	158	10	64	144	0	0	144	82	204	283	415	832	0	18	0	0	0	0	0	117	3254	2936	4128	3197	3411	2807	15207	4756	0
ASV_1014	0	0	0	0	0	7420	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38916	0	17	0	11057	146218	135	110	303	46713	0	0	49	10	0	246778	15522	97	23665	17777	23722	2843	92618	0	0	329	3085	117	43	107	54	30	309	4057	23	239	531	10428	0	0	0	0	0	0	0	0	0
ASV_10140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	0	1	0	8	160	4	0
ASV_10143	0	60	0	118	196	377	12	133	160	4128	50	323	795	158	730	0	418	282	205	44	56	0	258	15	0	23	81	0	18	0	0	55	39	614	0	75	864	1249	998	972	95	180	93	24	33	28	138	0	55	0	270	84	4103	721	130	1197	355	414	614	465	188	0	0	0	0	0	3	0	0	137	463	0
ASV_10144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	178	66	20	14	7	12	13	182	103	0
ASV_10145	4031	76067	87360	120948	27150	12958	5443	26897	60385	29779	9976	3868	85766	64852	170115	12158	7182	215623	8646	4594	58676	6958	16441	544178	399654	3296	5480	7624	5065	1214	1831	4298	4416	14820	27088	191253	178	274	398	1881	861	837	28568	614	148	301	17479	251	2834	44713	1118	7903	13	3875	2251	171	1191	0	319	39	0	0	0	0	2	2	0	0	0	8	0	1
ASV_10146	0	140	62	0	211	0	0	16	253	0	0	0	158	606	129	0	43	26	56	0	0	1697	178	27	33	85	16	228	37	163	456	350	94	717	158	174	0	0	5	0	16	163	73	145	16	52	28	38	0	134	0	4	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
ASV_10148	0	0	0	258	0	0	58	0	0	0	0	0	0	0	0	0	998	304	671	41	0	0	209	72	0	0	47	78	28	260	88	39	89	0	0	0	38	90	76	164	26	68	47	61	29	43	0	28	0	122	410	544	0	499	682	22	461	41	229	13	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10149	1691	1588	894	3133	1253	1555	2296	4127	1378	5617	2736	1656	1582	1489	1639	205	2917	2113	3125	237	2992	578	2026	480	406	9381	4649	5096	3049	3487	2225	3921	407	2289	1622	1582	19896	18582	16889	11737	1347	5000	2622	4856	657	2156	3579	1603	939	3249	6975	7734	3190	4559	7935	7949	5727	9404	7596	8897	100	492	1773	2309	943	1177	327	2100	768	1167	254	5
ASV_10151	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10153	1853	0	68	76	0	1997	0	27	334	0	0	0	0	0	0	21	92	4	0	34	40	0	0	0	60	0	0	0	0	37	0	46	19	197	0	56	0	0	0	0	19	0	26	20	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10157	413	0	41	46	0	0	666	308	0	0	481	347	0	0	0	36	0	611	713	0	307	0	2131	25	53	30	0	71	0	0	61	29	0	0	0	0	278	259	300	5165	6	151	75	0	8	35	32	4	0	108	2995	16	271	3877	1128	165	2150	146	1922	412	0	111	268	2	0	0	0	0	0	17	0	0
ASV_1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	1770	0	78	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10167	0	0	301	0	3227	215	40	1194	344	254	0	729	198	0	393	498	393	205	850	140	158	1839	376	32	41	28	652	182	0	0	540	971	141	900	28	0	14	5	0	13	195	958	535	972	238	810	1057	248	137	261	26	21	5	107	36	16	11	0	27	6	0	0	51	0	0	0	0	0	0	0	0	0
ASV_10171	0	39	44	0	0	184	0	30	79	178	0	56	327	62	89	0	0	7	0	0	0	0	0	4	0	2	43	54	37	0	17	84	22	0	46	49	0	7	0	0	49	64	92	75	15	70	88	60	0	0	8	0	0	0	0	0	16	0	0	0	0	0	0	0	4	0	0	8	7	0	0	0
ASV_10174	0	0	51	112	0	0	124	31	0	506	73	27	0	0	0	0	75	71	223	0	38	0	0	0	0	210	119	42	68	0	0	22	0	0	0	73	1379	1239	1019	509	0	0	0	0	0	2	0	0	0	0	195	207	0	255	127	141	369	216	551	200	0	0	83	44	5	10	7	12	15	49	3	0
ASV_10176	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	42	0	0	0	3	0	0	0	0	0	0	0	0	0	65	0	0	0	0	18	0	17	0	0	0	0	0	0	4	7	2	0	0	34	0	0
ASV_10178	0	36	229	0	0	40	126	0	0	0	151	0	0	0	145	0	0	42	160	13	197	0	0	0	136	414	37	56	22	0	0	53	5	0	418	266	249	178	207	240	0	0	0	16	22	26	18	66	1655	630	145	681	307	76	421	267	182	182	217	444	0	0	0	0	0	0	0	6	0	0	0	0
ASV_10183	0	26	23	639	0	69	26	118	0	9419	83	121	0	316	1587	0	382	15	10	0	243	0	0	26	0	437	402	596	187	149	122	156	329	140	469	205	43	0	13	12	20	0	65	98	47	9	206	58	1006	0	50	339	31	188	97	69	24	115	48	81	0	12	0	0	0	0	0	0	0	19	0	0
ASV_10185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	151	27	23	27	82	2	30	0	0	139	0	0	122	22	2	0	0	0	2	0	5	0	0	3	0	62	21	103	0	24	188	6	1578	55	195	0	42	0	0	0	0	0	0	0	0	0	3
ASV_10189	0	0	0	0	0	41	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	138	0	0	0	0	0	0	0	0	0
ASV_10190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	0	0
ASV_10191	0	81	123	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	99	348	238	141	13038	2891	3849	28	0	0	73	42	10	24	19	252	895	1248	437	143	150	912	95	0	0	35	3	0	257	13	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10193	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10195	0	0	0	1410	0	0	0	0	484	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	243	2868	88437	5397	1894	211	165	26289	0	0	44	46	0	0	0	0	30	289	27	73	2	14	0	0	255	117	4165	372	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1020	0	0	0	0	0	4	0	57	0	0	0	0	934	0	210	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18	127	60	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	7	0	624	0	125	562	407	574	252	537	420	272	396	0
ASV_10201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	19	0	28	0	0	0	0	16	0	0	33	0	0	0	0	0	0	44	12	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	62	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10203	0	81	54	69	0	704	449	851	96	175	45	307	722	0	0	38	377	313	725	0	0	235	224	52	45	4592	1522	1170	1596	118	39	492	106	0	568	0	375	168	198	342	0	213	309	60	11	19	98	26	1019	240	2023	963	3	699	1647	299	247	108	672	376	0	0	64	0	0	0	0	0	0	67	0	0
ASV_10205	0	0	190	0	271	0	0	0	0	0	0	44	0	0	0	0	54	58	64	0	0	0	208	15	0	38	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	99	45	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1021	0	0	0	101	0	0	0	0	0	0	0	1869	0	0	0	15	222	19	55	2270	25	120	0	348	133	0	0	0	0	148	1711	106	1468	2259	0	0	0	0	0	0	198	2072	99	178	105	75	401	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10211	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	30	4	3	0	0	24	40	5	0	29	0	0	0	0	0	0	0	0	0	31	4	0
ASV_10214	0	51	250	113	0	117	380	383	0	0	1683	0	552	216	112	35	359	1640	840	0	78	0	0	19	151	15	261	545	115	0	0	0	0	284	0	34	1758	731	404	1087	248	822	1971	475	208	187	1917	162	0	771	426	222	0	2735	1525	451	2807	994	1732	517	0	1	83	0	0	1	0	0	0	0	0	0
ASV_10216	0	419	0	0	0	0	18	12	0	265	32	0	0	0	0	9	88	0	21	19	188	0	0	6	0	65	10	23	0	0	0	64	0	630	59	58	108	163	97	36	0	0	0	0	0	25	26	0	0	326	9	26	294	28	106	208	0	226	22	181	0	34	23	0	0	0	0	0	0	0	0	0
ASV_10218	0	0	0	0	0	0	50	0	0	398	37	26	0	122	35	7	0	57	48	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	21	0	0	11	0	0	0	0	0	0	3	0	0	230	0	7	42	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10219	0	0	0	0	0	0	0	0	0	0	27	46	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	72	0	0	0	0	0	0	0	32	70	0	0	0	0	0	0	0	0	0	97	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1022	0	0	253	0	0	0	0	117	0	0	0	1469	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	14	2	0	132	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10221	1940	0	97	0	0	0	301	52	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	156	19	264	0	0	0	0	1281	0	0	0	0	0	15	15	136	0	215	65	0	0	111	0	0	0	0	0	0	807	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	5	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	27	0	0	0	0	0	0	35	0	0
ASV_10228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	7	5	4	7	20	0	0	0
ASV_10229	0	76	28	0	0	133	70	0	28	0	0	0	256	0	46	0	0	15	12	0	0	0	0	14	0	10	107	40	0	0	14	23	22	135	0	0	43	45	41	0	0	0	0	30	0	15	33	0	0	57	0	17	0	43	21	0	11	0	80	0	0	0	0	15	7	18	3	17	2	0	0	0
ASV_10230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	50	31	22	65	60	7	0	0
ASV_10231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	33	58	50	42	52	972	142	0
ASV_10235	0	61	0	98	0	0	0	0	0	0	26885	0	0	0	0	91	3382	4078	4002	338	0	0	338	0	0	110	49	89	0	0	0	0	0	0	0	0	0	6	14	0	0	57	0	19	0	0	0	0	0	0	0	0	0	2343	0	10	6420	16	7080	21	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10239	0	148	55	0	0	61	0	77	0	1248	0	136	110	296	0	11	0	16	25	13	69	289	0	20	14	46	113	250	87	95	43	50	69	0	88	0	357	290	198	107	38	55	35	86	0	17	115	33	0	0	114	15	1	68	140	22	47	60	42	37	43	0	16	51	30	30	17	31	29	0	7	0
ASV_10240	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	34	0	0	0	0	0	0	0	0	0
ASV_10241	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	317	239	0	150	761	48	0	37	0	30	11	0	0	0	0	0	0	0	0	0	0	0	0	6	0	18	0	0	0	16	0	8	0	0	12	0	3	0	0	0	0	0	25	9	40	6	32	18	6	0	0
ASV_10242	0	0	0	0	0	61	0	0	0	0	0	48	0	0	77	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10246	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10249	0	0	87	0	687	414	0	192	1134	877	0	25	557	633	217	43	88	13	24	14	128	101	0	35	84	60	23	48	0	128	69	168	206	316	200	427	27	14	24	2	35	124	0	0	7	18	64	34	783	0	33	61	0	104	0	13	34	0	86	12	0	0	0	9	0	0	0	0	0	0	0	0
ASV_10254	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10257	0	16	13582	4439	0	0	2503	764	0	0	1252	591	0	0	0	79	4426	785	1129	169	1574	3657	1904	926	1428	5378	303	651	38	0	508	192	0	0	1212	0	24386	12089	14622	4770	29	27	119	28	0	65	302	0	486	196	33000	1354	1543	5918	16831	6060	11979	4782	17677	6392	0	88	104	1	0	0	0	0	0	0	0	1
ASV_1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674	244	184	177	407	531	0	0	0
ASV_10260	2820	7193	4590	2567	440	212	142	5998	0	945	1610	3859	0	1142	313	734	3643	1944	3346	258	2087	300	543	12	1302	767	1496	2136	381	110	897	1914	274	985	1267	0	1123	343	1112	1703	219	821	708	296	167	540	496	185	613	629	1636	95	0	296	4660	46	1463	124	1594	26	0	81	306	0	0	0	0	0	0	0	0	0
ASV_10263	0	0	1160	0	0	0	0	164	0	0	0	123	0	0	0	10	61	0	0	0	0	0	0	0	0	18	76	35	0	0	0	0	0	0	29	0	47	0	0	0	19	0	0	0	0	0	32	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10266	0	0	89	1294	345	75	962	290	148	0	150	77	1065	187	0	22	1817	184	160	67	252	0	395	60	197	193	531	820	94	32	0	183	48	0	77	364	111	33	56	549	5	38	0	56	58	10	248	39	2966	893	77	623	33	561	275	95	747	46	257	31	0	20	0	0	0	0	6	0	0	26	0	0
ASV_10268	0	119	136	0	0	74	34	0	0	0	75	77	0	0	0	12	80	14	22	0	0	0	0	10	249	76	0	48	86	0	0	0	0	97	37	73	0	52	47	0	0	0	0	0	17	15	65	0	0	124	91	38	4	0	0	120	2	361	169	170	0	0	0	544	319	438	184	415	397	34	357	0
ASV_10269	0	50	287	0	0	0	0	0	0	0	0	0	51	232	0	0	0	105	0	0	78	0	0	0	62	0	0	40	0	0	0	18	0	0	135	1980	0	0	0	0	16	0	23	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	37	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	40	0	47	10	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10274	0	50	27	0	0	0	0	65	0	0	0	0	182	0	0	0	11	76	20	71	40	61	0	0	351	80	45	111	68	193	51	37	0	406	48	0	101	84	115	27	14	62	0	17	0	0	32	0	0	353	56	70	188	107	175	301	67	608	56	393	34	154	783	50	18	28	15	25	25	336	704	1
ASV_10276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10278	0	0	0	0	0	0	0	0	0	0	110	0	97	0	0	0	27	423	741	13	24	0	0	0	0	110	0	60	0	0	0	56	26	0	0	0	0	9	2	5	0	0	0	0	0	0	0	0	0	0	0	611	135	0	178	428	18	651	22	626	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10279	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	106	9	0	22	0	0	0	0	0	0	23	59	0	0	0	0	0	0	82	0	24	0	5	2	0	0	0	8	0	0	0	0	0	0	0	38	0	35	0	2	100	0	51	7	0	0	13	14	0	0	0	0	0	0	0	0
ASV_1028	19809	0	112	795	0	988	266	1403	6709	1583	94	293	996	2974	139	9	158	114	39	3	488	1885	615	0	0	248	333	551	416	273	301	999	98	425	1278	1031	1471	944	937	282	77	295	374	396	106	170	379	95	0	45	1568	1	3	1486	175	90	1892	168	1887	103	0	0	197	50	21	54	38	41	74	0	0	0
ASV_10280	0	51280	56046	11173	24089	4474	0	3548	1505	6088	0	513	846	1653	10581	2	0	21	0	0	87	522	3611	10	0	1956	2920	7151	6361	1324	390	600	17	485	13056	18510	12	0	50	0	0	204	43	87	0	64	540	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_10281	0	529	9609	754	0	0	0	0	0	0	86	0	0	0	0	1	0	20	0	258	0	0	0	0	0	1072	5265	1831	4511	5323	5725	7575	7	352	0	0	695	604	364	315	189	483	530	697	86	106	414	259	0	0	1	0	0	1531	0	3	411	0	401	1	0	0	1419	1	0	0	0	0	0	0	0	0
ASV_10283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1014	0	0	3	21	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7257	36	14	135	0	431	0	178	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10285	0	0	0	74	0	0	409	0	0	0	0	0	0	0	0	9	48	2	15	18	156	0	0	0	0	0	0	0	0	0	0	37	0	3690	0	0	10	0	0	0	0	0	39	8	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
