x	E446.WCOA21	E449.WCOA21	E475.WCOA21	E486.WCOA21	E492.WCOA21	E573.WCOA21	E598.WCOA21
ASV_453	0.00278492955959425	0	0	0.00495585882122185	0.00758507868082249	0.00081370428233786	0
ASV_454	0	0.00507137219350246	0	0	0	0	0
ASV_455	0	0.00524573259653272	0	0	0	0	0
ASV_456	0	0	0	0	0	0	0.0237098456827758
ASV_457	0	0	0	0	0.0368999743304526	0	0
ASV_458	0	0	0	0	0	0	0.0233711336015933
ASV_459	0	0	0	0.0204323239364675	0	0	0
ASV_460	0	0	0	0	0	0.00425629932299804	0
ASV_461	0	0	0	0	0	0	0.0233966418937517
ASV_462	0	0.0049469642821369	0	0	0	0	0
ASV_463	0	0.00528715552162043	0	0	0	0	0
ASV_465	0	0.0044524138154353	0	0	0	0	0
ASV_467	0	0.00470769496345543	0	0	0	0	0
ASV_468	0	0.00400387821804012	0	0	0	0	0
ASV_469	0	0	0	0	0.0347608453837597	0	0
ASV_470	0	0	0	0	0	0.00505064853483843	0
ASV_472	0	0	0	0	0	0	0.0164195909176206
ASV_473	0	0	0	0	0	0	0.0216763005780347
ASV_474	0	0	0	0	0.0476358774989628	0	0
ASV_475	0	0	0	0	0	0.00753669275334836	0
ASV_476	0	0	0	0	0	0.00615266142301135	0
ASV_477	0	0	0	0	0	0	0.00844695854995695
ASV_478	0.00532149692836218	0	0	0	0	0	0
ASV_479	0	0.00451817714513422	0	0	0	0	0
ASV_480	0	0	0	0	0	0.00413532968068476	0
ASV_481	0	0	0	0	0	0.00413532968068476	0
ASV_482	0.00523425927379887	0	0	0	0	0	0
ASV_483	0.00357921135166184	6.15981264313865e-05	0	0	0	0.000929544445191858	0.000408723800804368
ASV_484	0.00550079211406443	0	0	0	0	0	0
ASV_485	0	0	0	0	0	0.00547327400304314	0
ASV_486	0	0	0	0	0.0378576879037367	0	0
ASV_487	0	0	0	0	0	0.00399974510099017	0
ASV_488	0.00439804951440934	0.000809529784624601	0.000232729168412135	0	0	0	0
ASV_489	0	0	0.0109702374307715	0.002403802816055	0	0	0
ASV_490	0	0	0	0.0185355003609545	0	0	0
ASV_491	0	0	0	0.016826619712385	0	0	0
ASV_493	0.0053123985479444	0	0	0	0	0	0
ASV_494	0	0	0	0	0	0.00426148470126992	0
ASV_495	0.00515009114689615	0	0	0	0	0	0
ASV_496	0.00117450191158258	7.40684777890856e-05	0	0	0	0.00327131289200038	0
ASV_498	0	0	0	0	0	0.00331740976645435	0
ASV_499	0.000327856813126862	0	0	0	0.00955837475974236	0.000566036081839051	0.00640468992221372
ASV_501	0	0	0	0	0	0.00325481712935144	0
ASV_502	0	0.00135308520109145	0	0	0	0.00223714556496061	0
ASV_503	0	0	0	0.00625659568865725	0	0.00142385874407359	0.00372418986075452
ASV_504	0	0	0	0	0	0.00506106020279966	0
ASV_505	0	0	0	0	0	0	0.0172743161403081
ASV_507	0	0	0	0	0	0.00595641846635596	0
ASV_509	0.00418740741903909	0	0	0	0	0	0
ASV_510	0	0.00295671006870655	0	0	0	0	0
ASV_511	0	0	0	0	0	0.00378798640112882	0
ASV_512	0	0	0	0	0	0.00476335077910556	0
ASV_513	0.00209828360401192	0.00122748777452578	0	0	0	0	0
ASV_514	0.00456706196045507	0	0	0	0	0	0
ASV_515	0	0.00352213474338626	0	0	0	0	0
ASV_516	0	0	0	0	0.0361110684266331	0	0
ASV_518	0.00421727395411606	0	0	0	0	0	0
ASV_519	0.00421727395411606	0	0	0	0	0	0
ASV_520	0	0.0035919708519374	0	0	0	0	0
ASV_521	0	0	0	0	0	0.00287926130673397	0
ASV_523	0	0.00333308150050885	0	0	0	0	0
ASV_524	0.0100396108281766	0.00203273817223575	0	0	0	0	0
ASV_525	0.0043286210390658	0	0	0	0	0	0
ASV_526	0.0043286210390658	0	0	0	0	0	0
ASV_527	0	0	0	0	0	0	0.00599461574513074
ASV_529	0.00127891076154217	0.000156172645736409	0.00640233992042844	0	0	0	0
ASV_530	0	0	0	0	0	0	0.0112070223723442
ASV_531	0	0.00311087606714159	0	0	0	0	0
ASV_534	0	0.00252552318368684	0	0	0	0	0
ASV_535	0	0	0	0	0.0219260717036023	0	0
ASV_537	0	0	0	0	0	0.00374007056874615	0
ASV_539	0	0	0	0	0	0.00271169159389164	0
ASV_540	0	0.00301123135671364	0	0	0	0	0
ASV_541	0	0	0	0	0.0208565072302558	0	0
ASV_542	0	0	0	0	0	0.00387022250802327	0
ASV_543	0	0	0	0	0	0.00461926330043932	0
ASV_544	0	0	0	0	0	0	0.0130745939994495
ASV_545	0.00322779321884264	0	0	0	0	0	0
ASV_546	0.00322779321884264	0	0	0	0	0	0
ASV_548	0.00242614041713878	0	0	0	0	0	0
ASV_549	0.000852427714129842	0	0	0.00393088844094135	0	0	0.00273528256832571
ASV_550	0	0	0.00808622597373678	0	0	0	0
ASV_551	0	0	0	0	0.0197869427569094	0	0
ASV_552	0	0	0	0	0.0284278623784133	0	0
ASV_553	0	0	0	0	0	0.00231592757280776	0
ASV_554	0	0	0	0	0	0	0.00504092687658721
ASV_559	0.00236056905451341	0	0	0	0	0	0
ASV_560	0	0.00269780533535969	0	0	0	0	0
ASV_561	0	0	0	0	0	0.00225333493570484	0
ASV_562	0	0	0	0	0	0	0.00490468560965242
ASV_563	0	0	0	0	0	0	0.0121936349225704
ASV_564	0	0	0	0	0	0	0.0123864574731627
ASV_565	0.00320879539987091	0	0	0	0	0	0
ASV_566	0.000916798685677404	0.00194178875547128	0	0	0	0	0
ASV_568	0.00344322128107507	0	0	0	0	0	0
ASV_569	0	0.00297886537571152	0	0	0	0	0
ASV_570	0	0.00281323595295715	0	0	0	0	0
ASV_571	0	0	0	0.0113814475900598	0	0	0
ASV_572	0	0	0	0	0	0.00276207341748976	0
ASV_573	0.00334484353018721	0	0	0	0	0	0
ASV_574	0	0.00209433629866714	0	0	0	0	0
ASV_575	0	0.00229366772310304	0	0	0	0	0
ASV_576	0	0	0	0	0	0.00413302505828781	0
ASV_577	0	0	0	0	0	0.0023049378548079	0
ASV_578	0.00215757205834912	0.000416613384337633	0	0	0	0	0
ASV_579	0.00189111091608158	0.000134921630770767	0	0.000325184216858851	0.00213912894669291	0.000431496466865858	0
ASV_580	0	0	0	0.00991568661622687	0	0	0
ASV_582	0.0292061405910593	0	0	0	0	0	0
ASV_583	0.00293375579416769	0	0	0	0	0	0
ASV_584	0.0011796843317178	0	0	0	0	0.0010014821936466	0
ASV_585	0.00157371270300894	0.000630026503384753	0	0	0	0	0
ASV_586	0.00233211674576429	0.000610285018765708	0	0	0	0	0
ASV_587	0	0	0	0	0	0.00291907946828967	0
ASV_588	0	0.0022063294552357	0	0	0	0	0
ASV_589	0	0.00229612281146165	0	0	0	0	0
ASV_590	0	0.00148136955578171	0	0	0	0	0.0023489517269066
ASV_591	0	0	0	0.0100807107226244	0	0	0
ASV_592	0	0	0	0	0	0.00307633071150568	0
ASV_593	0	0	0	0	0	0	0.00422347927497847
ASV_594	0.00291514593220537	0	0	0	0	0	0
ASV_595	0.00291514593220537	0	0	0	0	0	0
ASV_597	0	0	0	0	0	0	0.0103220478943022
ASV_598	0.0019015695161358	0	0	0	0	0	0
ASV_599	0.00147566626331789	0	0	0	0	0.00136068843008206	0
ASV_601	0	0	0	0	0	0	0.00597914985030771
ASV_602	0	0.00210833071744152	0	0	0	0	0
ASV_603	0	0.0017276389921414	0	0	0	0	0
ASV_604	0	0	0	0.00811283450418562	0	0	0
ASV_605	0	0	0	0	0	0	0.00928984310487201
ASV_607	0.00170485542825968	0	0	0	0	0	0
ASV_608	0.00170485542825968	0	0	0	0	0	0
ASV_609	0.000291514593220537	6.74608153853834e-05	0	0	0	0.000203376869541873	0.00653729699972475
ASV_610	0	0.00175398120001997	0	0	0	0	0
ASV_612	0	0.00195215807170511	0	0	0	0	0
ASV_613	0	0.00187347592733311	0	0	0	0	0
ASV_616	0	0	0	0	0	0.00189399320056441	0
ASV_617	0.00192527723992255	0.000134921630770767	0	0	0	0	0
ASV_619	0	0	0	0	0	0.0011155892033824	0.00173557415033498
ASV_620	0	0	0	0	0	0	0.00779037786719777
ASV_622	0.00144256997775819	0	0	0	0	0	0
ASV_623	0	0.0013551587814905	0	0	0	0	0
ASV_625	0	0	0	0	0	0.00137703801626407	0
ASV_626	0	0	0	0	0	0.00218320244042338	0
ASV_628	0	0	0	0	0	0.00142363808679311	0
ASV_630	0.00183359737135481	0	0	0	0	0	0
ASV_631	0.00147566626331789	0	0	0	0	0.000565154625508357	0
ASV_632	0	0.00156172645736409	0	0	0	0	0
ASV_633	0	0.00170220878612087	0	0	0	0	0
ASV_634	0	0.00148136955578171	0	0	0	0	0
ASV_635	0	0	0.00465458336824271	0	0	0	0
ASV_638	0.000261712963689943	7.40684777890856e-05	0	0	0	0.000682911979998896	0.000953688868543526
ASV_639	0.00168825824815603	0	0	0	0	0	0
ASV_640	0.00184625909039673	0	0	0	0	0	0
ASV_641	0.00186917726686932	0	0	0	0	0	0
ASV_642	0	0	0	0	0	0.00176357246948219	0
ASV_643	0	0	0	0	0	0.00118926010495533	0
ASV_644	0	0	0	0	0	0	0.00643552954246772
ASV_646	0.00165023763421933	0	0	0	0	0	0
ASV_647	0.00175994353765234	0	0	0	0	0	0
ASV_649	0	0	0	0	0	0.00142049490042331	0
ASV_652	8.72376545633145e-05	0	0	0.00227628951801195	0.0038416030241099	0.00017815285792155	0.00055225314726493
ASV_653	0.00155855776565159	0	0	0	0	0	0
ASV_655	0.00167242176509361	0	0	0	0	0	0
ASV_656	0	0.00104716814933357	0	0	0	0	0
ASV_657	0	0.00104716814933357	0	0	0	0	0
ASV_659	0	0	0	0	0.0130614502819737	0	0
ASV_660	0	0	0	0	0	0.00134157851706646	0
ASV_661	0	0	0	0	0	0.00168702006759989	0
ASV_662	0.00139580247301303	0	0	0	0	0	0
ASV_664	0.000366719474270962	0.000846920893164307	0	0	0	0	0
ASV_665	0.0015547444971762	0	0	0	0	0	0
ASV_666	0	0.00107937304616613	0	0	0	0	0
ASV_670	0.000261712963689943	0	0	0.000950843785724576	0.00153664120964396	0.000474792297182173	0
ASV_671	0	0.00117129484302307	0	0	0	0	0
ASV_672	0	0.000923971896470797	0	0	0	0	0
ASV_673	0	0.00112408555639987	0	0	0	0	0
ASV_677	0	0.00086237377003941	0	0	0	0	0
ASV_678	0	0.00119154615028461	0	0	0	0	0
ASV_679	0	0.0010369586890472	0	0	0	0	0
ASV_680	0	0.00104914651930654	0	0	0	0	0
ASV_682	0.000305618034377374	0.000313074836360897	0	0	0	0.000312963185514562	0
ASV_683	0.00119183829138063	0	0	0	0	0	0
ASV_684	0.00119183829138063	0	0	0	0	0	0
ASV_686	0	0.0010181000188429	0	0	0	0	0
ASV_687	0	0.000974207482213219	0	0	0	0	0
ASV_690	0	0	0	0	0	0.00081370428233786	0
ASV_691	0	0	0	0	0	0.000881299768014784	0
ASV_694	0.00110015842281289	0	0	0	0	0	0
ASV_695	0.00110015842281289	0	0	0	0	0	0
ASV_697	0	0.000739177517176638	0	0	0	0	0
ASV_698	0	0.000739177517176638	0	0	0	0	0
ASV_701	0	0	0	0	0	0	0.00294232710152448
ASV_702	0.00100847855424514	0	0	0	0	0	0
ASV_703	0.00108215525976645	0	0	0	0	0	0
ASV_705	0	0.000307990632156932	0	0	0	0.000595418847388195	0
ASV_706	0	0	0	0.00330522887207562	0	0	0
ASV_709	0	0	0	0	0	0.000868080216925355	0
ASV_711	0	0	0	0	0	0	0.00372583289300763
ASV_713	0	0.000749390370933246	0	0	0	0	0
ASV_717	0	0	0	0	0	0	0.00338712081182512
ASV_719	0.000825118817109664	0	0	0	0	0	0
ASV_722	0	0.000702776905813839	0	0	0	0	0
ASV_723	0	0	0	0	0	0.000563333733926211	0
ASV_726	0.00052457090100298	0	0	0	0	0	0
ASV_728	0.000777372248588098	0	0	0	0	0	0
ASV_729	0	0.000624690582945635	0	0	0	0	0
ASV_730	0	0.000680883514448348	0	0	0	0	0
ASV_731	0	0.000592547822312685	0	0	0	0	0
ASV_740	0.000610663581943201	0	0	0	0	0	0
ASV_741	0.000641759079974183	0	0	0	0	0	0
ASV_744	0.000680200717514585	0	0	0	0	0	0
ASV_748	0	0.000493121825687858	0	0	0	0	0
ASV_749	0	0.000431186885019705	0	0	0	0	0
ASV_750	0	0.000472225707697684	0	0	0	0	0
ASV_751	0	0	0	0.00210332746404812	0	0	0
ASV_759	0	0	0	0	0	0.000438148459720386	0
ASV_763	0	0	0	0	0	0	0.000953688868543526
ASV_766	0	0	0	0	0	0	0.00182439899084673
ASV_772	0.000590266505327155	0	0	0	0	0	0
ASV_773	0	0.000449634222559947	0	0	0	0	0
ASV_774	0	0.0004047648923123	0	0	0	0	0
ASV_776	0	0	0	0	0.00320869342003936	0	0
ASV_786	0.000327856813126862	0	0	0	0	0	0
ASV_789	0.000491888754439296	0	0	0	0	0	0
ASV_794	0	0.000425552196530218	0	0	0	0	0
ASV_795	0	0.000337304076926917	0	0	0	0	0
ASV_797	0	0	0	0.00150237676003437	0	0	0
ASV_800	0	0	0	0	0.00267391118336613	0	0
ASV_801	0	0	0	0	0.0038416030241099	0	0
ASV_803	0	0	0	0	0	0.000607797802689384	0
ASV_811	0	0	0	0	0	0	0.00172034131571704
ASV_815	0.000348950618253258	0	0	0	0	0	0
ASV_819	0.00365076757388241	0	0	0	0	0	0
ASV_822	0.000366719474270962	0	0	0	0	0	0
ASV_823	0.00026228545050149	0	0	0	0	0	0
ASV_825	0.00026228545050149	0	0	0	0	0	0
ASV_826	0.00026228545050149	0	0	0	0	0	0
ASV_827	0.000388686124294049	0	0	0	0	0	0
ASV_829	0.000388686124294049	0	0	0	0	0	0
ASV_833	9.83777508878592e-05	0	0	0	0.00106956447334645	6.25926371029123e-05	0
ASV_834	0	0.000312345291472817	0	0	0	0	0
ASV_835	0	0.000246392505725546	0	0	0	0	0
ASV_836	0	0.000340441757224174	0	0	0	0	0
ASV_837	0	0.00029801502976482	0	0	0	0	0
ASV_838	0	0.000299756148373298	0	0	0	0	0
ASV_839	0	0.000269843261541534	0	0	0	0	0
ASV_841	0	0.000269843261541534	0	0	0	0	0
ASV_842	0	0.000269843261541534	0	0	0	0	0
ASV_844	0	0.000269843261541534	0	0	0	0	0
ASV_845	0	0	0.000839655237559458	0	0	0	0
ASV_846	0	0	0	0.0013007368674354	0	0	0
ASV_853	0	0	0	0	0	0.000250370548411649	0
ASV_859	0	0	0	0	0	0.000364884933536209	0
ASV_864	0	0	0	0	0	0	0.0011952357901405
ASV_871	0.000261712963689943	0	0	0	0	0	0
ASV_873	0.000261712963689943	0	0	0	0	0	0
ASV_874	0.00273807568041181	0	0	0	0	0	0
ASV_875	0.00273807568041181	0	0	0	0	0	0
ASV_878	0.000196714087876117	0	0	0	0	0	0
ASV_884	0.000291514593220537	0	0	0	0	0	0
ASV_885	0.000295133252663578	0	0	0	0	0	0
ASV_889	0	0.000234258968604613	0	0	0	0	0
ASV_891	0	0.000234258968604613	0	0	0	0	0
ASV_895	0	0.000184794379294159	0	0	0	0	0
ASV_897	0	0.000222205433367257	0	0	0	0	0
ASV_898	0	0.000222205433367257	0	0	0	0	0
ASV_913	0	0	0	0	0.00230496181446594	0	0
ASV_914	0	0	0	0	0	0.000236749150070551	0
ASV_919	0	0	0	0	0	0.00036467868161363	0
ASV_922	0	0	0	0	0	0.000203376869541873	0
ASV_923	0	0	0	0	0	0.000203376869541873	0
ASV_926	0	0	0	0	0	0.000297709423694098	0
ASV_928	0	0	0	0	0	0.000297709423694098	0
ASV_931	0	0	0	0	0	0	0.000640623198247255
ASV_950	0	0	0	0	0	0	0.00103220478943022
ASV_960	0.000131142725250745	0	0	0	0	0	0
ASV_961	0.000131142725250745	0	0	0	0	0	0
ASV_964	0.000194343062147024	0	0	0	0	0	0
ASV_966	0.000196755501775718	0	0	0	0	0	0
ASV_973	0	0.000149878074186649	0	0	0	0	0
ASV_976	0	0.000149878074186649	0	0	0	0	0
ASV_977	0	0.000134921630770767	0	0	0	0	0
ASV_990	0	0	0	0	0	0.000243119121075753	0
ASV_1004	0	0	0	0	0	0.000198472949129398	0
ASV_1028	0	0	0	0	0	0	0.000272482533869579
ASV_1039	0	0	0	0	0	0.000121559560537877	0
ASV_1040	0	0	0	0	0	6.77922898472911e-05	0
